prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.1971734560518872,0.052513591828059,0.2801729082342367,0.21014449823350223,0.04549038172709757,0.21450516392521726,2955935,3,5
0.028463174681304482,0.24955366457012396,0.048876279673418725,0.02842856236899101,0.18290271833121854,0.4617756003749433,3052342,5,5
0.3904293312046862,0.05605297551051769,0.1794670837649614,0.22633193998283477,0.05691621682388269,0.09080245271311702,1239573,0,0
0.018598095110872712,0.2619072629194455,0.0415759821025781,0.0342489037826596,0.031822671281308085,0.611847084803136,3047395,5,5
0.028115881931386696,0.22793859141074022,0.040835297168043835,0.03589105932209513,0.07698339000490337,0.5902357801628304,1972576,1,5
0.531226619321789,0.0632477457972249,0.14627558276823693,0.1901846273116608,0.03084850888700249,0.03821691591408658,1678143,2,0
0.06698448042392986,0.20071531110433422,0.11061682005864458,0.03652743361024522,0.10256726587010384,0.4825886889327422,3046277,4,5
0.02224283529983406,0.24990678791826618,0.06737559409764135,0.021019340222435574,0.1077852075787301,0.5316702348830926,11034,5,5
0.011109890614658861,0.30307848853536934,0.05142942690947627,0.010722843430714986,0.03457656114786581,0.5890827893619149,3048233,2,5
0.03645094904462584,0.112822047308696,0.1578270834587127,0.05929018516340542,0.2793712345585738,0.354238500465986,3052489,4,5
0.03343983954243454,0.25272619664424606,0.06677062008371588,0.045104737848440206,0.03883333287010001,0.5631252730110632,3048448,1,5
0.11572234563929071,0.05548390919557987,0.05144295355862073,0.07570945979288358,0.6288804018359787,0.07276092997764681,3052302,4,4
0.03870702617932414,0.12847635572977892,0.3529267308309697,0.05697847691873391,0.19212525955720305,0.23078615078399004,3052480,2,2
0.23235471273345368,0.26300428314444035,0.1842804363091845,0.04849219760087924,0.061536686712269986,0.2103316834997726,3052610,2,1
0.01623834295522667,0.2558060507265657,0.06237902367894121,0.02323136026468956,0.06212942519637202,0.5802157971782048,37124,5,5
0.028849415038375476,0.2548012514495757,0.05143595659169929,0.035943419374625876,0.0713714733673427,0.5575984841783811,11024,5,5
0.5587148198889796,0.014976084609488585,0.030477768033672373,0.381125674356353,0.010937798850143286,0.003767854261363036,72149,0,0
0.024171695286474185,0.2736076674557341,0.05618967070500063,0.032005717161188114,0.036205477238845776,0.5778197721527571,3048443,1,5
0.009325910517932889,0.2893308035133127,0.045756223998472484,0.015462414980055222,0.13996647756687242,0.5001581694233542,2951618,1,5
0.33967322968748875,0.1270242197480177,0.03065082545010817,0.24886056752366006,0.06735935335429304,0.18643180423643207,351073,4,0
0.02491226604134975,0.2506624341031564,0.04273662105222379,0.02179941279037707,0.048540773100898854,0.6113484929119943,3048447,5,5
0.04215421693859566,0.06540099347189136,0.15976747418799697,0.12882274249355333,0.070142534254484,0.5337120386534794,3052397,5,5
0.112597530431199,0.06865649363004982,0.09459737673840743,0.296978563460805,0.15239123805141713,0.274778797688122,3052556,3,5
0.14141753616415018,0.17771684944514704,0.09332258651912591,0.09999245756563449,0.06913002112884722,0.4184205491770952,2748762,5,5
0.02048400706034738,0.10903100172423841,0.062484628495269125,0.06062984445480049,0.08176094724943338,0.6656095710159112,3052426,5,5
0.3896640417241442,0.020601556609799083,0.05628396945353649,0.40208669958930354,0.07103968549587608,0.06032404712734088,28875,0,0
0.5276717037557068,0.052335986098883604,0.03787671098425478,0.32026395567293914,0.04541578005169679,0.01643586343651883,1330524,0,0
0.04536430955662981,0.20482441659076606,0.07772659318500783,0.07921364953592923,0.062277739357414014,0.530593291774253,11318,1,5
0.021298293218908224,0.2711291544928634,0.02574390361495809,0.04376548192692868,0.060328045447977034,0.577735121298364,59304,5,5
0.038962715851764335,0.0880514976613706,0.1419823811787207,0.2299234828720965,0.1270371742987907,0.3740427481372571,3049952,3,5
