prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.4557254721629499,0.0002313067784542409,0.1462415733378643,0.3932125618583134,0.003562671110162273,0.001026414752255896,277944,3,0
0.07292759081929698,0.2058927249896174,0.025216614754579134,0.05107948451845924,0.07586803031608007,0.5690155546019672,332097,5,5
0.42155940486817445,0.019972083744125832,0.016957342889057155,0.37794115703355774,0.09966305492501831,0.06390695654006619,28876,0,0
0.031042217266306717,0.35382808838531643,0.10917127133048782,0.05432808407524388,0.24727477868707343,0.2043555602555715,1933191,5,1
0.05804736336444361,0.1450670631495699,0.02707007112014866,0.028196324385629037,0.29407754431461147,0.44754163366559746,1897087,1,5
0.10330506724087056,0.12189092139694559,0.3648048935345445,0.1274016402247391,0.08409907906340888,0.19849839853949158,3052619,2,2
0.02738790249232043,0.02579970382530067,0.04457550335268494,0.054839649821695764,0.8289868363806641,0.01841040412733406,3052331,4,4
0.04036194964333103,0.3323927321783272,0.029719005810843194,0.026097676482659593,0.05642321744369779,0.5150054184411411,60876,5,5
0.041108738864908206,0.06259498271942346,0.2294012872352435,0.07849990677458554,0.09272128751846007,0.4956737968873794,3052498,2,5
0.021795518372205072,0.0767074072259482,0.20379735577787414,0.044595911722041796,0.18260185546374041,0.4705019514381906,3052474,4,5
0.010731580928857077,0.23108388132821264,0.041066516764784504,0.013375624996234375,0.0432946898664206,0.6604477061154908,3048215,1,5
0.02747644921027572,0.05979538422619014,0.18415781146079005,0.08183950467690213,0.1433811800450181,0.5033496703808235,1980456,4,5
0.05193782018264776,0.009566847080031294,0.7534427045226139,0.06747055005740939,0.06281503669319435,0.05476704146410301,338478,2,2
0.024006997932069844,0.045361461936309765,0.25031471439779096,0.06708786430352104,0.11789078887828121,0.4953381725520274,3052503,2,5
0.02930923160608017,0.2640528576606521,0.09169576904115302,0.03542894427190571,0.08555720409133738,0.49395599332887197,3048360,5,5
0.02396914803598463,0.06841488144523393,0.030918639420772345,0.04188429722874485,0.040113624171350636,0.7946994096979139,3052396,5,5
0.19003267855116354,0.04028141889596296,0.3479632321638651,0.21566935571711168,0.1520879565851953,0.05396535808670115,2003649,0,2
0.021117865236096867,0.06362294300759772,0.07788547275331455,0.04392823964160679,0.04787515496268197,0.7455703243987017,3052390,1,5
0.024772524176285053,0.25450748564119935,0.01204025942911437,0.02829812485249025,0.10223329918365733,0.5781483067172537,11039,1,5
0.034693830411538826,0.15561056758012107,0.02245352150033343,0.042484280140242484,0.21949549341926505,0.5252623069484993,3052461,4,5
0.017508732658019315,0.23901808882642017,0.020593371974977032,0.028661982044776033,0.23005674566493628,0.4641610788308717,1972577,5,5
0.003545890505169544,0.30930350050726035,0.03284451518599591,0.0026999661794328738,0.022731172073339863,0.6288749555488018,3048168,5,5
0.16521023000254237,0.05275085654378604,0.24801505647159724,0.2928615969032533,0.09024462836984302,0.15091763170897782,2955935,3,3
0.02730183269215043,0.13783595965549716,0.040225401008447,0.028168434538323874,0.04590279447558563,0.7205655776299956,40058,5,5
0.09076797126393651,0.02611136183834935,0.0363213367161807,0.14989273418470508,0.06928744692245499,0.6276191490743736,3052440,5,5
0.4487450933718667,0.0995029737361893,0.02828075862544539,0.2384175643294373,0.13408826551497346,0.05096534442208738,138949,0,0
0.36668950190808003,0.029907599699334764,0.09133452442267266,0.4092785601682815,0.07114079829076468,0.031649015510866234,138951,0,3
0.06402528697697324,0.2944502262513829,0.03179489047805718,0.05804764678157991,0.055454264460720375,0.49622768505128656,11033,1,5
0.08469467772513986,0.031062564231954918,0.3025521077750808,0.220426284356242,0.14040831432297624,0.2208560515886059,3052789,5,5
0.2955927267865836,0.09699348393784919,0.042737863899289186,0.10340434883108295,0.41113459144945386,0.05013698509574124,118027,3,4
