prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.11210550689251393,0.04042287514834405,0.7445444357191551,0.1029271822399868,3052480,respiratory,respiratory
0.08463918203246144,0.05522523296126511,0.7702539453659627,0.089881639640311,3052498,respiratory,respiratory
0.3529823199905005,0.48773689558714495,0.07116335011519871,0.08811743430715574,2846071,respiratory,faecal-oral
0.15252472959408012,0.768102860025494,0.06489031638714743,0.014482093993278468,2003649,faecal-oral,faecal-oral
0.7145063524193693,0.019691144881572375,0.03280464711229245,0.2329978555867658,1987017,direct contact,direct contact
0.43921283731857463,0.4865144216240165,0.03462105338076459,0.039651687676644384,35612,direct contact,faecal-oral
0.11567950799003347,0.21699856375194299,0.6385495645257343,0.028772363732289127,290028,respiratory,respiratory
0.08050195430572324,0.004052426446631571,0.0011156007940384366,0.9143300184536066,11318,vector,vector
0.7612222583666155,0.05928775864320184,0.08445599038675343,0.0950339926034288,3052505,direct contact,direct contact
0.056444740292219624,0.017976718667184994,0.005980029252619903,0.9195985117879752,3047837,vector,vector
0.04250946686338573,0.007816012099395229,0.0023670697493432067,0.9473074512878759,60876,vector,vector
0.05304652816722492,0.029110828435371845,0.03256148833067294,0.8852811550667303,1972574,vector,vector
0.28885448418843057,0.6676106592478612,0.02659164901847396,0.016943207545234127,95342,faecal-oral,faecal-oral
0.11905909382601249,0.8177182759269142,0.04946277798904873,0.0137598522580243,1330491,faecal-oral,faecal-oral
0.3734813467574669,0.060125056359038344,0.2520367139303411,0.31435688295315367,3052789,respiratory,direct contact
0.035796095310960736,0.030069803545971767,0.0028502144325365133,0.9312838867105309,59304,vector,vector
0.9323292339369027,0.026021700757985874,0.02303917014942846,0.018609895155682978,3052560,direct contact,direct contact
0.1032847763736754,0.7049191279469432,0.15157388287807264,0.04022221280130884,77763,vector,faecal-oral
0.13676674856825885,0.04418271848115102,0.019950484379725162,0.7991000485708651,1933191,vector,vector
0.014198194261667347,0.09935265395982713,0.027436119544827452,0.8590130322336781,2748762,vector,vector
0.11425012951738016,0.021179476696843332,0.0031734633389249056,0.8613969304468517,37124,vector,vector
0.0873174463917883,0.050096518541717976,0.011452917438286392,0.8511331176282071,3052401,vector,vector
0.05710710694740242,0.04664870270459504,0.06519056556502965,0.8310536247829726,3047817,vector,vector
0.1145634370941508,0.056705623351652086,0.061364205714933125,0.7673667338392641,3052518,vector,vector
0.04167736994205832,0.09058929369922314,0.009285402128217374,0.8584479342305011,2955935,direct contact,vector
0.03832463004492983,0.030310733969298835,0.006829197447953028,0.9245354385378185,11024,vector,vector
0.16627258673031953,0.78206753655867,0.04124629858470512,0.010413578126305134,1330524,faecal-oral,faecal-oral
0.04420999526840176,0.01324593796866274,0.003436022623765389,0.93910804413917,3048233,direct contact,vector
0.9590204516836193,0.010290534740648115,0.01596535150352506,0.014723662072207763,3052557,direct contact,direct contact
0.43765835792290964,0.06446824200567337,0.017671966001087145,0.4802014340703299,2955465,direct contact,direct contact
