prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.040631958573761805,0.003423361276907082,0.002135155298875312,0.9538095248504557,3048459,vector,vector
0.04346103993019497,0.02323192123848684,0.009876205758796521,0.9234308330725217,3052456,vector,vector
0.8986045980327413,0.012873260565062643,0.04074793992788926,0.047774201474306735,3052225,direct contact,direct contact
0.5758703577369882,0.15503984295295956,0.03221480709647122,0.23687499221358108,204269,vector,direct contact
0.03245177360697345,0.02032652902232658,0.00975398016961682,0.9374677172010831,11039,vector,vector
0.04102141226440011,0.8667935163589918,0.07975439784856761,0.01243067352804051,2003652,faecal-oral,faecal-oral
0.0669236414843411,0.7514473006917549,0.14074927793054737,0.04087977989335699,77763,vector,faecal-oral
0.12580226556137397,0.03192315386075106,0.7614919776748331,0.08078260290304178,3052480,respiratory,respiratory
0.08079113443635481,0.01977277305421088,0.04832366322562317,0.8511124292838114,3052537,vector,vector
0.023052675494150472,0.32363428198725563,0.022820840619256436,0.6304922018993373,3048300,respiratory,vector
0.04387142013958112,0.8659678167879711,0.06233967271346824,0.02782109035897954,1239573,faecal-oral,faecal-oral
0.9261716094656693,0.013093313974323777,0.043950881674290274,0.016784194885716596,11642,direct contact,direct contact
0.17659719071675278,0.08946682439633549,0.3023465811934136,0.4315894036934983,3052501,respiratory,vector
0.04994450471539003,0.01802202079070348,0.010006588874441252,0.9220268856194654,11024,vector,vector
0.14515115720773408,0.031515934702674296,0.01080715080504198,0.8125257572845493,1972578,vector,vector
0.17644858921827153,0.015060685569085084,0.005457090122720486,0.803033635089923,3047837,vector,vector
0.023609337437483145,0.9318364947493146,0.030740024517335884,0.01381414329586621,28875,faecal-oral,faecal-oral
0.11807091326264332,0.09086945366338103,0.7844548210674435,0.006604812006532283,3052299,respiratory,respiratory
0.8204817547449169,0.11636478215096686,0.01887770266832746,0.04427576043578901,3052230,direct contact,direct contact
0.9565576411480448,0.017645672223931742,0.01849849348348721,0.007298193144536065,3052458,direct contact,direct contact
0.9240805657251796,0.0066470084536662585,0.029630676139197874,0.03964174968195645,11676,direct contact,direct contact
0.021016420019836727,0.003740847346575189,0.0014897157750010596,0.973753016858587,3048168,vector,vector
0.05024147186629416,0.0579472424626427,0.8830385484698757,0.00877273720118705,277944,respiratory,respiratory
0.9575941491479314,0.006472043851513852,0.021869478831931743,0.014064328168622953,3052342,direct contact,direct contact
0.02897238973482022,0.005166070985067205,0.013582993363850425,0.9522785459162622,3052389,vector,vector
0.02187252726484223,0.01779252488285656,0.007858603201242207,0.9524763446510587,3052444,vector,vector
0.9675280138802933,0.0037067536301285046,0.008534766031481369,0.020230466458096362,3052345,direct contact,direct contact
0.012000023062480818,0.03449266222116467,0.0031042587423264763,0.9504030559740277,40058,vector,vector
0.10894028003762563,0.749477968519453,0.11900972535438577,0.02257202608853554,2003650,faecal-oral,faecal-oral
0.9193382425786015,0.05653273516954947,0.020512637545483613,0.0036163847063656203,463676,direct contact,direct contact
