accuracy,precision,recall,f1,auroc,auprc
0.7253886010362695,0.7717391304347826,0.6893203883495146,0.7282051282051282,0.8051779935275081,0.8468451830227709
0.7046632124352331,0.7129629629629629,0.7475728155339806,0.7298578199052131,0.7972491909385113,0.8509688705166494
0.7202072538860104,0.7525773195876289,0.7087378640776699,0.73,0.7524811218985976,0.7848611146287883
0.7461139896373057,0.7327586206896551,0.8252427184466019,0.776255707762557,0.8288025889967637,0.8626851968962769
0.7461139896373057,0.7547169811320755,0.7766990291262136,0.7655502392344498,0.8506472491909385,0.8812570109963425
0.7512953367875648,0.7570093457943925,0.7864077669902912,0.7714285714285715,0.7929341963322546,0.8260547304778088
0.7046632124352331,0.7346938775510204,0.6990291262135923,0.7164179104477613,0.800269687162891,0.836789302956455
0.7512953367875648,0.7669902912621359,0.7669902912621359,0.7669902912621359,0.8421790722761597,0.890984887060084
0.7357512953367875,0.7407407407407407,0.7766990291262136,0.7582938388625592,0.7866774541531824,0.8220108059166611
0.7564766839378239,0.7857142857142857,0.7475728155339806,0.7661691542288557,0.8336030204962244,0.8702527857892107
0.7616580310880829,0.8,0.7378640776699029,0.7676767676767677,0.8098166127292341,0.8213179290295366
0.7461139896373057,0.7872340425531915,0.7184466019417476,0.7512690355329948,0.8075512405609494,0.833812066767186
0.7046632124352331,0.73,0.7087378640776699,0.7192118226600985,0.7846817691477886,0.8346799266001331
0.689119170984456,0.7128712871287128,0.6990291262135923,0.7058823529411765,0.7717367853290183,0.8096625124396788
0.7253886010362695,0.7232142857142857,0.7864077669902912,0.7534883720930232,0.8200107874865157,0.8670593711619157
0.7046632124352331,0.7090909090909091,0.7572815533980582,0.7323943661971831,0.7735706580366775,0.8004799839813505
0.7150259067357513,0.7264150943396226,0.7475728155339806,0.7368421052631577,0.811111111111111,0.8401653221193384
0.6735751295336787,0.6923076923076923,0.6990291262135923,0.6956521739130436,0.7715210355987056,0.8163081445239833
0.7202072538860104,0.7289719626168224,0.7572815533980582,0.7428571428571429,0.7854908306364616,0.8247919538401789
0.7046632124352331,0.7211538461538461,0.7281553398058253,0.7246376811594203,0.7756202804746495,0.8047326046777904
0.6994818652849741,0.7272727272727273,0.6990291262135923,0.712871287128713,0.7618122977346278,0.8258783097090919
0.7616580310880829,0.8,0.7378640776699029,0.7676767676767677,0.8204962243797195,0.8598242128286593
0.7253886010362695,0.7232142857142857,0.7864077669902912,0.7534883720930232,0.7954692556634304,0.8416993445065362
0.7046632124352331,0.7446808510638298,0.6796116504854369,0.7106598984771573,0.7830636461704423,0.8095600683020412
0.7150259067357513,0.75,0.6990291262135923,0.7236180904522612,0.8069039913700108,0.8215935444073025
0.7616580310880829,0.7821782178217822,0.7669902912621359,0.7745098039215688,0.8257820927723841,0.8496649081745109
0.7357512953367875,0.7888888888888889,0.6893203883495146,0.7357512953367875,0.7964401294498382,0.8409346221374847
0.7150259067357513,0.7181818181818181,0.7669902912621359,0.7417840375586854,0.796116504854369,0.8094945002080296
0.7253886010362695,0.7777777777777778,0.6796116504854369,0.7253886010362696,0.8279935275080906,0.8696674697391229
0.772020725388601,0.7864077669902912,0.7864077669902912,0.7864077669902912,0.8388888888888889,0.8732176355085698
0.7512953367875648,0.7777777777777778,0.7475728155339806,0.7623762376237624,0.8067961165048544,0.8266108707536791
0.7461139896373057,0.7647058823529411,0.7572815533980582,0.7609756097560975,0.810302049622438,0.8449979687138599
0.6735751295336787,0.7083333333333334,0.6601941747572816,0.6834170854271358,0.753883495145631,0.7953123886429044
0.6683937823834197,0.7142857142857143,0.6310679611650486,0.6701030927835051,0.7723300970873787,0.8183575935867056
0.7357512953367875,0.7452830188679245,0.7669902912621359,0.7559808612440191,0.8162891046386193,0.8358420748801247
0.7202072538860104,0.7634408602150538,0.6893203883495146,0.7244897959183674,0.8088457389428263,0.8640149569917168
0.7202072538860104,0.7333333333333333,0.7475728155339806,0.7403846153846153,0.7981661272923408,0.8469618192363508
0.694300518134715,0.7115384615384616,0.7184466019417476,0.7149758454106281,0.8032362459546926,0.8377306518706331
0.6787564766839378,0.7157894736842105,0.6601941747572816,0.6868686868686869,0.7591154261057174,0.8033200781969703
0.694300518134715,0.7115384615384616,0.7184466019417476,0.7149758454106281,0.8091693635382956,0.8204940523044987
0.6839378238341969,0.7333333333333333,0.6407766990291263,0.6839378238341969,0.78764832793959,0.8456132804822937
0.7150259067357513,0.7222222222222222,0.7572815533980582,0.7393364928909952,0.804099244875944,0.8639793712307215
0.7098445595854922,0.7473684210526316,0.6893203883495146,0.7171717171717172,0.7605177993527509,0.8157280714174728
0.6683937823834197,0.7096774193548387,0.6407766990291263,0.6734693877551021,0.7526429341963322,0.8135025233481588
0.7202072538860104,0.7425742574257426,0.7281553398058253,0.7352941176470589,0.8228155339805825,0.8722065176928728
0.7098445595854922,0.7473684210526316,0.6893203883495146,0.7171717171717172,0.7910463861920174,0.8238562024628211
0.7253886010362695,0.7403846153846154,0.7475728155339806,0.7439613526570048,0.8058791801510249,0.8414468880708419
0.7202072538860104,0.7425742574257426,0.7281553398058253,0.7352941176470589,0.7807443365695792,0.8092831824693429
0.7616580310880829,0.8064516129032258,0.7281553398058253,0.7653061224489796,0.810571736785329,0.8557386604331432
0.7046632124352331,0.7555555555555555,0.6601941747572816,0.7046632124352331,0.7820927723840344,0.8204204301331905
0.7253886010362695,0.7551020408163265,0.7184466019417476,0.736318407960199,0.7933656957928803,0.8116277551910374
0.7046632124352331,0.7555555555555555,0.6601941747572816,0.7046632124352331,0.7551779935275081,0.8095066298502036
0.7150259067357513,0.7926829268292683,0.6310679611650486,0.7027027027027029,0.7805825242718446,0.8222101604510719
0.7564766839378239,0.7857142857142857,0.7475728155339806,0.7661691542288557,0.8529126213592233,0.8909120725343662
0.7253886010362695,0.7659574468085106,0.6990291262135923,0.7309644670050762,0.8175836030204962,0.8585144657987256
0.7305699481865285,0.7575757575757576,0.7281553398058253,0.7425742574257427,0.8031823085221144,0.8476952050590422
0.7357512953367875,0.782608695652174,0.6990291262135923,0.7384615384615385,0.8007551240560948,0.8357732776400318
0.7150259067357513,0.7222222222222222,0.7572815533980582,0.7393364928909952,0.8079288025889968,0.821733478106536
0.7253886010362695,0.7314814814814815,0.7669902912621359,0.7488151658767772,0.8353290183387271,0.849969178325605
0.689119170984456,0.7216494845360825,0.6796116504854369,0.7,0.7771305285868392,0.8181132523058423
0.7357512953367875,0.7549019607843137,0.7475728155339806,0.751219512195122,0.8171521035598706,0.8676004786918032
0.6994818652849741,0.7419354838709677,0.6699029126213593,0.7040816326530613,0.7893743257820928,0.834299177743624
0.7046632124352331,0.7129629629629629,0.7475728155339806,0.7298578199052131,0.7781553398058253,0.816078208504035
0.7150259067357513,0.75,0.6990291262135923,0.7236180904522612,0.7795037756202805,0.8163955125069309
0.6994818652849741,0.7368421052631579,0.6796116504854369,0.7070707070707071,0.8056094929881338,0.8364547548672574
0.7305699481865285,0.7383177570093458,0.7669902912621359,0.7523809523809523,0.8135922330097087,0.843523461928041
0.7512953367875648,0.7835051546391752,0.7378640776699029,0.7600000000000001,0.8343581445523194,0.8586447767805012
0.6994818652849741,0.7319587628865979,0.6893203883495146,0.7100000000000001,0.7740021574973032,0.8277895120713437
0.7564766839378239,0.7857142857142857,0.7475728155339806,0.7661691542288557,0.817799352750809,0.8691533171223547
0.7253886010362695,0.7272727272727273,0.7766990291262136,0.751173708920188,0.8086839266450917,0.8319862539633074
0.7305699481865285,0.7475728155339806,0.7475728155339806,0.7475728155339806,0.8270226537216828,0.861552949842849
0.689119170984456,0.7171717171717171,0.6893203883495146,0.7029702970297029,0.7872707659115427,0.8165377140769079
0.7098445595854922,0.7326732673267327,0.7184466019417476,0.7254901960784315,0.8143473570658036,0.833467901921934
0.7927461139896373,0.794392523364486,0.8252427184466019,0.8095238095238095,0.8323624595469256,0.8693477280369329
0.7668393782383419,0.7589285714285714,0.8252427184466019,0.7906976744186047,0.8364617044228695,0.8519868073960006
0.7409326424870466,0.7387387387387387,0.7961165048543689,0.7663551401869159,0.8348975188781014,0.8648497781575564
0.6994818652849741,0.7368421052631579,0.6796116504854369,0.7070707070707071,0.7851132686084142,0.8242930740190791
0.7253886010362695,0.7358490566037735,0.7572815533980582,0.7464114832535885,0.8209816612729234,0.8587795892255163
0.694300518134715,0.72,0.6990291262135923,0.7093596059113302,0.7659115426105717,0.8069276242511154
0.6580310880829016,0.6796116504854369,0.6796116504854369,0.6796116504854369,0.7539374325782093,0.7638243307568519
0.7564766839378239,0.7857142857142857,0.7475728155339806,0.7661691542288557,0.8318770226537217,0.8317810458026386
0.7927461139896373,0.7889908256880734,0.8349514563106796,0.8113207547169812,0.8423948220064725,0.878117291256019
0.7253886010362695,0.7717391304347826,0.6893203883495146,0.7282051282051282,0.8045307443365697,0.8491961283065819
0.7305699481865285,0.7428571428571429,0.7572815533980582,0.7499999999999999,0.7912621359223301,0.8286511249317452
0.7150259067357513,0.75,0.6990291262135923,0.7236180904522612,0.7988133764832794,0.8155426671121015
0.7357512953367875,0.7363636363636363,0.7864077669902912,0.76056338028169,0.7998921251348436,0.7923029099228851
0.6994818652849741,0.6991150442477876,0.7669902912621359,0.7314814814814814,0.7939590075512406,0.8225460061987668
0.7461139896373057,0.75,0.7864077669902912,0.7677725118483412,0.8145631067961164,0.8259140572007598
0.7461139896373057,0.7596153846153846,0.7669902912621359,0.7632850241545893,0.8152642934196332,0.8306570514824481
0.7098445595854922,0.7326732673267327,0.7184466019417476,0.7254901960784315,0.7877562028047465,0.813112959021588
0.7150259067357513,0.75,0.6990291262135923,0.7236180904522612,0.7899676375404531,0.8155191999564797
0.7357512953367875,0.75,0.7572815533980582,0.753623188405797,0.7843581445523193,0.8126353839854406
0.694300518134715,0.7340425531914894,0.6699029126213593,0.7005076142131981,0.7485976267529665,0.7887814728070156
0.7150259067357513,0.74,0.7184466019417476,0.729064039408867,0.7590614886731392,0.789841886189389
0.7046632124352331,0.7254901960784313,0.7184466019417476,0.7219512195121951,0.7652642934196332,0.7908556759647124
0.7150259067357513,0.7264150943396226,0.7475728155339806,0.7368421052631577,0.7810679611650485,0.7729168627991847
0.6373056994818653,0.6701030927835051,0.6310679611650486,0.65,0.7079288025889968,0.7472431730802589
0.7461139896373057,0.7410714285714286,0.8058252427184466,0.772093023255814,0.817259978425027,0.8319510618259938
0.6580310880829016,0.6831683168316832,0.6699029126213593,0.6764705882352942,0.7302588996763755,0.7672200810504297
0.7772020725388601,0.7884615384615384,0.7961165048543689,0.7922705314009661,0.8234627831715211,0.8292740318380781
