prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.11561349244194909,0.03111311798262369,0.07919527910490956,0.47501456397079306,0.01942412188073117,0.2796394246189935,2955935,3,3
0.05333489329803621,0.04087804444581464,0.04881368606354398,0.16243603140516036,0.03543776340575439,0.6590995813816903,3052426,5,5
0.5357909218477734,0.10667940463570394,0.057101596674582186,0.18368268263264212,0.0335263475392892,0.08321904667000869,28875,0,0
0.016554345582647137,0.29858713712458274,0.03849430446631124,0.05941685409880914,0.021689844143095632,0.5652575145845541,48543,5,5
0.004846061157625753,0.4077284215515491,0.02595367755486262,0.012830966365306732,0.058220987982174906,0.49041988538848075,12538,1,1
0.06263310100185238,0.11719408714873149,0.3228853678021345,0.023210186331270984,0.03242802983258803,0.4416492278834226,3052619,2,2
0.010931793452515857,0.08853391504766907,0.23630950079275306,0.0286058962583828,0.5805187941734067,0.055100100275272734,3052499,4,4
0.013670849289131603,0.19782933782537296,0.04582655757876089,0.014930743769685681,0.02367700594053937,0.7040655055965094,60875,5,5
0.037870197991431494,0.0697975760050626,0.3082482350353808,0.05913433604354218,0.18542296434669106,0.33952669057789187,3052501,2,2
0.051619041867307716,0.04938180489447839,0.02447080572849444,0.07061810652663009,0.7611001320871588,0.04281010889593121,3052307,4,4
0.005840800021108652,0.5409148595295423,0.02248546377953582,0.01642312426566216,0.055278461040650054,0.35905729136350123,11292,1,1
0.02129314015727152,0.122418853321318,0.058385378253007124,0.08248719863039237,0.014098367090187835,0.7013170625478233,3052464,4,5
0.13904536594397596,0.10476591312261774,0.3423578250454804,0.21305226305038463,0.02284661411160805,0.1779320187259334,12475,2,2
0.02081582890362144,0.03756508929654587,0.8025267679744572,0.037156555867008466,0.021402641842197492,0.0805331161161693,11709,2,2
0.100624096799954,0.03570511161623834,0.033876102952457396,0.30144070015131974,0.04783650824895295,0.48051748023107754,3052440,5,5
0.0354390824412539,0.13520314181304574,0.03592268495875388,0.22857420206919316,0.3260211735710817,0.2388397151466711,3052558,5,4
0.6837602177586857,0.04822441863831372,0.05848471270952706,0.0843281190556887,0.029549312408049474,0.09565321942973523,11983,0,0
0.01271197284538662,0.28678493856413345,0.02420724925011476,0.042232345701641846,0.02114080814547028,0.612922685493253,3052468,1,5
0.005710220112361547,0.38935377945660565,0.024558221459356707,0.015972574134241243,0.09965051077836515,0.4647546940590699,249583,1,1
0.010434055741893555,0.21916632781959955,0.040571205910607915,0.014972862142746799,0.01799795686899674,0.6968575915161555,3046277,4,5
0.004857965494222627,0.22567439754210863,0.02921675123259809,0.010163207399264965,0.052388043567135306,0.6776996347646707,1972574,5,5
0.03440467850949381,0.05097546631692021,0.03609692048824295,0.11094063765847445,0.0445848380402466,0.7229974589866223,3052396,5,5
0.05625217433977823,0.03569089024105062,0.06001281642389689,0.4305017803397062,0.048226955905710744,0.3693153827498579,3048148,3,5
0.006254861811251901,0.10575358623547985,0.03452856156293799,0.013482834493247975,0.13308977942889927,0.7068903764681834,1933189,5,5
0.007756878282060733,0.35497542897577455,0.047076759597732276,0.020122026163626704,0.011664675343070814,0.5584042316377347,3048168,5,1
0.5700190331797498,0.03987937103376387,0.049941048424590434,0.21948917160226616,0.057768753540102774,0.06290262221952655,138951,0,0
0.601382878329642,0.030174558945551957,0.02119063628571784,0.2817611178449799,0.030736326894796943,0.0347544816993116,2003652,0,0
0.030806378230138754,0.32563455681232195,0.0698224564019317,0.051142154923334425,0.10269594875369065,0.4198985048785824,1714619,1,1
0.028607678318130905,0.22038652569517528,0.05275175251849654,0.034359784683962405,0.03140247224541997,0.632491786538815,11020,5,5
0.41037199861053086,0.04028169960425205,0.07082250786958189,0.35584935075592516,0.06726604777276712,0.055408395386943386,463676,3,0
