prob_2,prob_3,prob_4,true,pred
0.7758707661224277,0.1456275283194012,0.07850170555817088,2,2
0.6347402971346447,0.2248942620059856,0.14036544085936936,4,2
0.8911582835788525,0.0579267621324766,0.05091495428867089,2,2
0.22873475678541214,0.049679391555895874,0.721585851658692,4,4
0.07639132685026413,0.03000552399494163,0.8936031491547941,4,4
0.9029110092849686,0.05932778842638564,0.037761202288645955,2,2
0.3556608567582941,0.6294767925124417,0.014862350729264354,3,3
0.894223090827209,0.048742654419301784,0.05703425475348942,2,2
0.8911582835788525,0.0579267621324766,0.05091495428867089,2,2
0.531581342244254,0.2296536968590418,0.23876496089670407,2,2
0.628495113588261,0.25525160858302365,0.11625327782871517,2,2
0.9041057743284447,0.06447713445396049,0.03141709121759484,2,2
0.5002175773420284,0.11739404124708394,0.38238838141088743,2,2
0.09806164683891233,0.024272287193771756,0.8776660659673161,4,4
0.7278988250742383,0.25574898334505536,0.016352191580706072,3,2
0.9448047825950319,0.04681279198847115,0.00838242541649685,2,2
0.8974093632754283,0.08572055161712408,0.01687008510744791,2,2
0.09870275061163253,0.01869499729619419,0.8826022520921732,2,4
0.37975688405960834,0.10579887406009425,0.5144442418802975,4,4
0.41250514404240396,0.5364776014901217,0.051017254467474266,3,3
0.8911582835788525,0.0579267621324766,0.05091495428867089,4,2
0.0896990518606787,0.031675760156763495,0.878625187982558,4,4
0.06098682819415205,0.022513580158641845,0.9164995916472062,4,4
0.8911582835788525,0.0579267621324766,0.05091495428867089,2,2
0.8911582835788525,0.0579267621324766,0.05091495428867089,2,2
0.8900699127019519,0.0525837780043208,0.0573463092937275,2,2
0.1263359894020756,0.0624857955578444,0.8111782150400799,4,4
0.9801947338680488,0.01584357439614448,0.003961691735806503,2,2
0.884441131487017,0.08884905778279076,0.026709810730192487,2,2
0.3800876068105515,0.4151822583618787,0.2047301348275699,3,3
0.21826629173593703,0.7567830296469187,0.024950678617144208,3,3
0.11388091773489327,0.02710579950463323,0.8590132827604733,2,4
