prob_2,prob_3,prob_4,true,pred
0.01591305905518318,0.007963803790153066,0.9761231371546637,4,4
0.523866994678846,0.07019316548210987,0.405939839839044,2,2
0.321176796473342,0.2803076637421517,0.3985155397845063,3,2
0.6114493557292158,0.3494953193612433,0.03905532490954112,3,2
0.6772725982093531,0.047992548967672854,0.274734852822974,3,2
0.955150598605909,0.04007093334021788,0.004778468053873085,3,2
0.9220275959670604,0.02935908767416794,0.04861331635877176,2,2
0.6519727666810038,0.041600443379970764,0.30642678993902533,4,2
0.6287950526245831,0.3393928623415029,0.031812085033914195,2,2
0.9048470559244,0.08014484974064512,0.01500809433495519,2,2
0.4051735480723136,0.32984296691962744,0.2649834850080591,2,2
0.005914578331443365,0.009983036972555549,0.9841023846960013,4,4
0.9566723816012219,0.017619019667363397,0.0257085987314147,2,2
0.9721003903311757,0.01531002712585803,0.012589582542966502,2,2
0.35274067613849835,0.07882763637621383,0.5684316874852878,4,4
0.57121703446336,0.061612267493293946,0.36717069804334584,2,2
0.9220275959670604,0.02935908767416794,0.04861331635877176,2,2
0.8179647601435389,0.09776031493743811,0.08427492491902315,2,2
0.021539129178566502,0.01682718319453529,0.961633687626898,4,4
0.03628561903504519,0.017095769132766094,0.9466186118321887,4,4
0.915555312507935,0.03196904806937923,0.05247563942268601,2,2
0.3821118509594309,0.5981009384487922,0.019787210591777155,3,3
0.7074527380463835,0.06554814328535133,0.22699911866826508,2,2
0.05755817837788749,0.02184041187265426,0.9206014097494583,4,4
0.2348159256771039,0.10388055371130064,0.6613035206115954,2,4
0.9095638261234983,0.03391363534923818,0.056522538527263355,2,2
0.13911760340046875,0.03775039600122975,0.8231320005983014,4,4
0.862137237612763,0.03553949047797762,0.1023232719092595,4,2
0.9220275959670604,0.02935908767416794,0.04861331635877176,2,2
0.09684349163688413,0.019001053969139786,0.8841554543939761,2,4
0.9220275959670604,0.02935908767416794,0.04861331635877176,2,2
0.9220275959670604,0.02935908767416794,0.04861331635877176,2,2
