prob_2,prob_3,prob_4,true,pred
0.9518200736639368,0.02599851090996059,0.02218141542610274,2,2
0.9001382234293013,0.04203852039469949,0.057823256175999226,2,2
0.9079502982229738,0.033976831849254395,0.05807286992777191,2,2
0.9169753046259724,0.02689190260939988,0.05613279276462772,2,2
0.07576373466335681,0.017768433467366326,0.9064678318692768,4,4
0.6975967668716149,0.06416898144250974,0.23823425168587542,2,2
0.9591397066509747,0.031737560861661226,0.009122732487364204,3,2
0.21729049490652122,0.11832936495238283,0.6643801401410959,2,4
0.9169753046259724,0.02689190260939988,0.05613279276462772,2,2
0.9251800234820272,0.04068479806512699,0.034135178452845916,2,2
0.6973989842440053,0.1043658432709002,0.19823517248509448,2,2
0.19326539653526134,0.09040811785404188,0.7163264856106966,4,4
0.21308188453371738,0.046927647298196415,0.7399904681680863,4,4
0.78569694061421,0.19804569313719295,0.016257366248596857,3,2
0.21841357767524017,0.6814734512691829,0.10011297105557683,3,3
0.14857249493184885,0.05452460836372885,0.7969028967044224,2,4
0.06777015175824079,0.05320284704320907,0.8790270011985503,4,4
0.46828474259583636,0.4557545591914226,0.07596069821274114,3,2
0.9450993817135369,0.020227480648884685,0.034673137637578476,2,2
0.8026910845350524,0.10325664755773996,0.09405226790720739,2,2
0.15090352236671795,0.3979105900227145,0.45118588761056766,4,2
0.9004014362291426,0.034832974824237424,0.06476558894662011,2,2
0.06523647728078047,0.025494131381645743,0.9092693913375738,4,4
0.19589361425137367,0.09663532353024618,0.7074710622183801,4,4
0.7450536996857193,0.17799033759161612,0.07695596272266483,2,2
0.187352637452729,0.7481949612895162,0.0644524012577547,2,3
0.5369408241200639,0.3862486153068271,0.07681056057310896,2,2
0.11700434829484543,0.10771713440341138,0.7752785173017432,4,4
0.9169753046259724,0.02689190260939988,0.05613279276462772,3,2
0.9527778276755552,0.0322173326933895,0.015004839631055344,2,2
0.5628366401567356,0.04005199437396289,0.39711136546930137,4,2
0.5369813036176387,0.18603109893004335,0.27698759745231755,2,2
