prob_2,prob_3,prob_4,true,pred
0.9273248846814119,0.040660060875971724,0.03201505444261634,2,2
0.3947009125515767,0.43928139011121253,0.1660176973372109,2,3
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.7538560707837961,0.018709161467998767,0.2274347677482051,3,2
0.93791436108666,0.027514613006207514,0.03457102590713231,2,2
0.6510060396857461,0.30065747791920194,0.048336482395052165,3,2
0.014432331247749649,0.01961689924614013,0.96595076950611,4,4
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.05105666123518026,0.015557692017378173,0.9333856467474414,4,4
0.9364022607183348,0.0205174008948581,0.043080338386806895,2,2
0.9386109558093032,0.023026196774901045,0.03836284741579571,2,2
0.9166513259034815,0.026800997947203385,0.056547676149315225,3,2
0.4804641992711676,0.04038912524607063,0.4791466754827617,4,2
0.2526545925340167,0.7259027290097826,0.02144267845620053,3,3
0.8024044145418813,0.17297130968650984,0.024624275771608552,3,2
0.878947205045642,0.061285398990283735,0.05976739596407412,2,2
0.21623654331783976,0.07108246453899958,0.7126809921431606,4,4
0.30048933879445744,0.017807561463689062,0.6817030997418534,4,4
0.5633181475540002,0.3733101570436289,0.06337169540237068,2,2
0.48967055395871045,0.49919886384285417,0.011130582198435148,2,3
0.9121306067312076,0.04843454866399202,0.03943484460480053,2,2
0.8788705144279388,0.035211224059099315,0.08591826151296177,4,2
0.9362901090400991,0.03634884092880871,0.027361050031091984,2,2
0.3678176632985742,0.360639747389829,0.2715425893115968,2,2
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.2293698109952615,0.07827548587736438,0.6923547031273739,4,4
0.9191647680613221,0.03358149401308726,0.047253737925590795,2,2
0.6923027409376066,0.021149931508971685,0.28654732755342194,4,2
0.9166513259034815,0.026800997947203385,0.056547676149315225,2,2
0.32288519021310486,0.08246215905280718,0.594652650734088,4,4
