prob_2,prob_3,prob_4,true,pred
0.942736307152516,0.027080596570718755,0.03018309627676513,2,2
0.1055113232737559,0.22477286678579841,0.6697158099404457,3,4
0.46042677377714747,0.0326408797503984,0.5069323464724541,2,2
0.7887696236912027,0.1788400976344047,0.032390278674392606,2,2
0.17664151182701096,0.7158418709731276,0.10751661719986126,3,3
0.2363191840299851,0.38336613751317455,0.3803146784568402,2,3
0.9049158343037053,0.0420802032047458,0.05300396249154891,2,2
0.6777987267951928,0.1797433084234602,0.14245796478134692,4,2
0.9455313683893091,0.038161750192539395,0.016306881418151526,2,2
0.8987439861720952,0.06575859405986224,0.035497419768042535,2,2
0.7201526423808918,0.03307866238019278,0.2467686952389155,3,2
0.9153369804475932,0.029750432009067473,0.05491258754333945,2,2
0.9049158343037053,0.0420802032047458,0.05300396249154891,2,2
0.4467111668002816,0.036488970327640834,0.5167998628720774,4,2
0.060920115056813745,0.036269564971712666,0.9028103199714737,4,4
0.16916794931705104,0.46850147209801396,0.3623305785849349,4,3
0.8135183045122143,0.09480941610116483,0.09167227938662081,2,2
0.892091223540555,0.05147690523050716,0.05643187122893781,2,2
0.3451479610196898,0.10208052453126115,0.5527715144490488,4,4
0.03350521241226961,0.032768263454904,0.9337265241328263,4,4
0.8609026474139077,0.11107440351187559,0.02802294907421671,2,2
0.4121286010220724,0.505291609898425,0.08257978907950246,3,3
0.04966537114749619,0.03570749830850695,0.9146271305439969,4,4
0.6591409337939451,0.3015413186305547,0.03931774757550037,3,2
0.9146673261682855,0.03204095459508475,0.053291719236629675,2,2
0.15587299265482646,0.03494238238037262,0.809184624964801,4,4
0.1718282610654695,0.04358688944403251,0.7845848494904979,4,4
0.2670972364113817,0.3385755737129894,0.39432718987562837,2,4
0.26756031518495577,0.040142998178581205,0.6922966866364632,2,4
0.9049158343037053,0.0420802032047458,0.05300396249154891,2,2
0.871480496821948,0.0785743007396345,0.04994520243841741,2,2
0.11880158615287062,0.04188505645650449,0.8393133573906251,2,4
