prob_2,prob_3,prob_4,true,pred
0.8476264729327851,0.0543691966836175,0.09800433038359754,2,2
0.8684045773491218,0.07843630238316594,0.053159120267712016,2,2
0.062250160808849014,0.04206577370277018,0.8956840654883806,4,4
0.5886270757071641,0.2870097864700515,0.12436313782278449,2,2
0.6315309078318059,0.3228807147552217,0.04558837741297231,2,2
0.4204981811232747,0.2651082019827885,0.31439361689393663,3,2
0.8476264729327851,0.0543691966836175,0.09800433038359754,2,2
0.18806470725174645,0.062090516381621524,0.749844776366632,4,4
0.1158586912352178,0.04269104816065257,0.8414502606041295,4,4
0.6798495776118308,0.07090872262518584,0.24924169976298333,2,2
0.9703070250204993,0.01843165385981383,0.01126132111968677,2,2
0.5507103772904073,0.38466909774813235,0.06462052496146041,2,2
0.172179277078511,0.061467086578808665,0.7663536363426801,4,4
0.7444363693177605,0.12673903663465774,0.12882459404758148,2,2
0.2834649062420658,0.03878536941844879,0.6777497243394858,4,4
0.11307972517895977,0.11485760619449029,0.7720626686265499,4,4
0.40636643771176156,0.4791545197888413,0.11447904249939711,3,3
0.20063488079406921,0.6213366513572193,0.17802846784871143,3,3
0.5650755989019374,0.2388947550861589,0.1960296460119036,2,2
0.9460379129544433,0.02702056741660825,0.026941519628948588,2,2
0.4944359045353473,0.4213107858417357,0.08425330962291715,3,3
0.8500975637071615,0.09354019723930695,0.05636223905353136,2,2
0.7190270145888878,0.0454409832002224,0.2355320022108895,2,2
0.8296341666500081,0.11941706077306084,0.05094877257693089,2,2
0.8476264729327851,0.0543691966836175,0.09800433038359754,2,2
0.48689990545592066,0.3306197658231864,0.18248032872089262,2,2
0.3636055896165312,0.0929977705249789,0.5433966398584902,4,4
0.045058070162830866,0.019516589757350274,0.9354253400798187,4,4
0.8476264729327851,0.0543691966836175,0.09800433038359754,2,2
0.4168740854581041,0.12570194811080995,0.4574239664310858,4,2
0.4973118224783842,0.23661415562181679,0.2660740218997992,2,2
0.4631315970179985,0.4760582066517812,0.060810196330220195,3,3
