prob_2,prob_3,prob_4,true,pred
0.1882413406430301,0.28413268925371515,0.5276259701032547,4,4
0.8814324623457364,0.02805564701587769,0.09051189063838584,4,2
0.22333878051779663,0.027265821568219523,0.7493953979139839,4,4
0.912676198476583,0.03269028268713593,0.05463351883628111,3,2
0.8466140272369628,0.0586450385854919,0.09474093417754517,2,2
0.12672080497970933,0.024900104655690872,0.8483790903645998,2,4
0.10862666787221106,0.036387792550845836,0.8549855395769431,2,4
0.16837252447779424,0.41201773561555344,0.4196097399066519,4,4
0.09540151805532623,0.040680512490172245,0.8639179694545016,4,4
0.04730578387045301,0.02037281100595702,0.9323214051235901,4,4
0.5627173444169976,0.21384136575097265,0.22344128983202965,3,2
0.6681054405367963,0.2553669436735457,0.07652761578965792,2,2
0.08786951256973921,0.0299083775345957,0.8822221098956652,4,4
0.8650433057481757,0.07521936459886222,0.059737329652962155,2,2
0.9513846822949102,0.02340088744032857,0.02521443026476119,2,2
0.8942983180254236,0.051932647594742136,0.05376903437983442,2,2
0.9245789234989032,0.02995977148095092,0.04546130502014561,2,2
0.12087597563808754,0.8145211007561601,0.06460292360575239,2,3
0.912676198476583,0.03269028268713593,0.05463351883628111,2,2
0.9205895415112709,0.04259152801464956,0.03681893047407985,2,2
0.9545546442537451,0.017211966283616178,0.028233389462638706,2,2
0.9146875726010318,0.050351240013664395,0.034961187385304,2,2
0.912676198476583,0.03269028268713593,0.05463351883628111,2,2
0.9276055870135776,0.03182957926331612,0.04056483372310596,2,2
0.26507780123776187,0.4912154463548385,0.24370675240739942,3,3
0.5888801121217794,0.24165818248756235,0.1694617053906584,4,2
0.923322651099108,0.030974560314332957,0.04570278858655896,2,2
0.6442714816324064,0.2354647260488273,0.12026379231876606,2,2
0.912676198476583,0.03269028268713593,0.05463351883628111,2,2
0.4011426239971896,0.40695095255377833,0.1919064234490321,3,3
0.054179470457256025,0.025354994250913677,0.9204655352918303,4,4
0.8451340325234685,0.13155324236431962,0.02331272511221168,3,2
