prob_2,prob_3,prob_4,true,pred
0.6157879473623773,0.12555740987513012,0.2586546427624926,2,2
0.17505873725825563,0.274084218042235,0.5508570446995092,4,4
0.5809732774996181,0.08147106065602681,0.3375556618443549,2,2
0.5523581477108078,0.2627726687258318,0.1848691835633602,3,2
0.07660156590281629,0.06716966360047129,0.8562287704967123,4,4
0.6169403740096593,0.23951808994675547,0.14354153604358516,2,2
0.2250210816347827,0.07565816965083504,0.6993207487143824,4,4
0.954735921556258,0.02997390086044035,0.015290177583301761,2,2
0.8789573360290349,0.10498087497116401,0.016061788999801156,2,2
0.8721930447168095,0.06052032414497617,0.06728663113821413,2,2
0.07709788836206745,0.03881417981099233,0.8840879318269402,4,4
0.5809315496018456,0.3206673732636885,0.09840107713446591,3,2
0.10419477126128622,0.03757269980946255,0.8582325289292512,2,4
0.03150555274936491,0.04076773807440211,0.9277267091762329,2,4
0.8721930447168095,0.06052032414497617,0.06728663113821413,2,2
0.12288986215721173,0.15179370095585193,0.7253164368869361,4,4
0.6545865020273637,0.19079267143701284,0.15462082653562328,4,2
0.495079922955774,0.27295957908651575,0.23196049795771007,4,2
0.8721930447168095,0.06052032414497617,0.06728663113821413,2,2
0.5956623892444672,0.38815503968592574,0.01618257106960717,3,3
0.3076674787835235,0.2811137031634854,0.41121881805299104,4,4
0.87514376205877,0.0676891693464959,0.05716706859473399,2,2
0.8870069378736752,0.07224442287558772,0.04074863925073695,2,2
0.3149655703472136,0.5804686912341541,0.10456573841863205,3,3
0.46015725122716017,0.17206456843855678,0.3677781803342832,2,2
0.7938700059180983,0.17549453626689415,0.03063545781500744,2,2
0.856839716984775,0.070817034133369,0.07234324888185616,2,2
0.48977280591418954,0.20256239792790853,0.307664796157902,3,2
0.3850496345413511,0.17927743693616474,0.4356729285224842,4,4
0.5829681953209522,0.1473474387230528,0.26968436595599515,2,2
0.8721930447168095,0.06052032414497617,0.06728663113821413,2,2
0.7713846977020472,0.13604142727684918,0.0925738750211038,2,2
