prob_2,prob_3,prob_4,true,pred
0.3033063522150332,0.2952332158223257,0.4014604319626413,2,4
0.2104105568064789,0.11686058099521654,0.6727288621983046,4,4
0.1468638283173862,0.061112366938055135,0.7920238047445588,4,4
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.915097768301723,0.03716600340126305,0.04773622829701424,2,2
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.959025675641153,0.01889179107691087,0.022082533281936,2,2
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.4928814747337735,0.4067996724495352,0.10031885281669128,3,2
0.31818803781242644,0.0278044135183243,0.6540075486692492,2,4
0.9116575475175924,0.021048423214595206,0.06729402926781243,3,2
0.29489834520729824,0.07092888201917236,0.6341727727735295,4,4
0.494699871934498,0.2414282320693245,0.2638718959961773,2,2
0.9421551951099207,0.013433701516493028,0.04441110337358608,2,2
0.8339634513200292,0.06780345525192795,0.0982330934280428,2,2
0.9270086393065505,0.052353722164982526,0.02063763852846689,3,2
0.33751219559919343,0.1739418943225192,0.4885459100782874,4,4
0.20374479697268214,0.5265293460477461,0.2697258569795717,4,3
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.9882427319044781,0.0023096901724671266,0.009447577923054798,2,2
0.9116575475175924,0.021048423214595206,0.06729402926781243,2,2
0.9619944879084503,0.025461802985129067,0.012543709106420513,3,2
0.2719334858310841,0.18819893366090104,0.5398675805080149,4,4
0.7387548892251269,0.15102856989058733,0.1102165408842858,2,2
0.3600848603595077,0.14129071210165411,0.49862442753883796,4,4
0.17575982804691312,0.05410937403361327,0.7701307979194735,4,4
0.74045547798472,0.2355375841866835,0.024006937828596513,3,2
0.9376194646133043,0.022005815178911488,0.04037472020778415,2,2
0.9398377695667878,0.02471054799211282,0.03545168244109932,2,2
0.31181473234302587,0.024612989952236194,0.6635722777047381,4,4
