prob_2,prob_3,prob_4,true,pred
0.66,0.08,0.26,2,2
0.34,0.12,0.54,4,4
0.18,0.04,0.78,4,4
0.56,0.18,0.26,3,2
0.84,0.08,0.08,4,2
0.36,0.54,0.1,3,3
0.9,0.06,0.04,2,2
0.18,0.04,0.78,4,4
0.84,0.04,0.12,2,2
0.82,0.1,0.08,2,2
0.68,0.1,0.22,3,2
0.72,0.2,0.08,2,2
0.8,0.08,0.12,4,2
0.6,0.12,0.28,4,2
1.0,0.0,0.0,2,2
0.38,0.14,0.48,4,4
0.44,0.36,0.2,2,2
0.62,0.12,0.26,2,2
0.72,0.06,0.22,3,2
0.44,0.22,0.34,4,2
0.72,0.06,0.22,2,2
0.82,0.08,0.1,2,2
0.46,0.32,0.22,2,2
0.28,0.02,0.7,4,4
0.62,0.34,0.04,2,2
0.9,0.02,0.08,2,2
0.72,0.1,0.18,2,2
0.46,0.44,0.1,3,2
0.74,0.14,0.12,2,2
0.46,0.46,0.08,2,2
0.32,0.26,0.42,2,4
0.98,0.02,0.0,2,2
