prob_2,prob_3,prob_4,true,pred
0.27666666666666667,0.11,0.6133333333333333,4,4
0.22,0.15333333333333332,0.6266666666666667,4,4
0.6666666666666666,0.22666666666666666,0.10666666666666667,2,2
0.9333333333333333,0.02666666666666667,0.04,2,2
0.8766666666666667,0.04666666666666667,0.07666666666666666,4,2
0.7366666666666667,0.11333333333333333,0.15,2,2
0.6633333333333333,0.2733333333333333,0.06333333333333334,2,2
0.8566666666666667,0.1,0.043333333333333335,2,2
0.7666666666666667,0.056666666666666664,0.17666666666666667,2,2
0.25333333333333335,0.08666666666666667,0.66,2,4
0.4666666666666667,0.14666666666666667,0.38666666666666666,2,2
0.25,0.13333333333333333,0.6166666666666667,4,4
0.78,0.13333333333333333,0.08666666666666667,3,2
0.64,0.19666666666666666,0.16333333333333333,2,2
0.2833333333333333,0.18666666666666668,0.53,4,4
0.75,0.17,0.08,2,2
0.21,0.06666666666666667,0.7233333333333334,4,4
0.88,0.05,0.07,2,2
0.5833333333333334,0.38,0.03666666666666667,3,2
0.65,0.29,0.06,2,2
0.44,0.09333333333333334,0.4666666666666667,3,4
0.9166666666666666,0.013333333333333334,0.07,2,2
0.44666666666666666,0.25333333333333335,0.3,4,2
0.5066666666666667,0.2866666666666667,0.20666666666666667,3,2
0.6033333333333334,0.23,0.16666666666666666,4,2
0.7633333333333333,0.14333333333333334,0.09333333333333334,2,2
0.9633333333333334,0.0,0.03666666666666667,2,2
0.8433333333333334,0.08333333333333333,0.07333333333333333,2,2
0.5966666666666667,0.24,0.16333333333333333,2,2
0.49666666666666665,0.33666666666666667,0.16666666666666666,2,2
0.49,0.11666666666666667,0.3933333333333333,4,2
0.8433333333333334,0.11666666666666667,0.04,3,2
