prob_2,prob_3,prob_4,true,pred
0.5190123456790123,0.20049382716049383,0.2804938271604938,3,2
0.1,0.18,0.72,4,4
0.8066556300463137,0.14931739496431273,0.04402697498937354,2,2
0.22,0.04,0.74,4,4
0.9083080586987424,0.03512650477342253,0.056565436527835085,2,2
0.6590909090909091,0.2,0.14090909090909093,2,2
0.6248806111542946,0.12405479984453943,0.25106458900116596,2,2
0.7008890251104396,0.04354743915504176,0.2555635357345186,2,2
0.7105663865156236,0.15713978810222942,0.13229382538214696,3,2
0.7715153798943265,0.12551094019541664,0.10297367991025688,2,2
0.12,0.1,0.78,4,4
0.8865772002986148,0.0668379796955823,0.04658482000580289,2,2
0.44,0.16,0.4,4,2
0.33131811115429455,0.41388813317787276,0.25479375566783263,2,3
0.6898181111542945,0.08805479984453944,0.22212708900116596,4,2
0.5516666666666667,0.18833333333333335,0.26,3,2
0.36,0.64,0.0,2,3
0.8809234433141269,0.07204958169649946,0.04702697498937354,4,2
0.4771081687748355,0.44239800406467067,0.08049382716049383,2,2
0.7500223444130278,0.12698364763056538,0.12299400795640651,3,2
0.7665438772027916,0.04491107551867812,0.18854504727853016,2,2
0.8323522039069516,0.030130535071471013,0.13751726102157724,2,2
0.6243787722054499,0.34220054920288867,0.03342067859166148,2,2
0.7966556300463137,0.14931739496431273,0.05402697498937353,2,2
0.9104562872204647,0.046907756410095855,0.04263595636943926,2,2
0.637316604475519,0.08254743915504176,0.2801359563694393,4,2
0.4970195365742845,0.0020536119945479326,0.5009268514311677,2,4
0.18,0.08,0.74,4,4
0.8751307833521977,0.07062436223196483,0.054244854415837304,2,2
0.7528659136524305,0.1431098670901182,0.10402421925745114,3,2
0.5824372491896898,0.2114346349745331,0.20612811583577714,4,2
0.9466556300463137,0.029317394964312717,0.024026974989373534,2,2
