prob_2,prob_3,prob_4,true,pred
0.28,0.34,0.38,2,4
0.92,0.06,0.02,3,2
0.66,0.2,0.14,3,2
0.58,0.16,0.26,4,2
0.92,0.02,0.06,2,2
0.54,0.12,0.34,4,2
0.86,0.1,0.04,3,2
0.46,0.18,0.36,2,2
0.62,0.34,0.04,4,2
0.82,0.1,0.08,3,2
0.82,0.08,0.1,2,2
0.92,0.06,0.02,2,2
0.24,0.16,0.6,4,4
0.42,0.14,0.44,4,4
0.46,0.2,0.34,2,2
0.42,0.52,0.06,2,3
0.62,0.14,0.24,2,2
0.52,0.02,0.46,4,2
0.68,0.32,0.0,2,2
1.0,0.0,0.0,2,2
0.14,0.76,0.1,3,3
1.0,0.0,0.0,2,2
1.0,0.0,0.0,2,2
0.96,0.02,0.02,2,2
0.22,0.1,0.68,4,4
0.56,0.42,0.02,2,2
0.34,0.04,0.62,4,4
0.62,0.22,0.16,2,2
0.86,0.14,0.0,2,2
0.46,0.46,0.08,2,2
0.92,0.04,0.04,2,2
0.4,0.22,0.38,4,2
