prob_2,prob_3,prob_4,true,pred
0.77,0.14,0.09,2,2
0.37,0.08,0.55,2,4
0.585,0.37,0.045,2,2
0.665,0.135,0.2,2,2
0.975,0.005,0.02,3,2
0.925,0.04,0.035,2,2
0.215,0.15,0.635,2,4
0.78,0.15,0.07,2,2
0.255,0.675,0.07,2,3
0.575,0.295,0.13,4,2
0.61,0.03,0.36,4,2
0.685,0.09,0.225,2,2
0.375,0.135,0.49,4,4
0.725,0.115,0.16,3,2
0.76,0.08,0.16,2,2
0.43,0.475,0.095,3,3
0.08,0.115,0.805,4,4
0.53,0.26,0.21,4,2
0.25,0.195,0.555,3,4
0.735,0.08,0.185,2,2
0.385,0.485,0.13,2,3
0.545,0.16,0.295,3,2
0.13,0.055,0.815,4,4
0.455,0.365,0.18,2,2
0.18,0.095,0.725,4,4
0.45,0.19,0.36,4,2
0.93,0.025,0.045,2,2
0.74,0.105,0.155,2,2
0.535,0.135,0.33,4,2
0.495,0.08,0.425,2,2
0.77,0.095,0.135,2,2
0.885,0.045,0.07,2,2
