prob_2,prob_3,prob_4,true,pred
0.8796083619597265,0.06634043923937696,0.05405119880089645,2,2
0.5168527926860611,0.20767637019678992,0.2754708371171489,2,2
0.29624478360557854,0.10454342955724756,0.5992117868371739,4,4
0.23387333333333332,0.0889,0.6772266666666666,4,4
0.6357120347816557,0.14313576122272378,0.2211522039956205,2,2
0.3492392610339362,0.03667027628698301,0.614090462679081,4,4
0.4285013454849677,0.06439978308737768,0.5070988714276545,3,4
0.46888666911005195,0.0787991407115889,0.4523141901783591,2,2
0.29324391948299194,0.10798823367141858,0.5987678468455896,2,4
0.2875879708520707,0.058653775259491545,0.6537582538884379,4,4
0.21,0.204,0.586,4,4
0.716768225114636,0.18079697838165762,0.10243479650370649,2,2
0.5000815609161903,0.15859038971081116,0.3413280493729986,2,2
0.2622386088850617,0.09460094301548286,0.6431604480994556,4,4
0.23386147186147185,0.16963333333333333,0.5965051948051948,4,4
0.9518324475957437,0.014502206394871445,0.03366534600938491,2,2
0.8065607155151447,0.04989607079217802,0.1435432136926775,2,2
0.7170446892629093,0.05792107488200042,0.2250342358550902,2,2
0.4250665681229889,0.04594101240018762,0.5289924194768235,2,4
0.5626612789486299,0.07288333582346275,0.36445538522790727,4,2
0.782708121370916,0.07610396550145475,0.1411879131276289,3,2
0.6922345146792863,0.2421440300129078,0.06562145530780594,2,2
0.5527482367736165,0.25265813910196927,0.19459362412441417,2,2
0.6750036052056226,0.19978861197812867,0.1252077828162486,2,2
0.9406148242758662,0.03337353646130193,0.02601163926283187,2,2
0.3508774542558473,0.08999566510366995,0.5591268806404828,2,4
0.650567727179538,0.22699803527079798,0.12243423754966407,2,2
0.8880255227513993,0.08449828958635244,0.02747618766224843,3,2
0.6211266204191923,0.10222792169093145,0.27664545788987605,4,2
0.7391413179369396,0.15535906341864822,0.1054996186444125,3,2
0.4629031299060303,0.05527594537512375,0.4818209247188459,2,4
0.7684993043140763,0.1342520277536149,0.09724866793230867,3,2
