prob_2,prob_3,prob_4,true,pred
0.372,0.268,0.36,2,2
0.664,0.138,0.198,2,2
0.572,0.076,0.352,4,2
0.562,0.244,0.194,3,2
0.824,0.054,0.122,2,2
0.778,0.118,0.104,2,2
0.252,0.06,0.688,4,4
0.234,0.678,0.088,2,3
0.768,0.132,0.1,2,2
0.378,0.16,0.462,4,4
0.806,0.102,0.092,2,2
0.486,0.506,0.008,4,3
0.872,0.104,0.024,2,2
0.77,0.13,0.1,2,2
0.222,0.15,0.628,4,4
0.786,0.1,0.114,2,2
0.666,0.074,0.26,4,2
0.514,0.054,0.432,4,2
0.772,0.092,0.136,2,2
0.892,0.034,0.074,2,2
0.382,0.094,0.524,3,4
0.808,0.124,0.068,2,2
0.246,0.108,0.646,4,4
0.872,0.12,0.008,2,2
0.45,0.322,0.228,2,2
0.77,0.054,0.176,2,2
0.426,0.104,0.47,2,4
0.2,0.236,0.564,3,4
0.812,0.124,0.064,3,2
0.508,0.18,0.312,3,2
0.742,0.16,0.098,2,2
0.692,0.06,0.248,4,2
