prob_2,prob_3,prob_4,true,pred
0.612,0.35,0.038,2,2
0.82,0.174,0.006,2,2
0.902,0.056,0.042,2,2
0.39,0.168,0.442,4,4
0.408,0.342,0.25,3,2
0.466,0.138,0.396,2,2
0.872,0.08,0.048,2,2
0.888,0.08,0.032,4,2
0.608,0.054,0.338,4,2
0.718,0.154,0.128,2,2
0.284,0.03,0.686,4,4
0.634,0.06,0.306,3,2
0.658,0.1,0.242,2,2
0.704,0.15,0.146,3,2
0.848,0.072,0.08,2,2
0.63,0.24,0.13,3,2
0.766,0.108,0.126,3,2
0.868,0.094,0.038,4,2
0.764,0.206,0.03,2,2
0.534,0.412,0.054,2,2
0.32,0.226,0.454,4,4
0.86,0.078,0.062,2,2
0.516,0.156,0.328,2,2
0.604,0.092,0.304,4,2
0.196,0.07,0.734,2,4
0.612,0.268,0.12,4,2
0.318,0.588,0.094,2,3
0.854,0.058,0.088,2,2
0.786,0.182,0.032,2,2
0.616,0.17,0.214,2,2
0.636,0.118,0.246,4,2
0.368,0.114,0.518,2,4
