prob_2,prob_3,prob_4,true,pred
0.45,0.34,0.21,2,2
0.51,0.28,0.21,2,2
0.76,0.03,0.21,2,2
0.53,0.26,0.21,2,2
0.67,0.15,0.18,3,2
0.96,0.02,0.02,2,2
0.3,0.32,0.38,2,4
0.38,0.15,0.47,4,4
0.76,0.09,0.15,2,2
0.18,0.2,0.62,4,4
0.54,0.15,0.31,2,2
0.35,0.19,0.46,4,4
0.81,0.11,0.08,2,2
0.73,0.16,0.11,3,2
0.49,0.07,0.44,2,2
0.87,0.08,0.05,2,2
0.43,0.13,0.44,4,4
0.51,0.04,0.45,2,2
0.49,0.29,0.22,4,2
0.16,0.04,0.8,4,4
0.56,0.19,0.25,2,2
0.41,0.3,0.29,2,2
0.45,0.46,0.09,2,3
0.89,0.02,0.09,2,2
0.89,0.11,0.0,2,2
0.47,0.34,0.19,3,2
0.2,0.08,0.72,4,4
0.94,0.03,0.03,3,2
0.67,0.23,0.1,3,2
0.08,0.11,0.81,4,4
0.51,0.43,0.06,4,2
0.8,0.13,0.07,2,2
