prob_2,prob_3,prob_4,true,pred
0.754,0.136,0.11,3,2
0.712,0.206,0.082,2,2
0.45,0.154,0.396,4,2
0.71,0.156,0.134,2,2
0.756,0.168,0.076,2,2
0.866,0.104,0.03,2,2
0.244,0.116,0.64,2,4
0.614,0.084,0.302,4,2
0.582,0.246,0.172,3,2
0.83,0.088,0.082,2,2
0.768,0.12,0.112,2,2
0.604,0.254,0.142,2,2
0.422,0.11,0.468,2,4
0.416,0.03,0.554,4,4
0.77,0.118,0.112,2,2
0.596,0.072,0.332,4,2
0.292,0.638,0.07,3,3
0.82,0.102,0.078,2,2
0.41,0.408,0.182,3,2
0.696,0.268,0.036,2,2
0.17,0.094,0.736,4,4
0.57,0.12,0.31,4,2
0.384,0.16,0.456,4,4
0.548,0.224,0.228,2,2
0.77,0.108,0.122,2,2
0.508,0.296,0.196,3,2
0.846,0.096,0.058,2,2
0.516,0.436,0.048,2,2
0.704,0.126,0.17,2,2
0.784,0.098,0.118,2,2
0.382,0.174,0.444,4,4
0.828,0.074,0.098,4,2
