prob_2,prob_3,prob_4,true,pred
0.82,0.06,0.12,2,2
0.52,0.06,0.42,2,2
0.5,0.44,0.06,2,2
0.72,0.06,0.22,2,2
0.9,0.1,0.0,2,2
0.38,0.5,0.12,3,3
0.38,0.08,0.54,2,4
0.56,0.3,0.14,3,2
0.48,0.44,0.08,4,2
0.5,0.44,0.06,2,2
0.58,0.2,0.22,4,2
0.84,0.1,0.06,2,2
0.62,0.24,0.14,2,2
0.52,0.46,0.02,3,2
0.3,0.28,0.42,4,4
0.42,0.06,0.52,3,4
0.32,0.6,0.08,3,3
0.74,0.18,0.08,2,2
0.26,0.08,0.66,4,4
0.28,0.3,0.42,4,4
0.82,0.06,0.12,2,2
0.58,0.28,0.14,2,2
0.8,0.14,0.06,2,2
0.1,0.1,0.8,4,4
0.88,0.06,0.06,2,2
0.64,0.08,0.28,2,2
0.82,0.12,0.06,2,2
0.14,0.06,0.8,4,4
0.44,0.44,0.12,2,2
0.66,0.28,0.06,4,2
0.46,0.44,0.1,2,2
0.26,0.08,0.66,4,4
