prob_2,prob_3,prob_4,true,pred
0.304,0.144,0.552,2,4
0.156,0.146,0.698,4,4
0.25,0.666,0.084,2,3
0.81,0.084,0.106,2,2
0.254,0.174,0.572,3,4
0.354,0.122,0.524,4,4
0.266,0.13,0.604,2,4
0.45,0.4,0.15,2,2
0.194,0.106,0.7,4,4
0.212,0.184,0.604,4,4
0.218,0.136,0.646,4,4
0.432,0.22,0.348,2,2
0.814,0.114,0.072,2,2
0.736,0.144,0.12,2,2
0.618,0.29,0.092,3,2
0.214,0.06,0.726,4,4
0.766,0.11,0.124,2,2
0.746,0.134,0.12,3,2
0.15,0.066,0.784,4,4
0.18,0.776,0.044,3,3
0.734,0.1,0.166,2,2
0.818,0.178,0.004,2,2
0.49,0.06,0.45,2,2
0.734,0.156,0.11,3,2
0.528,0.416,0.056,2,2
0.742,0.116,0.142,2,2
0.566,0.042,0.392,2,2
0.748,0.118,0.134,2,2
0.774,0.126,0.1,2,2
0.708,0.272,0.02,2,2
0.394,0.192,0.414,4,4
0.27,0.144,0.586,4,4
