prob_2,prob_3,prob_4,true,pred
0.6977918918918918,0.13815405405405404,0.16405405405405407,2,2
0.504,0.1,0.396,4,2
0.3,0.108,0.592,2,4
0.8332918918918919,0.09045405405405404,0.07625405405405405,2,2
0.48,0.378,0.142,2,2
0.7852918918918919,0.10645405405405405,0.10825405405405406,2,2
0.346,0.214,0.44,2,4
0.156,0.062,0.782,4,4
0.2359,0.1161,0.648,3,4
0.3345,0.6195,0.046,3,3
0.8015,0.1825,0.016,2,2
0.9018999999999999,0.08009999999999999,0.018,2,2
0.7133999999999999,0.12835,0.15825,2,2
0.558,0.284,0.158,2,2
0.5578918918918919,0.16005405405405407,0.28205405405405404,2,2
0.334,0.118,0.548,2,4
0.264,0.164,0.572,4,4
0.6237999999999999,0.056,0.3202,4,2
0.2385,0.5075,0.254,2,3
0.232,0.082,0.686,4,4
0.8992333333333333,0.048100000000000004,0.05266666666666667,2,2
0.142,0.072,0.786,4,4
0.36379189189189187,0.19015405405405406,0.44605405405405407,4,4
0.38979189189189184,0.14415405405405404,0.4660540540540541,2,4
0.7553,0.0645,0.1802,2,2
0.2618918918918919,0.06005405405405405,0.6780540540540541,4,4
0.4114918918918919,0.07045405405405405,0.518054054054054,4,4
0.262,0.112,0.626,3,4
0.7439,0.1381,0.118,3,2
0.4334918918918919,0.46645405405405405,0.10005405405405404,3,3
0.8998999999999999,0.056100000000000004,0.044,2,2
0.5473918918918919,0.37255405405405406,0.08005405405405405,2,2
