prob_2,prob_3,prob_4,true,pred
0.21,0.1,0.69,2,4
0.62,0.18,0.2,2,2
0.26,0.11,0.63,2,4
0.19,0.28,0.53,4,4
0.87,0.06,0.07,3,2
0.22,0.21,0.57,4,4
0.25,0.13,0.62,4,4
0.19,0.1,0.71,4,4
0.79,0.17,0.04,2,2
0.5,0.29,0.21,2,2
0.77,0.13,0.1,2,2
0.51,0.47,0.02,4,2
0.43,0.17,0.4,2,2
0.57,0.35,0.08,2,2
0.17,0.07,0.76,4,4
0.59,0.18,0.23,2,2
0.7,0.07,0.23,2,2
0.54,0.09,0.37,2,2
0.51,0.44,0.05,3,2
0.52,0.1,0.38,4,2
0.84,0.02,0.14,2,2
0.38,0.4,0.22,2,3
0.96,0.01,0.03,3,2
0.36,0.62,0.02,3,3
0.45,0.21,0.34,2,2
0.28,0.1,0.62,2,4
0.93,0.0,0.07,2,2
0.5,0.08,0.42,4,2
0.67,0.23,0.1,3,2
0.69,0.27,0.04,2,2
0.89,0.03,0.08,2,2
0.51,0.26,0.23,4,2
