prob_2,prob_3,prob_4,true,pred
0.96,0.04,0.0,2,2
0.7987096774193548,0.20129032258064516,0.0,2,2
0.36,0.1,0.54,2,4
0.74,0.06,0.2,3,2
0.1,0.08,0.82,4,4
0.48,0.4,0.12,2,2
0.84,0.06,0.1,2,2
0.9787096774193549,0.02129032258064516,0.0,2,2
0.34,0.32,0.34,2,2
0.22,0.06,0.72,4,4
0.38,0.56,0.06,3,3
0.8387096774193549,0.08129032258064516,0.08,2,2
0.62,0.28,0.1,2,2
0.7866666666666667,0.09333333333333332,0.12,2,2
0.62,0.08,0.3,4,2
0.44,0.1,0.46,4,4
0.6,0.22,0.18,2,2
0.28,0.22,0.5,3,4
0.5587096774193548,0.3612903225806452,0.08,2,2
0.58,0.16,0.26,2,2
0.52,0.08,0.4,4,2
0.9387096774193548,0.04129032258064516,0.02,2,2
0.54,0.08,0.38,4,2
0.4733333333333334,0.4,0.12666666666666665,3,2
0.52,0.36,0.12,2,2
0.14,0.04,0.82,4,4
0.2,0.12,0.68,4,4
0.6587096774193548,0.2812903225806452,0.06,2,2
0.9,0.06,0.04,2,2
0.12,0.1,0.78,4,4
0.44,0.5,0.06,3,3
0.8787096774193549,0.12129032258064516,0.0,2,2
