prob_2,prob_3,prob_4,true,pred
0.6132921810699589,0.12670781893004113,0.26,4,2
0.6699588477366255,0.2700411522633745,0.06,2,2
0.26,0.65,0.09,3,3
0.5726666666666667,0.07066666666666667,0.3566666666666667,3,2
0.62,0.05333333333333334,0.32666666666666666,4,2
0.7566666666666667,0.10333333333333333,0.14,2,2
0.4026666666666667,0.5373333333333333,0.06,2,3
0.3233333333333333,0.31,0.36666666666666664,2,4
0.7,0.2,0.1,2,2
0.892445620223398,0.04718400940623163,0.060370370370370366,2,2
0.9,0.07333333333333333,0.02666666666666667,3,2
0.7166255144032921,0.08004115226337448,0.20333333333333334,2,2
0.6126666666666667,0.09066666666666666,0.2966666666666667,2,2
0.5683333333333334,0.09833333333333333,0.3333333333333333,4,2
0.25333333333333335,0.54,0.20666666666666667,2,3
0.7366255144032922,0.19004115226337448,0.07333333333333333,4,2
0.19,0.06,0.75,4,4
0.5933333333333334,0.3,0.10666666666666667,3,2
0.5226666666666667,0.044,0.43333333333333335,4,2
0.07,0.07333333333333333,0.8566666666666667,4,4
0.8466255144032921,0.08337448559670782,0.07,2,2
0.4932921810699588,0.39670781893004115,0.11,2,2
0.21,0.08,0.71,4,4
0.7932921810699588,0.12670781893004113,0.08,2,2
0.9324456202233979,0.020517342739564962,0.04703703703703704,2,2
0.7419191919191919,0.10666666666666667,0.15141414141414142,2,2
0.6026666666666667,0.18066666666666667,0.21666666666666667,2,2
0.6233333333333333,0.29333333333333333,0.08333333333333333,3,2
0.5466666666666666,0.15666666666666668,0.2966666666666667,4,2
0.6333333333333333,0.15,0.21666666666666667,2,2
0.6466666666666666,0.11,0.24333333333333335,2,2
0.7826666666666667,0.164,0.05333333333333334,2,2
