prob_2,prob_3,prob_4,true,pred
0.465,0.2,0.335,4,2
0.33,0.16,0.51,4,4
0.56,0.405,0.035,2,2
0.335,0.505,0.16,3,3
0.75,0.185,0.065,2,2
0.58,0.16,0.26,3,2
0.55,0.275,0.175,2,2
0.44,0.42,0.14,2,2
0.6,0.115,0.285,4,2
0.665,0.1,0.235,2,2
0.93,0.045,0.025,2,2
0.61,0.15,0.24,2,2
0.23,0.07,0.7,4,4
0.815,0.055,0.13,2,2
0.28,0.21,0.51,4,4
0.44,0.47,0.09,3,3
0.185,0.045,0.77,4,4
0.14,0.075,0.785,4,4
0.2,0.065,0.735,4,4
0.485,0.16,0.355,2,2
0.435,0.255,0.31,2,2
0.425,0.36,0.215,3,2
0.905,0.055,0.04,4,2
0.71,0.225,0.065,3,2
0.67,0.15,0.18,2,2
0.715,0.095,0.19,2,2
0.685,0.11,0.205,2,2
0.765,0.12,0.115,2,2
0.365,0.535,0.1,2,3
0.81,0.14,0.05,2,2
0.415,0.495,0.09,2,3
0.295,0.1,0.605,2,4
