prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.015022394846532778,0.3025482618468348,0.06531504980959876,0.06525788201066887,0.1357852878254431,0.41607112366092164,1,5
0.016033898305084747,0.5786905522601153,0.033559053354102475,0.01832736017674582,0.149045768494538,0.20434336740941367,1,1
0.724,0.01011764705882353,0.014,0.188,0.002,0.06188235294117647,0,0
0.022185261405585778,0.3806631079541127,0.041225346272793326,0.022406271655885882,0.015951286132288394,0.517568726579334,1,5
0.013113224931421644,0.0772671115773754,0.03136985232073882,0.03356901896947507,0.02149369860410438,0.8231870935968849,5,5
0.09066666666666666,0.06480952380952383,0.02203846153846154,0.7217443438914027,0.028571428571428574,0.0721695755225167,3,3
0.624,0.047305263157894746,0.068,0.164,0.022140350877192985,0.07455438596491228,0,0
0.034,0.19696848462705238,0.06817460317460318,0.087,0.35993363699102826,0.2539232752073161,5,4
0.11,0.19940960928102497,0.3491084848484849,0.07809999999999999,0.06968606060606061,0.19369584526442957,5,2
0.008828316961141332,0.27858787235309335,0.0778031156521691,0.0386862389419014,0.05747405336079741,0.5386204027308975,5,5
0.016269721767594107,0.33180993447622903,0.03179346405892717,0.017198646818343957,0.1423898471975151,0.4605383856813907,5,5
0.01724570707070707,0.09791048564462357,0.12467945087945088,0.042618927203065135,0.5278434454434455,0.18970198375870798,4,4
0.6,0.008,0.012,0.314,0.01,0.056,3,0
0.016953846153846153,0.14039090852514416,0.20292429680906193,0.03212378735299789,0.33904722304437696,0.26855993811457296,2,4
0.04234285714285714,0.16182856696532444,0.058438915125717236,0.35244801122618674,0.13071694912162973,0.25422470041828477,3,3
0.014085106382978723,0.4166898539472373,0.043374250970311314,0.010621636353647533,0.12626175009836207,0.38896740224746307,2,1
0.02298510638297872,0.19938878384626876,0.04504081632653061,0.0385,0.5674684471089285,0.12661684633529327,4,4
0.0100625,0.4935734143180501,0.05721332573065022,0.010213310249404058,0.08479713910525478,0.34414031059664074,1,1
0.008327510645707355,0.0707206929557597,0.010541435156771781,0.008840221732531855,0.02574947069756848,0.8758206688116611,5,5
0.24959619989238635,0.1289673571903297,0.027994398770085995,0.20933439814959728,0.08191692473968758,0.3021907212579132,0,5
0.08619795981828421,0.1895735039281919,0.07345901785109242,0.08352532433592837,0.15726548304317559,0.40997871102332756,5,5
0.011445879695017626,0.11421782057703113,0.2739679925138146,0.0281356868500725,0.3368136041813422,0.23541901618272196,2,4
0.38610891590678825,0.1470208341776427,0.024761111111111112,0.21712380952380952,0.05427284223203532,0.1707124870486131,0,0
0.01811964285714286,0.4170240561895579,0.027853410564335858,0.007414803659225853,0.14890684554412215,0.38068124118561547,5,1
0.0721608439790407,0.12036982112410398,0.02218643157813346,0.126212976963463,0.03980111498615657,0.6192688113691021,5,5
0.035636085322723256,0.32756154531872633,0.04128968727444855,0.03944785748140788,0.02616259896971375,0.5299022256329802,5,5
0.030265816961141338,0.16059202745345522,0.0786556058232254,0.06631146555008854,0.15147667862454472,0.5126984055875445,4,5
0.006848064517123298,0.10974218887540474,0.13398242433928803,0.024532786885245902,0.4730860016159506,0.25180853376698736,4,4
0.23295384615384618,0.11024080267558528,0.2598505494505495,0.12440000000000001,0.10149093804745979,0.1710638636725593,1,2
0.039225923344120055,0.21103209524746194,0.05215995190864992,0.03651462878721459,0.09756951512866642,0.5634978855838871,5,5
