prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.10666666666666667,0.18,0.19333333333333333,0.16333333333333333,0.15666666666666668,0.2,2,5
0.03,0.18,0.07333333333333333,0.043333333333333335,0.42,0.25333333333333335,4,4
0.1,0.21666666666666667,0.05333333333333334,0.08,0.10333333333333333,0.44666666666666666,5,5
0.03666666666666667,0.20333333333333334,0.1,0.07,0.02,0.57,1,5
0.02,0.07333333333333333,0.01,0.01,0.02666666666666667,0.86,5,5
0.24333333333333335,0.1,0.05,0.42333333333333334,0.06333333333333334,0.12,3,3
0.006666666666666667,0.26666666666666666,0.05,0.03666666666666667,0.5833333333333334,0.056666666666666664,4,4
0.77,0.02,0.03,0.09666666666666666,0.006666666666666667,0.07666666666666666,0,0
0.18,0.056666666666666664,0.11666666666666667,0.30333333333333334,0.11333333333333333,0.23,4,3
0.013333333333333334,0.57,0.04666666666666667,0.016666666666666666,0.19666666666666666,0.15666666666666668,1,1
0.02666666666666667,0.2,0.09,0.06666666666666667,0.3933333333333333,0.22333333333333333,4,4
0.013333333333333334,0.39,0.05,0.02,0.18,0.3466666666666667,1,1
0.043333333333333335,0.19333333333333333,0.05333333333333334,0.12666666666666668,0.35333333333333333,0.23,5,4
0.5966666666666667,0.016666666666666666,0.013333333333333334,0.3233333333333333,0.0033333333333333335,0.04666666666666667,3,0
0.5133333333333333,0.06333333333333334,0.15333333333333332,0.09333333333333334,0.05333333333333334,0.12333333333333334,0,0
0.04,0.15,0.016666666666666666,0.05333333333333334,0.056666666666666664,0.6833333333333333,5,5
0.73,0.04666666666666667,0.04,0.056666666666666664,0.023333333333333334,0.10333333333333333,0,0
0.44333333333333336,0.11333333333333333,0.03666666666666667,0.18333333333333332,0.05333333333333334,0.17,0,0
0.0033333333333333335,0.17,0.1,0.09,0.19333333333333333,0.44333333333333336,5,5
0.02,0.25333333333333335,0.056666666666666664,0.07333333333333333,0.13333333333333333,0.4633333333333333,5,5
0.07666666666666666,0.14,0.013333333333333334,0.10666666666666667,0.07333333333333333,0.59,5,5
0.15333333333333332,0.15666666666666668,0.21333333333333335,0.18333333333333332,0.10333333333333333,0.19,5,2
0.01,0.36,0.01,0.013333333333333334,0.043333333333333335,0.5633333333333334,1,5
0.07333333333333333,0.27,0.18333333333333332,0.1,0.14333333333333334,0.23,3,1
0.013333333333333334,0.17666666666666667,0.10333333333333333,0.03333333333333333,0.03333333333333333,0.64,5,5
0.03,0.18,0.06,0.05333333333333334,0.02666666666666667,0.65,5,5
0.1,0.24,0.2866666666666667,0.05,0.09666666666666666,0.22666666666666666,2,2
0.016666666666666666,0.17,0.10333333333333333,0.05333333333333334,0.17333333333333334,0.48333333333333334,1,5
0.016666666666666666,0.13,0.5933333333333334,0.04,0.11,0.11,2,2
0.08333333333333333,0.11333333333333333,0.03333333333333333,0.13,0.043333333333333335,0.5966666666666667,5,5
