prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.008168084280896529,0.2857148076326195,0.031166200400450948,0.006699519031331915,0.06941687968099536,0.5988345089737059,5,5
0.08510437710437711,0.1759422805260717,0.06638369628745597,0.2146690790690791,0.08950314016759028,0.3683974268454259,3,5
0.5221724415793715,0.07552596779172123,0.050178101628369644,0.13610432033719708,0.05310722610722611,0.1629119425561145,0,0
0.042092530369604544,0.24954226893285553,0.09564888008756302,0.062144857577734296,0.12301749144525827,0.4275539715869843,1,5
0.01037224767658154,0.27471674229876747,0.12329722592482299,0.05389634312921984,0.03491236484779425,0.502805076122814,1,5
0.13608651633686147,0.12209481022174426,0.07882082507367506,0.2870425531914894,0.08025616512639758,0.2956991300498323,4,5
0.204,0.11948717948717949,0.124,0.28,0.13030769230769232,0.1422051282051282,3,3
0.138,0.19603703703703704,0.162,0.172,0.12403703703703704,0.20792592592592593,2,5
0.07389253036960454,0.2796034537651929,0.021993967530379646,0.11089339367520655,0.12841038224420054,0.3852062724154159,4,5
0.008,0.22565714285714283,0.08611746031746031,0.026073015873015873,0.5270857142857143,0.12706666666666666,4,4
0.052,0.1749177394034537,0.23471014492753622,0.147,0.15751014492753623,0.23386197074147383,5,2
0.24614279069462733,0.17239436011279863,0.10844309360874343,0.09737953401241072,0.17235214173100938,0.2032880798404105,0,0
0.018,0.068,0.118,0.037,0.677,0.082,5,4
0.010254600617758012,0.44335629805237403,0.02261985432472251,0.004279676462553175,0.009009658170483074,0.5104799123721092,1,5
0.0041427906946273334,0.2182540999395193,0.02873675921444268,0.004292600024412906,0.04325216428770027,0.7013215858392976,5,5
0.004094010206822455,0.07094945605513667,0.010367443650678747,0.014592966324779206,0.014961572283167692,0.8850345514794157,5,5
0.09605479452054794,0.13487043110235702,0.07434684399711201,0.1109397293726061,0.15456958524111827,0.42921861576625864,5,5
0.030037735849056602,0.20886762287457739,0.07523232709076756,0.08407301587301588,0.23852331469695792,0.36326598361562457,5,5
0.008,0.24511212928433757,0.13376400266400265,0.044073015873015875,0.15214046691277625,0.4169103852658676,2,5
0.282,0.12891090346550377,0.14373186427844095,0.1331054945054945,0.05428518638224521,0.25796655136831564,2,0
0.014094010206822456,0.2089104864562425,0.03321398244042023,0.010292600024412906,0.045187556700783345,0.6883013641713186,5,5
0.0208,0.4448047730129368,0.053703235171482,0.028002930402930403,0.2056596411621337,0.2470294202505172,1,1
0.722,0.039,0.044588888888888886,0.08604444444444445,0.022,0.08636666666666666,0,0
0.01616808428089653,0.10249371300764407,0.06455694703569663,0.018318322450135333,0.10278522577895824,0.6956777074466691,5,5
0.012131746055879059,0.1611609982903714,0.06651217053564337,0.015225444957257838,0.048186887190746146,0.6967827529701024,4,5
0.5000547945205479,0.02441646793485294,0.04007867931155602,0.330078679311556,0.01605128205128205,0.08932009687020502,0,0
0.06,0.14046030607364896,0.17042559208200778,0.19005000000000002,0.19004347826086956,0.2490206235834737,5,5
0.09687684409509474,0.15503451728208564,0.038428579636091496,0.21818417381705052,0.1544972377492146,0.336978647420463,3,5
0.018216864768701407,0.07462463908988909,0.05706714345263967,0.022312766894579773,0.06487089461184159,0.7629076911823486,1,5
0.06266666666666666,0.20780000000000004,0.09633333333333334,0.10104444444444445,0.3490444444444445,0.18311111111111109,5,4
