prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.0033333333333333335,0.43666666666666665,0.11333333333333333,0.006666666666666667,0.01,0.43,5,1
0.03333333333333333,0.21666666666666667,0.08333333333333333,0.08333333333333333,0.36333333333333334,0.22,5,4
0.006666666666666667,0.5766666666666667,0.15333333333333332,0.006666666666666667,0.02,0.23666666666666666,5,1
0.02666666666666667,0.15666666666666668,0.08666666666666667,0.03333333333333333,0.02666666666666667,0.67,4,5
0.76,0.016666666666666666,0.02666666666666667,0.15,0.013333333333333334,0.03333333333333333,0,0
0.006666666666666667,0.04,0.03333333333333333,0.01,0.03,0.88,5,5
0.013333333333333334,0.33666666666666667,0.01,0.0033333333333333335,0.0033333333333333335,0.6333333333333333,1,5
0.24,0.06666666666666667,0.24333333333333335,0.17666666666666667,0.11,0.16333333333333333,1,2
0.006666666666666667,0.19,0.06333333333333334,0.06333333333333334,0.22,0.45666666666666667,5,5
0.09666666666666666,0.20333333333333334,0.36,0.06333333333333334,0.07333333333333333,0.20333333333333334,2,2
0.21,0.09333333333333334,0.05,0.41333333333333333,0.08,0.15333333333333332,3,3
0.12666666666666668,0.20666666666666667,0.19666666666666666,0.13666666666666666,0.10333333333333333,0.23,2,5
0.02,0.28,0.06333333333333334,0.023333333333333334,0.02,0.5933333333333334,5,5
0.6766666666666666,0.04,0.04,0.13,0.03333333333333333,0.08,0,0
0.0033333333333333335,0.13666666666666666,0.056666666666666664,0.006666666666666667,0.023333333333333334,0.7733333333333333,4,5
0.0033333333333333335,0.12666666666666668,0.14666666666666667,0.02666666666666667,0.27,0.4266666666666667,2,5
0.4766666666666667,0.04,0.06,0.35333333333333333,0.016666666666666666,0.05333333333333334,0,0
0.35333333333333333,0.13666666666666666,0.03666666666666667,0.21333333333333335,0.056666666666666664,0.20333333333333334,0,0
0.02,0.22666666666666666,0.03,0.006666666666666667,0.0033333333333333335,0.7133333333333334,1,5
0.11,0.16666666666666666,0.06666666666666667,0.18666666666666668,0.2866666666666667,0.18333333333333332,3,4
0.006666666666666667,0.31,0.02666666666666667,0.013333333333333334,0.01,0.6333333333333333,1,5
0.7966666666666666,0.02,0.04,0.1,0.01,0.03333333333333333,5,0
0.056666666666666664,0.08666666666666667,0.013333333333333334,0.7133333333333334,0.06666666666666667,0.06333333333333334,3,3
0.006666666666666667,0.25333333333333335,0.056666666666666664,0.01,0.5733333333333334,0.1,4,4
0.03,0.13666666666666666,0.023333333333333334,0.09666666666666666,0.02666666666666667,0.6866666666666666,5,5
0.08666666666666667,0.12,0.07666666666666666,0.15333333333333332,0.24666666666666667,0.31666666666666665,5,5
0.013333333333333334,0.22,0.11666666666666667,0.07333333333333333,0.2,0.37666666666666665,1,5
0.013333333333333334,0.04666666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.89,5,5
0.02,0.24,0.09,0.02,0.04666666666666667,0.5833333333333334,5,5
0.01,0.03,0.07333333333333333,0.016666666666666666,0.5566666666666666,0.31333333333333335,4,4
