prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.01,0.13016666666666665,0.0702,0.13,0.42016666666666663,0.23946666666666666,5,4
0.02,0.3228846153846154,0.11043255813953488,0.011535714285714285,0.37875,0.15639711219013544,4,4
0.060434782608695656,0.13109178743961353,0.49,0.07,0.14,0.10847342995169082,2,2
0.04043478260869565,0.12408467360675052,0.0315513426327372,0.2,0.1208216330010265,0.4831075681507901,3,5
0.17,0.09,0.42,0.05,0.18,0.09,2,2
0.08,0.08161010558069381,0.03,0.18022222222222223,0.34036274509803915,0.2878049270990447,1,4
0.06,0.15382905982905984,0.0902,0.1302222222222222,0.235,0.33074871794871796,5,5
0.081,0.10724322927042128,0.05446129374337222,0.060507936507936504,0.15758013640238702,0.5392074040758829,5,5
0.01,0.336920906948099,0.020682558139534884,0.00022222222222222223,0.03577090836334534,0.5964034043267986,1,5
0.01,0.04393295512401267,0.0016918367297975552,0.020507936507936506,0.0009882996676931642,0.92287897197056,5,5
0.11293478260869566,0.11525418060200668,0.17119999999999996,0.16,0.13,0.31061103678929763,5,5
0.15,0.06,0.12333333333333332,0.26,0.17,0.2366666666666667,4,3
0.020434782608695655,0.161531874585583,0.0646095923540304,0.06,0.22019607843137254,0.47322767202031835,5,5
0.13,0.11,0.48333333333333334,0.07,0.14,0.06666666666666667,2,2
0.62,0.03,0.0,0.24,0.0,0.11,0,0
0.63,0.050222222222222224,0.03,0.15,0.02,0.11977777777777777,0,0
0.4504347826086956,0.05625418060200669,0.04,0.16028571428571428,0.09,0.20302532250358335,1,0
0.030434782608695653,0.42053623188405803,0.050199999999999995,0.05028571428571429,0.18600000000000003,0.2625432712215321,1,1
0.02,0.033932955124012676,0.02192439486933244,0.010507936507936508,0.010988299667693165,0.902646413831025,5,5
0.00043478260869565214,0.22585712514714193,0.1618559197717169,0.03,0.00021739130434782607,0.5816347811680977,5,5
0.01,0.03168002391531803,0.0915452450717616,0.030507936507936505,0.500625554569654,0.3356412399353299,4,4
0.02,0.4784444444444444,0.06243621013133208,0.03022222222222222,0.15,0.25889712320200126,1,1
0.08333333333333331,0.1038921568627451,0.11355072463768115,0.29,0.08098829966769315,0.3282354854985472,3,5
0.035,0.10769556859472824,0.0102,0.06022222222222222,0.12019607843137255,0.6666861307516768,5,5
0.01,0.24262464985994395,0.13058823529411764,0.06022222222222222,0.3979761904761905,0.15858870214752568,4,4
0.26,0.1905775681341719,0.11021739130434781,0.08028571428571428,0.04038405797101449,0.3185352683047515,0,5
0.020434782608695655,0.3235917012020134,0.07108213773314204,0.040285714285714286,0.07019607843137254,0.47440958573906206,5,5
0.11793478260869567,0.12609178743961352,0.055,0.25,0.17,0.28097342995169083,3,5
0.5,0.03,0.02,0.33,0.02,0.1,0,0
0.04,0.19865590550986087,0.1371105064893471,0.05,0.2275,0.346733588000792,5,5
