prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.01021324354657688,0.18556496494816901,0.04754710507619092,0.039239876760563376,0.18369884142853682,0.5337359682399629,5,5
0.5411728395061728,0.08446493777479692,0.03030243187520183,0.12352112676056339,0.07707162108453189,0.14346704299873314,0,0
0.014,0.2745963310728569,0.09032668231611893,0.047363719353155975,0.36665627716918797,0.20705699008868023,4,4
0.2802132435465769,0.1707073620172212,0.01827757807403223,0.19432668231611894,0.072861744541322,0.26361338950472873,0,0
0.07166666666666667,0.09876724884597592,0.06030359656190111,0.29722483046426706,0.16390205406391406,0.30813560339727514,3,5
0.007333333333333334,0.2608308373073632,0.07713658537602201,0.050187793427230044,0.3561288385584161,0.24838261199763545,4,4
0.023672839506172837,0.17759450495492166,0.08135441654268409,0.023385416666666665,0.03375347209813673,0.660239350231418,5,5
0.3,0.1211111111111111,0.13347222222222224,0.11902777777777779,0.043611111111111114,0.28277777777777774,2,0
0.1902777777777778,0.12388888888888888,0.0670959595959596,0.405,0.07111111111111111,0.14262626262626263,3,3
0.59375,0.08041666666666666,0.020416666666666666,0.12375,0.04791666666666667,0.13375,0,0
0.0033333333333333335,0.11376452467941829,0.627042302457196,0.02666666666666667,0.09962962962962964,0.129563543233756,2,2
0.014444444444444444,0.2724510899713658,0.15607056459125124,0.009128765649452268,0.05761292303606935,0.49029221230741704,1,5
0.021262626262626264,0.3302853352014443,0.1437650090356957,0.009267654538341158,0.021739466245945888,0.47367990871594673,5,5
0.08681818181818182,0.1208270957012931,0.05845433919871002,0.1601935804642671,0.28397776285035503,0.2897290399671929,5,5
0.09666666666666666,0.09606837606837607,0.5402564102564104,0.08,0.09034188034188034,0.09666666666666666,2,2
0.02733333333333333,0.2106825906866281,0.09930646835960075,0.06378154342723005,0.14470501426804303,0.4541910499251649,1,5
0.010728395061728397,0.16627021665703198,0.08543952974615619,0.04920168231611893,0.21724832935093957,0.471111846868025,5,5
0.5548611111111111,0.06597222222222222,0.020416666666666666,0.17041666666666666,0.05136904761904761,0.1369642857142857,0,0
0.03015151515151515,0.16822855583259322,0.0541818207362689,0.02423987676056338,0.0775649925613546,0.6456332389577047,4,5
0.033546576879910216,0.14734093997622735,0.050737698317914026,0.04055816379760042,0.030997528741626295,0.6968190922867217,5,5
0.06333333333333334,0.050478632478632476,0.02692307692307692,0.6633333333333333,0.08173076923076923,0.1142008547008547,3,3
0.020339506172839503,0.22277838259271873,0.11175805949196163,0.011906543427230047,0.03361266792349538,0.5996048403917547,5,5
0.023333333333333334,0.11512820512820514,0.1336837606837607,0.03666666666666667,0.6182393162393163,0.07294871794871796,4,4
0.03,0.1496296296296296,0.1225,0.08083333333333333,0.38166666666666665,0.23537037037037037,5,4
0.06732435465768799,0.19568099894589258,0.0640503271485541,0.09050925925925926,0.033886234782982756,0.5485488252056233,1,5
0.03339506172839506,0.24512749875433484,0.06238798575689933,0.021906543427230047,0.011414158438400537,0.6257687518947401,5,5
0.023484848484848483,0.21567357550513577,0.03679049870539232,0.013333333333333334,0.10454805996472663,0.6061696840065635,5,5
0.0033333333333333335,0.5669437060080442,0.055419604700854705,0.03538541666666666,0.1911219247783541,0.14779601451274693,1,1
0.006666666666666667,0.040676611990950226,0.15873584401709404,0.028755787037037035,0.6744678701608848,0.0906972201273672,5,4
0.003395061728395062,0.5286439763939764,0.050905440238773574,0.023333333333333334,0.19489557544232342,0.19882661286319822,1,1
