prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.1,0.17333333333333334,0.17,0.1,0.13666666666666666,0.32,5,5
0.016666666666666666,0.15333333333333332,0.05333333333333334,0.016666666666666666,0.51,0.25,4,4
0.07333333333333333,0.09,0.5633333333333334,0.09333333333333334,0.10666666666666667,0.07333333333333333,2,2
0.6833333333333333,0.016666666666666666,0.013333333333333334,0.22,0.006666666666666667,0.06,0,0
0.01,0.06666666666666667,0.13333333333333333,0.03666666666666667,0.37666666666666665,0.37666666666666665,2,4
0.5766666666666667,0.01,0.04666666666666667,0.2966666666666667,0.006666666666666667,0.06333333333333334,3,0
0.043333333333333335,0.28,0.08333333333333333,0.07666666666666666,0.25333333333333335,0.2633333333333333,5,1
0.013333333333333334,0.22,0.02666666666666667,0.05333333333333334,0.15666666666666668,0.53,5,5
0.15,0.15666666666666668,0.056666666666666664,0.07333333333333333,0.08,0.48333333333333334,5,5
0.013333333333333334,0.03666666666666667,0.03666666666666667,0.006666666666666667,0.04666666666666667,0.86,5,5
0.15333333333333332,0.11666666666666667,0.11,0.19666666666666666,0.16666666666666666,0.25666666666666665,3,5
0.0,0.36666666666666664,0.023333333333333334,0.02666666666666667,0.14,0.44333333333333336,5,5
0.006666666666666667,0.37333333333333335,0.02,0.0033333333333333335,0.06666666666666667,0.53,5,5
0.023333333333333334,0.19333333333333333,0.07,0.05,0.49333333333333335,0.17,4,4
0.01,0.11,0.22333333333333333,0.04,0.38,0.23666666666666666,2,4
0.03,0.06666666666666667,0.023333333333333334,0.03,0.04,0.81,5,5
0.023333333333333334,0.09333333333333334,0.03,0.02666666666666667,0.04666666666666667,0.78,1,5
0.09,0.14,0.24666666666666667,0.12333333333333334,0.21,0.19,5,2
0.37,0.056666666666666664,0.17666666666666667,0.15333333333333332,0.03666666666666667,0.20666666666666667,0,0
0.21666666666666667,0.10333333333333333,0.10333333333333333,0.16,0.10666666666666667,0.31,4,5
0.0,0.32,0.21,0.006666666666666667,0.043333333333333335,0.42,1,5
0.08,0.11666666666666667,0.03666666666666667,0.5333333333333333,0.06666666666666667,0.16666666666666666,3,3
0.016666666666666666,0.4033333333333333,0.023333333333333334,0.006666666666666667,0.07,0.48,5,5
0.12666666666666668,0.16666666666666666,0.15,0.10333333333333333,0.11333333333333333,0.34,1,5
0.44,0.06,0.03333333333333333,0.18333333333333332,0.07,0.21333333333333335,1,0
0.03333333333333333,0.16,0.03333333333333333,0.03333333333333333,0.3466666666666667,0.3933333333333333,4,5
0.46,0.06666666666666667,0.19333333333333333,0.09333333333333334,0.056666666666666664,0.13,0,0
0.013333333333333334,0.46,0.03,0.03,0.13666666666666666,0.33,1,1
0.67,0.05333333333333334,0.04,0.08333333333333333,0.02666666666666667,0.12666666666666668,0,0
0.0,0.3333333333333333,0.1,0.02666666666666667,0.11666666666666667,0.42333333333333334,5,5
