prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.03333333333333333,0.21333333333333335,0.11333333333333333,0.04666666666666667,0.26666666666666666,0.32666666666666666,5,5
0.02666666666666667,0.38,0.023333333333333334,0.006666666666666667,0.02666666666666667,0.5366666666666666,1,5
0.056666666666666664,0.17333333333333334,0.07,0.17,0.12333333333333334,0.4066666666666667,3,5
0.5966666666666667,0.06333333333333334,0.06,0.16333333333333333,0.043333333333333335,0.07333333333333333,0,0
0.07,0.08,0.05333333333333334,0.5966666666666667,0.07,0.13,3,3
0.01,0.4266666666666667,0.013333333333333334,0.0033333333333333335,0.06,0.4866666666666667,5,5
0.02,0.3233333333333333,0.04,0.0033333333333333335,0.016666666666666666,0.5966666666666667,5,5
0.04,0.12,0.023333333333333334,0.03666666666666667,0.03,0.75,5,5
0.02,0.09333333333333334,0.2966666666666667,0.10333333333333333,0.25666666666666665,0.23,4,2
0.02,0.4766666666666667,0.02,0.03,0.20333333333333334,0.25,1,1
0.11,0.20333333333333334,0.2,0.11666666666666667,0.14333333333333334,0.22666666666666666,2,5
0.013333333333333334,0.39,0.27,0.0033333333333333335,0.02666666666666667,0.2966666666666667,1,1
0.006666666666666667,0.06333333333333334,0.23,0.03333333333333333,0.30333333333333334,0.36333333333333334,4,5
0.6533333333333333,0.07333333333333333,0.06666666666666667,0.07666666666666666,0.02,0.11,0,0
0.0,0.3433333333333333,0.006666666666666667,0.0,0.03333333333333333,0.6166666666666667,5,5
0.006666666666666667,0.46,0.02,0.0033333333333333335,0.016666666666666666,0.49333333333333335,1,5
0.006666666666666667,0.08666666666666667,0.17333333333333334,0.05,0.23666666666666666,0.44666666666666666,2,5
0.023333333333333334,0.2633333333333333,0.056666666666666664,0.04666666666666667,0.03,0.58,5,5
0.12,0.08666666666666667,0.02,0.13333333333333333,0.04,0.6,5,5
0.07666666666666666,0.25,0.15333333333333332,0.06333333333333334,0.11666666666666667,0.34,5,5
0.016666666666666666,0.5433333333333333,0.043333333333333335,0.03333333333333333,0.24333333333333335,0.12,1,1
0.006666666666666667,0.25333333333333335,0.02666666666666667,0.0,0.06666666666666667,0.6466666666666666,5,5
0.11666666666666667,0.12666666666666668,0.19333333333333333,0.31,0.08333333333333333,0.17,0,3
0.023333333333333334,0.20333333333333334,0.056666666666666664,0.06333333333333334,0.20333333333333334,0.45,5,5
0.14666666666666667,0.07,0.1,0.2833333333333333,0.14333333333333334,0.25666666666666665,4,3
0.6866666666666666,0.05333333333333334,0.043333333333333335,0.09333333333333334,0.006666666666666667,0.11666666666666667,0,0
0.023333333333333334,0.12333333333333334,0.03666666666666667,0.06333333333333334,0.06,0.6933333333333334,5,5
0.6633333333333333,0.016666666666666666,0.02666666666666667,0.24666666666666667,0.0033333333333333335,0.043333333333333335,3,0
0.03333333333333333,0.20666666666666667,0.08666666666666667,0.06333333333333334,0.18333333333333332,0.4266666666666667,2,5
0.0033333333333333335,0.13333333333333333,0.07333333333333333,0.006666666666666667,0.043333333333333335,0.74,4,5
