prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.015147058823529411,0.1620695554955473,0.08533424908424908,0.05510416666666666,0.1452003205128205,0.537144649417187,5,5
0.04026545698924731,0.10205955666201827,0.07018706293706295,0.2554445318646735,0.3502574441687345,0.1817859473782635,5,4
0.010161290322580644,0.10555294193916895,0.11518706293706293,0.1203225806451613,0.37516129032258067,0.27361483383344554,4,4
0.015388563049853372,0.42687118611303865,0.08009615384615384,0.04794453186467349,0.04266129032258064,0.3870382748037,5,1
0.010251225490196076,0.20471037984940973,0.02019230769230769,0.01522611788617886,0.06031395687645689,0.6893060122054508,5,5
0.3951041666666667,0.15853889811738647,0.015,0.185,0.030113636363636367,0.2162432988523105,0,0
0.02,0.17598783712321522,0.04,0.03,0.5646136363636364,0.1693985265131484,4,4
0.10522727272727274,0.17284756968706613,0.055090909090909086,0.2201219512195122,0.18984848484848485,0.25686381242675504,3,5
0.09,0.13025641025641024,0.125,0.16833333333333333,0.2516666666666667,0.23474358974358975,5,4
0.12697501581277673,0.14137804187889078,0.23666666666666664,0.1553225806451613,0.08016129032258064,0.2594964046739239,5,5
0.00025122549019607844,0.19164909915290934,0.010504807692307692,0.010226117886178861,0.03545681401931402,0.7519119357590941,5,5
0.065,0.231,0.257,0.095,0.12,0.23199999999999998,3,2
0.02166666666666667,0.2013650542723301,0.06166666666666666,0.06,0.46116666666666667,0.1941349457276699,4,4
0.020478498217468805,0.4603680223285487,0.04540340909090909,0.00010416666666666666,0.04510416666666666,0.4285417370297401,2,1
0.6383333333333333,0.04166666666666666,0.05,0.1,0.055,0.115,0,0
0.561060606060606,0.06643939393939394,0.05,0.115,0.08011363636363637,0.12738636363636363,0,0
0.04,0.2840566526329858,0.06,0.06260416666666666,0.11896780303030305,0.4343713776700444,1,5
0.0002654569892473118,0.35263650953297093,0.02028321678321678,0.02532258064516129,0.010257444168734491,0.5912347918806692,5,5
0.235,0.11666666666666665,0.035,0.395,0.08511363636363636,0.13321969696969696,3,3
0.175,0.105,0.225,0.20833333333333331,0.13166666666666665,0.155,1,2
0.095,0.25,0.36,0.06,0.06,0.175,5,2
0.65,0.015,0.01,0.265,0.0,0.06,0,0
0.020161290322580645,0.6727401658408334,0.07,0.00782258064516129,0.15084310850439883,0.07843285468702599,1,1
0.015104166666666665,0.3620915147952147,0.030192307692307692,0.025121951219512197,0.010209790209790208,0.5572802694165087,1,5
0.115,0.14,0.24,0.125,0.16,0.22,2,2
0.005147058823529411,0.27269989452160237,0.025499562937062934,0.005,0.053543123543123544,0.6381103601746818,1,5
0.03333333333333333,0.09152864212126278,0.1451547619047619,0.04166666666666666,0.33461363636363634,0.353702959610339,2,5
0.015,0.42546704889207165,0.05518706293706293,0.020121951219512196,0.04027797202797203,0.4439459649233812,5,5
0.02026545698924731,0.19834971906265064,0.04028321678321678,0.02554869853134015,0.0350044679782583,0.680548440655287,5,5
0.015251225490196078,0.19436361387029083,0.015283216783216782,0.010226117886178861,0.02045681401931402,0.7444190119508036,4,5
