prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.74,0.03,0.04026315789473684,0.07,0.03,0.08973684210526316,5,0
0.02,0.11036363636363636,0.060181818181818184,0.23,0.19018181818181815,0.3892727272727272,3,5
0.14,0.18857142857142858,0.03,0.25,0.09046511627906977,0.3009634551495017,0,5
0.08015151515151515,0.24171692346561685,0.06015151515151516,0.030303030303030304,0.05054112554112554,0.537135890387197,5,5
0.024318181818181822,0.16563257575757576,0.11699999999999999,0.0803030303030303,0.3285213933353468,0.28422481878586525,4,4
0.02,0.07954545454545454,0.08,0.02,0.6771212121212122,0.12333333333333332,4,4
0.00015151515151515152,0.05228889316258654,0.010996651292095786,0.020303030303030302,0.0016758648800622709,0.91458404521071,5,5
0.58,0.07,0.13,0.08,0.02046511627906977,0.11953488372093023,0,0
0.010151515151515151,0.20750332405689548,0.06033333333333334,0.04196969696969697,0.1551880600020135,0.5248540704865455,5,5
0.02,0.18,0.155,0.2,0.165,0.28,5,5
0.09125,0.09286363636363636,0.07018181818181818,0.2125,0.2139318181818182,0.31927272727272726,3,5
0.18,0.2325714285714286,0.03,0.21,0.09423809523809525,0.2531904761904762,0,5
0.010151515151515151,0.08228889316258653,0.06216206482593037,0.02196969696969697,0.022866341070538462,0.8005614888197328,5,5
0.11,0.1875757575757576,0.3709090909090909,0.11181818181818182,0.04,0.1796969696969697,5,2
0.00015151515151515152,0.2217126717649366,0.020610751477624544,0.00030303030303030303,0.18079083518107908,0.5764311961218144,5,5
0.03015151515151515,0.0624929747952396,0.04052941176470588,0.04196969696969697,0.051675864880062275,0.77318053643878,1,5
0.22,0.19,0.31,0.12,0.07,0.09,2,2
0.00015151515151515152,0.2907085901322835,0.0312148331102776,0.00030303030303030303,0.06433957515352864,0.6132824561493647,5,5
0.010151515151515151,0.431054044677738,0.010814833110277604,0.00030303030303030303,0.070995670995671,0.47668090576176786,1,5
0.01125,0.10686363636363637,0.05018181818181819,0.0525,0.6345984848484848,0.1446060606060606,1,4
0.010151515151515151,0.10608055982925321,0.0009966512920957856,0.020303030303030302,0.005675864880062271,0.8567923785440434,5,5
0.04015151515151515,0.05151284183296378,0.2603475935828877,0.025303030303030303,0.29602893041917433,0.3266560887104287,2,5
0.68,0.01,0.04,0.21,0.02,0.04,3,0
0.02166666666666667,0.1151529933481153,0.24518181818181817,0.035,0.3989019462921902,0.18409657551120964,4,4
0.1,0.07,0.5,0.17,0.12,0.04,2,2
0.020151515151515153,0.1985033240568955,0.04099665129209578,0.010303030303030303,0.11097265336289727,0.6190728258335659,5,5
0.010151515151515151,0.29142193274205463,0.0905374149659864,0.10030303030303031,0.10140451021846371,0.4061815966189497,1,5
0.14125,0.1925,0.13019607843137254,0.2425,0.05375,0.23980392156862745,4,3
0.14,0.20857142857142857,0.02,0.35,0.04,0.24142857142857144,0,3
0.010151515151515151,0.2624929747952396,0.02073349339735894,0.010303030303030303,0.01167586488006227,0.6846431214727937,1,5
