prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.08,0.07,0.6133333333333333,0.06,0.10333333333333333,0.07333333333333333,2,2
0.03666666666666667,0.2633333333333333,0.043333333333333335,0.03666666666666667,0.04,0.58,5,5
0.013333333333333334,0.16333333333333333,0.11666666666666667,0.06333333333333334,0.16666666666666666,0.4766666666666667,2,5
0.03,0.07333333333333333,0.11333333333333333,0.15,0.3,0.3333333333333333,4,5
0.14666666666666667,0.06,0.11,0.31,0.10666666666666667,0.26666666666666666,4,3
0.4866666666666667,0.056666666666666664,0.01,0.25666666666666665,0.03,0.16,0,0
0.6133333333333333,0.07666666666666666,0.06,0.08333333333333333,0.03333333333333333,0.13333333333333333,0,0
0.0033333333333333335,0.51,0.016666666666666666,0.016666666666666666,0.006666666666666667,0.44666666666666666,5,1
0.08333333333333333,0.18,0.22333333333333333,0.13333333333333333,0.13,0.25,2,5
0.006666666666666667,0.4,0.04666666666666667,0.016666666666666666,0.03,0.5,5,5
0.0033333333333333335,0.59,0.07,0.023333333333333334,0.12666666666666668,0.18666666666666668,1,1
0.02,0.17666666666666667,0.11,0.056666666666666664,0.31,0.32666666666666666,5,5
0.30333333333333334,0.12333333333333334,0.05333333333333334,0.18,0.11,0.23,1,0
0.04666666666666667,0.2733333333333333,0.04,0.17333333333333334,0.08,0.38666666666666666,4,5
0.043333333333333335,0.13333333333333333,0.09333333333333334,0.18,0.26,0.29,5,5
0.03,0.13666666666666666,0.05333333333333334,0.056666666666666664,0.43333333333333335,0.29,4,4
0.03666666666666667,0.09,0.023333333333333334,0.05333333333333334,0.05,0.7466666666666667,5,5
0.11333333333333333,0.15666666666666668,0.07,0.21666666666666667,0.11,0.3333333333333333,3,5
0.016666666666666666,0.31666666666666665,0.056666666666666664,0.03666666666666667,0.03666666666666667,0.5366666666666666,5,5
0.006666666666666667,0.3566666666666667,0.01,0.006666666666666667,0.056666666666666664,0.5633333333333334,1,5
0.0033333333333333335,0.5166666666666667,0.14666666666666667,0.0,0.06333333333333334,0.27,5,1
0.02,0.1,0.043333333333333335,0.03333333333333333,0.6466666666666666,0.15666666666666668,1,4
0.6933333333333334,0.03666666666666667,0.03666666666666667,0.06333333333333334,0.02,0.15,0,0
0.6433333333333333,0.01,0.02666666666666667,0.26666666666666666,0.0033333333333333335,0.05,3,0
0.03,0.30333333333333334,0.05,0.056666666666666664,0.02,0.54,5,5
0.03333333333333333,0.2,0.05333333333333334,0.09333333333333334,0.19,0.43,5,5
0.25,0.1,0.056666666666666664,0.38666666666666666,0.07666666666666666,0.13,3,3
0.016666666666666666,0.41,0.016666666666666666,0.0,0.05,0.5066666666666667,1,5
0.013333333333333334,0.4166666666666667,0.07,0.03,0.013333333333333334,0.45666666666666667,5,5
0.54,0.043333333333333335,0.09,0.13666666666666666,0.03666666666666667,0.15333333333333332,0,0
