prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.013333333333333334,0.12666666666666668,0.09333333333333334,0.05,0.56,0.15666666666666668,1,4
0.6033333333333334,0.016666666666666666,0.02,0.30666666666666664,0.01,0.043333333333333335,3,0
0.0033333333333333335,0.05,0.25333333333333335,0.023333333333333334,0.38333333333333336,0.2866666666666667,2,4
0.0033333333333333335,0.06666666666666667,0.06666666666666667,0.04,0.7433333333333333,0.08,5,4
0.03,0.31666666666666665,0.03,0.01,0.03666666666666667,0.5766666666666667,2,5
0.006666666666666667,0.23333333333333334,0.05333333333333334,0.04,0.4266666666666667,0.24,4,4
0.05333333333333334,0.15666666666666668,0.016666666666666666,0.043333333333333335,0.03,0.7,5,5
0.08333333333333333,0.16333333333333333,0.04666666666666667,0.15666666666666668,0.18,0.37,5,5
0.49333333333333335,0.05,0.10666666666666667,0.10333333333333333,0.1,0.14666666666666667,0,0
0.023333333333333334,0.15,0.03666666666666667,0.05,0.15,0.59,5,5
0.006666666666666667,0.27666666666666667,0.02666666666666667,0.05,0.22666666666666666,0.41333333333333333,5,5
0.02,0.57,0.07,0.03666666666666667,0.15333333333333332,0.15,1,1
0.04,0.12333333333333334,0.06,0.13333333333333333,0.1,0.5433333333333333,3,5
0.0,0.18333333333333332,0.12666666666666668,0.04,0.21666666666666667,0.43333333333333335,1,5
0.01,0.10333333333333333,0.02,0.023333333333333334,0.16666666666666666,0.6766666666666666,5,5
0.06666666666666667,0.12333333333333334,0.14666666666666667,0.19333333333333333,0.19666666666666666,0.2733333333333333,5,5
0.02,0.13333333333333333,0.11666666666666667,0.06333333333333334,0.5,0.16666666666666666,4,4
0.013333333333333334,0.07666666666666666,0.17333333333333334,0.023333333333333334,0.48,0.23333333333333334,4,4
0.016666666666666666,0.07333333333333333,0.023333333333333334,0.0033333333333333335,0.03,0.8533333333333334,5,5
0.02,0.08666666666666667,0.01,0.016666666666666666,0.02,0.8466666666666667,5,5
0.08666666666666667,0.13666666666666666,0.14333333333333334,0.43333333333333335,0.07333333333333333,0.12666666666666668,0,3
0.06,0.12,0.02,0.12333333333333334,0.07,0.6066666666666667,5,5
0.02,0.13666666666666666,0.09333333333333334,0.06666666666666667,0.25666666666666665,0.4266666666666667,2,5
0.0033333333333333335,0.37333333333333335,0.2733333333333333,0.0,0.04,0.31,1,1
0.016666666666666666,0.42333333333333334,0.01,0.02666666666666667,0.01,0.5133333333333333,5,5
0.006666666666666667,0.33,0.02,0.013333333333333334,0.056666666666666664,0.5733333333333334,1,5
0.016666666666666666,0.05,0.1,0.03666666666666667,0.62,0.17666666666666667,4,4
0.21333333333333335,0.15666666666666668,0.13,0.08666666666666667,0.19333333333333333,0.22,0,5
0.6133333333333333,0.07666666666666666,0.05,0.08666666666666667,0.05333333333333334,0.12,0,0
0.06333333333333334,0.07,0.043333333333333335,0.7166666666666667,0.03333333333333333,0.07333333333333333,3,3
