prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,true,pred
0.02666666666666667,0.27,0.07666666666666666,0.07333333333333333,0.25666666666666665,0.2966666666666667,4,5
0.02,0.15333333333333332,0.043333333333333335,0.05333333333333334,0.04,0.69,5,5
0.0,0.2866666666666667,0.056666666666666664,0.0,0.12,0.5366666666666666,5,5
0.05333333333333334,0.24666666666666667,0.07333333333333333,0.15666666666666668,0.11,0.36,3,5
0.013333333333333334,0.10333333333333333,0.2,0.03,0.4266666666666667,0.22666666666666666,2,4
0.013333333333333334,0.25333333333333335,0.15333333333333332,0.05333333333333334,0.04,0.4866666666666667,1,5
0.013333333333333334,0.08,0.12,0.02,0.5633333333333334,0.20333333333333334,4,4
0.006666666666666667,0.1,0.15666666666666668,0.01,0.36,0.36666666666666664,2,5
0.016666666666666666,0.5666666666666667,0.03,0.006666666666666667,0.04666666666666667,0.3333333333333333,1,1
0.016666666666666666,0.2,0.10333333333333333,0.03,0.043333333333333335,0.6066666666666667,5,5
0.08,0.25666666666666665,0.19666666666666666,0.06333333333333334,0.13333333333333333,0.27,5,5
0.006666666666666667,0.24,0.11333333333333333,0.0,0.08333333333333333,0.5566666666666666,5,5
0.6633333333333333,0.03333333333333333,0.10333333333333333,0.06,0.04666666666666667,0.09333333333333334,0,0
0.01,0.07333333333333333,0.1,0.023333333333333334,0.6866666666666666,0.10666666666666667,5,4
0.08,0.18333333333333332,0.12,0.08,0.27,0.26666666666666666,4,4
0.01,0.2966666666666667,0.03333333333333333,0.03333333333333333,0.14,0.4866666666666667,5,5
0.17666666666666667,0.14,0.1,0.3,0.09,0.19333333333333333,3,3
0.6233333333333333,0.006666666666666667,0.03333333333333333,0.2866666666666667,0.01,0.04,3,0
0.043333333333333335,0.11666666666666667,0.023333333333333334,0.09,0.04666666666666667,0.68,5,5
0.6766666666666666,0.03333333333333333,0.04,0.09333333333333334,0.02666666666666667,0.13,0,0
0.013333333333333334,0.6766666666666666,0.03333333333333333,0.023333333333333334,0.15666666666666668,0.09666666666666666,1,1
0.06666666666666667,0.2733333333333333,0.043333333333333335,0.16333333333333333,0.11333333333333333,0.34,4,5
0.03333333333333333,0.2866666666666667,0.14333333333333334,0.02666666666666667,0.13,0.38,5,5
0.02,0.22666666666666666,0.19,0.013333333333333334,0.09333333333333334,0.45666666666666667,1,5
0.7,0.01,0.01,0.23333333333333334,0.0,0.04666666666666667,0,0
0.006666666666666667,0.33,0.09666666666666666,0.0033333333333333335,0.12666666666666668,0.43666666666666665,5,5
0.006666666666666667,0.4066666666666667,0.04,0.006666666666666667,0.043333333333333335,0.49666666666666665,1,5
0.6,0.04666666666666667,0.06333333333333334,0.19666666666666666,0.02666666666666667,0.06666666666666667,0,0
0.09,0.20333333333333334,0.056666666666666664,0.056666666666666664,0.11,0.48333333333333334,5,5
0.05,0.056666666666666664,0.7133333333333334,0.03666666666666667,0.08333333333333333,0.06,2,2
