prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.15076132395960096,0.022223058330319092,0.8007479976914524,0.026267620018627508,3052310,respiratory,respiratory
0.039656796020429104,0.07309414311545384,0.026994738153265477,0.8602543227108518,3052413,vector,vector
0.8586965250149522,0.019559281210611845,0.036250204024847674,0.08549398974958806,1987017,direct contact,direct contact
0.04600743188835119,0.034176381261224756,0.05948819085626603,0.8603279959941581,3047817,vector,vector
0.7915069176701722,0.15854759957986828,0.03390345716132374,0.016042025588635676,194441,direct contact,direct contact
0.3040811496035138,0.6150500986900602,0.05009653323728208,0.0307722184691442,72149,faecal-oral,faecal-oral
0.02001872798888647,0.01327098808342693,0.012811374264133263,0.9538989096635534,3048225,vector,vector
0.20015653661448465,0.21880782335766985,0.08091986653805183,0.5001157734897939,3052440,vector,vector
0.06757582329851232,0.03551606974928846,0.8216565191895091,0.07525158776268989,3052498,respiratory,respiratory
0.31839988908090455,0.011582077730760174,0.006455749584020585,0.6635622836043148,11318,vector,vector
0.7757206932037184,0.0405394821047115,0.13531668854251702,0.048423136149052796,1897087,direct contact,direct contact
0.017866546529748777,0.014641743684330154,0.012701409228221366,0.9547903005576998,3048168,vector,vector
0.6176731707153388,0.2932274614318197,0.03159620957705172,0.057503158275789716,11983,faecal-oral,direct contact
0.12130603845427104,0.4472721294396864,0.11817703210879693,0.3132447999972454,1239572,faecal-oral,faecal-oral
0.0420836867182691,0.01403368836596663,0.007229778979670223,0.936652845936094,3052463,vector,vector
0.18739931122777412,0.05753550403555745,0.05098820053678925,0.7040769841998792,3052464,vector,vector
0.9022594079264933,0.028759740202528358,0.019604348966674044,0.049376502904304356,3052462,direct contact,direct contact
0.9534274138318144,0.01929371918173625,0.015682604237442044,0.011596262749007541,3052458,direct contact,direct contact
0.8902186292193097,0.06507225548143437,0.03359472274747557,0.0111143925517804,194443,direct contact,direct contact
0.1457671661315697,0.10977854481933749,0.03033171258921197,0.7141225764598809,3052444,vector,vector
0.03765186302352854,0.0117433265995086,0.013148818173287764,0.9374559922036749,3047385,vector,vector
0.05596231471098795,0.024601100125556715,0.00807712442244106,0.9113594607410143,11020,vector,vector
0.27992144648384965,0.04219174270802604,0.6629793131690999,0.014907497639024506,3052325,respiratory,respiratory
0.17839391508645747,0.08886999833122457,0.03293505101560875,0.6998010355667094,3052429,vector,vector
0.0894182888751361,0.14305169078744331,0.025311102113343368,0.7422189182240773,3052384,vector,vector
0.6255606622363383,0.2338888023398519,0.06120202604539455,0.07934850937841521,138951,direct contact,direct contact
0.9211446501190876,0.015815379618009058,0.01883579653766571,0.04420417372523764,11709,direct contact,direct contact
0.09639728213419708,0.8013760346420863,0.07888412588462532,0.023342557339091595,2003652,faecal-oral,faecal-oral
0.13471141471105558,0.05886734423209573,0.7882758122409839,0.018145428815864846,3052302,respiratory,respiratory
