prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.07560379391723429,0.021749509199335455,0.8766590441007555,0.025987652782674762,3052310,respiratory,respiratory
0.08078623431679748,0.009872056963794373,0.006152873413121491,0.9031888353062866,3048287,vector,vector
0.8327814173119951,0.002255115827387618,0.010357466336073085,0.15460600052454399,3051375,direct contact,direct contact
0.018904575993369317,0.02570239352687949,0.0072670024439274936,0.9481260280358237,48543,vector,vector
0.411960433577985,0.4854998403051119,0.020166180076394157,0.08237354604050896,35612,direct contact,direct contact
0.052823600450044056,0.9150901726971213,0.023449791703277524,0.008636435149556863,2003649,faecal-oral,faecal-oral
0.08170840059973565,0.05560178622048073,0.07123336732571768,0.7914564458540659,3052537,vector,vector
0.36184418771712656,0.015491817538776138,0.0651834719419793,0.5574805228021179,1933189,vector,vector
0.03554911519530952,0.03623639291427413,0.9167147091212423,0.011499782769173916,3052307,respiratory,respiratory
0.013068526155194228,0.028974458996357727,0.0026462495622919494,0.9553107652861562,40058,vector,vector
0.9348913486480981,0.008925408643286743,0.04253892026369757,0.013644322444917369,3052557,direct contact,direct contact
0.01745306781859526,0.004035826560756109,0.0022231067694917107,0.9762879988511569,3052463,vector,vector
0.2521098555867474,0.5002654900870334,0.15700332787523055,0.09062132645098861,36427,faecal-oral,faecal-oral
0.19321216762910773,0.597865815120258,0.08671190285910693,0.12221011439152737,1239570,faecal-oral,faecal-oral
0.4442673103507077,0.07009128350166158,0.01836537626432106,0.4672760298833095,204269,vector,vector
0.08278244587983707,0.01995048471482522,0.012883275425735122,0.8843837939796028,1972579,vector,vector
0.8763507226698908,0.08894516142802479,0.025533330970019832,0.00917078493206462,194440,direct contact,direct contact
0.9219848392291803,0.013775560832099671,0.03849379719528637,0.025745802743433677,3052560,direct contact,direct contact
0.9122121769751952,0.060096513046865196,0.02142740319214867,0.006263906785790788,194443,direct contact,direct contact
0.08539895942364384,0.01851793805038483,0.03131209293071518,0.8647710095952562,1972574,vector,vector
0.019111020023030674,0.011235334610068119,0.005317628966079967,0.9643360164008212,11034,vector,vector
0.20581384994096175,0.012450578475367595,0.008538205216198578,0.7731973663674722,3048175,vector,vector
0.054034899256677975,0.027173455200420336,0.9114544477716198,0.007337197771281977,3052331,respiratory,respiratory
0.0156858465192072,0.0088576435297583,0.015933374364552916,0.9595231355864813,3052389,vector,vector
0.05902839830700638,0.09432818434939372,0.04148244105472745,0.8051609762888723,3052431,vector,vector
0.5811588745881663,0.08765029912547471,0.25753506804896215,0.0736557582373967,3052505,direct contact,direct contact
0.9209292265102855,0.028450294164630498,0.008209842050949443,0.0424106372741344,3049953,direct contact,direct contact
0.2892848126469554,0.5638199431371127,0.05250442210518168,0.09439082211075009,1239565,faecal-oral,faecal-oral
0.06865700116592979,0.09516797993363646,0.819665205429139,0.016509813471294744,3052302,respiratory,respiratory
