accuracy,precision,recall,f1,auroc,auprc
0.7823834196891192,0.8080808080808081,0.7766990291262136,0.792079207920792,0.8447680690399136,0.8780430149404845
0.7564766839378239,0.7592592592592593,0.7961165048543689,0.7772511848341233,0.8372707659115427,0.8414213464568409
0.7150259067357513,0.7142857142857143,0.7766990291262136,0.7441860465116279,0.7529126213592233,0.7518344078123875
0.7616580310880829,0.7614678899082569,0.8058252427184466,0.7830188679245284,0.8080906148867314,0.7845865391250914
0.8031088082901554,0.7927927927927928,0.8543689320388349,0.822429906542056,0.8458468176914778,0.8431100266438594
0.7357512953367875,0.7653061224489796,0.7281553398058253,0.7462686567164178,0.7861380798274001,0.7594669823663891
0.8031088082901554,0.8155339805825242,0.8155339805825242,0.8155339805825242,0.8603559870550161,0.840985169359022
0.7668393782383419,0.7685185185185185,0.8058252427184466,0.7867298578199052,0.8292880258899676,0.8346060871819359
0.7461139896373057,0.75,0.7864077669902912,0.7677725118483412,0.823948220064725,0.8030874340156604
0.7409326424870466,0.7849462365591398,0.7087378640776699,0.7448979591836735,0.8223840345199569,0.8402612932338602
0.7202072538860104,0.7474747474747475,0.7184466019417476,0.7326732673267327,0.796655879180151,0.7962194940650459
0.7253886010362695,0.7314814814814815,0.7669902912621359,0.7488151658767772,0.8172060409924488,0.8508734906733132
0.7357512953367875,0.7203389830508474,0.8252427184466019,0.7692307692307693,0.8073354908306365,0.8119173409052312
0.694300518134715,0.7115384615384616,0.7184466019417476,0.7149758454106281,0.7913700107874865,0.8248579539866174
0.772020725388601,0.7706422018348624,0.8155339805825242,0.7924528301886793,0.8394822006472492,0.8175236875569452
0.772020725388601,0.7657657657657657,0.8252427184466019,0.794392523364486,0.8010787486515643,0.7986380757723526
0.7979274611398963,0.7909090909090909,0.8446601941747572,0.8169014084507042,0.8502696871628911,0.8455200708601623
0.7512953367875648,0.7669902912621359,0.7669902912621359,0.7669902912621359,0.8220064724919094,0.8062188295383572
0.7772020725388601,0.8,0.7766990291262136,0.788177339901478,0.8324163969795038,0.8348513626301591
0.7098445595854922,0.719626168224299,0.7475728155339806,0.7333333333333333,0.8074433656957929,0.8443867117533443
0.694300518134715,0.6964285714285714,0.7572815533980582,0.7255813953488373,0.7635922330097087,0.7942592900229165
0.7512953367875648,0.7619047619047619,0.7766990291262136,0.7692307692307692,0.8236245954692558,0.8240807423680245
0.7564766839378239,0.7545454545454545,0.8058252427184466,0.7793427230046948,0.7927723840345199,0.768093755825133
0.7512953367875648,0.7619047619047619,0.7766990291262136,0.7692307692307692,0.7872707659115425,0.7432434750312631
0.7512953367875648,0.7391304347826086,0.8252427184466019,0.779816513761468,0.8009708737864077,0.8083896475791224
0.7305699481865285,0.7475728155339806,0.7475728155339806,0.7475728155339806,0.8256742179072276,0.8137486840146467
0.7461139896373057,0.7934782608695652,0.7087378640776699,0.7487179487179487,0.8106796116504854,0.8029347356078527
0.7253886010362695,0.7192982456140351,0.7961165048543689,0.7557603686635944,0.7999460625674218,0.7898158251953281
0.7875647668393783,0.7980769230769231,0.8058252427184466,0.8019323671497586,0.8106796116504854,0.7961782527593013
0.7202072538860104,0.7024793388429752,0.8252427184466019,0.7589285714285715,0.8180690399137002,0.8310030895884918
0.7616580310880829,0.7821782178217822,0.7669902912621359,0.7745098039215688,0.8642934196332255,0.885631527946744
0.7409326424870466,0.7731958762886598,0.7281553398058253,0.75,0.816504854368932,0.8024177522963094
0.7202072538860104,0.7634408602150538,0.6893203883495146,0.7244897959183674,0.7478964401294498,0.8041148359975393
0.7305699481865285,0.7684210526315789,0.7087378640776699,0.7373737373737375,0.8070118662351672,0.8175691877396234
0.7772020725388601,0.7884615384615384,0.7961165048543689,0.7922705314009661,0.8699029126213592,0.8798246186691774
0.7461139896373057,0.7872340425531915,0.7184466019417476,0.7512690355329948,0.8249190938511326,0.8280608607129295
0.7668393782383419,0.7636363636363637,0.8155339805825242,0.7887323943661971,0.7998921251348435,0.7921098565984132
0.7409326424870466,0.7523809523809524,0.7669902912621359,0.7596153846153846,0.8053937432578209,0.7986408554058535
0.7512953367875648,0.7777777777777778,0.7475728155339806,0.7623762376237624,0.8219525350593312,0.8423099578066661
0.7357512953367875,0.7363636363636363,0.7864077669902912,0.76056338028169,0.8182308522114348,0.810563931032168
0.7305699481865285,0.7628865979381443,0.7184466019417476,0.74,0.8204962243797196,0.8349839347891665
0.7875647668393783,0.7818181818181819,0.8349514563106796,0.8075117370892019,0.853344120819849,0.8568523361682159
0.7046632124352331,0.7254901960784313,0.7184466019417476,0.7219512195121951,0.7740021574973031,0.7748930624961763
0.7098445595854922,0.7326732673267327,0.7184466019417476,0.7254901960784315,0.7756742179072276,0.7789209009040656
0.7668393782383419,0.7959183673469388,0.7572815533980582,0.7761194029850746,0.8326321467098166,0.8350631033660997
0.7461139896373057,0.7596153846153846,0.7669902912621359,0.7632850241545893,0.7784789644012945,0.7651332501078463
0.7357512953367875,0.7203389830508474,0.8252427184466019,0.7692307692307693,0.8008629989212515,0.8145072695929578
0.7150259067357513,0.7142857142857143,0.7766990291262136,0.7441860465116279,0.7988133764832793,0.8078774250737131
0.7564766839378239,0.78,0.7572815533980582,0.768472906403941,0.83042071197411,0.8173539028791681
0.7564766839378239,0.7692307692307693,0.7766990291262136,0.7729468599033817,0.7865156418554476,0.7554610071491342
0.7150259067357513,0.75,0.6990291262135923,0.7236180904522612,0.7812297734627831,0.8132117112953783
0.7357512953367875,0.7888888888888889,0.6893203883495146,0.7357512953367875,0.8183926645091695,0.8397271233294088
0.7564766839378239,0.7978723404255319,0.7281553398058253,0.7614213197969544,0.8203883495145632,0.8477540044345785
0.7461139896373057,0.7934782608695652,0.7087378640776699,0.7487179487179487,0.8142934196332254,0.7975069648958459
0.772020725388601,0.797979797979798,0.7669902912621359,0.7821782178217821,0.8465480043149947,0.8722476576643746
0.7668393782383419,0.79,0.7669902912621359,0.7783251231527093,0.847464940668824,0.8448966692240675
0.7150259067357513,0.7222222222222222,0.7572815533980582,0.7393364928909952,0.8075512405609494,0.8284912283050229
