accuracy,precision,recall,f1,auroc,auprc
0.7875647668393783,0.81,0.7864077669902912,0.7980295566502462,0.8391585760517799,0.8496137644693096
0.7616580310880829,0.7522123893805309,0.8252427184466019,0.787037037037037,0.8465480043149947,0.8818380515506343
0.6735751295336787,0.696078431372549,0.6893203883495146,0.6926829268292684,0.7447141316073356,0.7686611204390412
0.7564766839378239,0.7456140350877193,0.8252427184466019,0.7834101382488479,0.8200107874865156,0.8350414102634771
0.7564766839378239,0.7592592592592593,0.7961165048543689,0.7772511848341233,0.8300431499460625,0.8517419183578319
0.7046632124352331,0.7211538461538461,0.7281553398058253,0.7246376811594203,0.7645091693635383,0.7959659077143323
0.8031088082901554,0.8095238095238095,0.8252427184466019,0.8173076923076923,0.8596008629989212,0.8867797516965727
0.7202072538860104,0.7289719626168224,0.7572815533980582,0.7428571428571429,0.7867313915857606,0.8433490197072044
0.7150259067357513,0.7264150943396226,0.7475728155339806,0.7368421052631577,0.771628910463862,0.7993515185077917
0.7357512953367875,0.7407407407407407,0.7766990291262136,0.7582938388625592,0.7936893203883496,0.8285025616362008
0.7253886010362695,0.7358490566037735,0.7572815533980582,0.7464114832535885,0.7832793959007551,0.8313537446566264
0.694300518134715,0.7,0.7475728155339806,0.7230046948356808,0.751294498381877,0.7842745259001215
0.7150259067357513,0.7142857142857143,0.7766990291262136,0.7441860465116279,0.815210355987055,0.8413715262783278
0.6735751295336787,0.7083333333333334,0.6601941747572816,0.6834170854271358,0.7637540453074434,0.7862603574661614
0.7772020725388601,0.7678571428571429,0.8349514563106796,0.8,0.8297734627831715,0.8392297124545649
0.7150259067357513,0.7033898305084746,0.8058252427184466,0.751131221719457,0.7838187702265373,0.817929003694165
0.7616580310880829,0.7567567567567568,0.8155339805825242,0.7850467289719626,0.8210355987055016,0.8361380406381987
0.7046632124352331,0.7090909090909091,0.7572815533980582,0.7323943661971831,0.7815533980582523,0.8248062097321085
0.7046632124352331,0.7090909090909091,0.7572815533980582,0.7323943661971831,0.7803128371089536,0.8023305527047198
0.7357512953367875,0.7363636363636363,0.7864077669902912,0.76056338028169,0.8064185544768069,0.8310069169957628
0.694300518134715,0.6896551724137931,0.7766990291262136,0.7305936073059361,0.7485436893203883,0.7904210549476366
0.7098445595854922,0.7238095238095238,0.7378640776699029,0.7307692307692307,0.7927723840345199,0.8343564455566488
0.7150259067357513,0.7033898305084746,0.8058252427184466,0.751131221719457,0.8110032362459547,0.8350849073055062
0.7202072538860104,0.7378640776699029,0.7378640776699029,0.7378640776699028,0.7831175836030205,0.8342045128909146
0.7202072538860104,0.7168141592920354,0.7864077669902912,0.7499999999999999,0.7994606256742179,0.8272202929247586
0.7564766839378239,0.7456140350877193,0.8252427184466019,0.7834101382488479,0.8378640776699029,0.8634698639265628
0.7409326424870466,0.7572815533980582,0.7572815533980582,0.7572815533980582,0.7934196332254585,0.8111167763570171
0.7253886010362695,0.7192982456140351,0.7961165048543689,0.7557603686635944,0.7804746494066882,0.8068019026442771
0.7668393782383419,0.7735849056603774,0.7961165048543689,0.7846889952153109,0.8358683926645092,0.8779997235051079
