accuracy,precision,recall,f1,auroc,auprc
0.7512953367875648,0.8021978021978022,0.7087378640776699,0.752577319587629,0.8058252427184467,0.8271029180430112
0.7150259067357513,0.7181818181818181,0.7669902912621359,0.7417840375586854,0.7864617044228694,0.8411988941858755
0.694300518134715,0.7244897959183674,0.6893203883495146,0.7064676616915423,0.7509708737864077,0.7673385889438431
0.7150259067357513,0.7142857142857143,0.7766990291262136,0.7441860465116279,0.8024271844660193,0.8404295131795863
0.7409326424870466,0.7523809523809524,0.7669902912621359,0.7596153846153846,0.8249190938511327,0.8630217809876788
0.6994818652849741,0.7272727272727273,0.6990291262135923,0.712871287128713,0.7620819848975189,0.7756257600034359
0.7409326424870466,0.7623762376237624,0.7475728155339806,0.7549019607843138,0.8232470334412082,0.8692998680595416
0.7409326424870466,0.7523809523809524,0.7669902912621359,0.7596153846153846,0.8120280474649406,0.8656790456831321
0.7046632124352331,0.7254901960784313,0.7184466019417476,0.7219512195121951,0.7611650485436893,0.7978899514589297
0.7046632124352331,0.7169811320754716,0.7378640776699029,0.7272727272727272,0.8087918015102481,0.8489853960880669
0.7305699481865285,0.7628865979381443,0.7184466019417476,0.74,0.7887810140237324,0.8559632039846563
0.7461139896373057,0.7547169811320755,0.7766990291262136,0.7655502392344498,0.7992988133764833,0.8255188446120314
0.7253886010362695,0.7192982456140351,0.7961165048543689,0.7557603686635944,0.8153182308522114,0.852453733974836
0.7046632124352331,0.7346938775510204,0.6990291262135923,0.7164179104477613,0.7778856526429341,0.8121678914801126
0.7357512953367875,0.7363636363636363,0.7864077669902912,0.76056338028169,0.8500539374325783,0.8809478965632818
0.694300518134715,0.6964285714285714,0.7572815533980582,0.7255813953488373,0.8132686084142395,0.8459749988976943
0.7979274611398963,0.82,0.7961165048543689,0.8078817733990147,0.8615965480043151,0.8750660821657708
0.689119170984456,0.7171717171717171,0.6893203883495146,0.7029702970297029,0.7747572815533981,0.829311252612731
0.7461139896373057,0.7647058823529411,0.7572815533980582,0.7609756097560975,0.8091693635382955,0.8316836835249571
0.7305699481865285,0.7475728155339806,0.7475728155339806,0.7475728155339806,0.7942826321467098,0.8334155657223825
0.7150259067357513,0.7352941176470589,0.7281553398058253,0.7317073170731707,0.7740021574973032,0.8260867293228047
0.7616580310880829,0.7614678899082569,0.8058252427184466,0.7830188679245284,0.816720604099245,0.8484933725465819
0.7512953367875648,0.7477477477477478,0.8058252427184466,0.7757009345794393,0.8195253505933118,0.8530002667769614
0.6373056994818653,0.6736842105263158,0.6213592233009708,0.6464646464646464,0.7224379719525351,0.7908142550924823
0.7409326424870466,0.7345132743362832,0.8058252427184466,0.7685185185185185,0.8024811218985975,0.8294140395001315
