prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.5714907996214948,0.11255605615196373,0.03082863016293494,0.28512451406360684,2846071,respiratory,vector
0.03721847844747556,0.010126871026364944,0.010668485724408735,0.9419861648017509,2083199,vector,vector
0.03722351014593606,0.010298526002442186,0.01250171903623625,0.9399762448153856,3048233,direct contact,vector
0.15622525437099916,0.08739774083930157,0.08965983262924365,0.6667171721604557,1972577,vector,vector
0.7473769417325685,0.09514251195796918,0.05898066232574993,0.09849988398371257,3052223,direct contact,vector
0.5324148634402093,0.1605562070394672,0.2397304240641644,0.06729850545615894,67605,faecal-oral,vector
0.1936966426525308,0.09466627135396893,0.07884834157063857,0.6327887444228615,1972572,vector,vector
0.09542813921661418,0.02007972810801103,0.03238623130651403,0.8521059013688604,3052464,vector,vector
0.12463982525074349,0.2608993245983064,0.5535980741877298,0.060862775963220345,3052307,respiratory,vector
0.38178384009294686,0.20918612002111397,0.1773239916095098,0.23170604827642943,3052518,vector,vector
0.8208228574775048,0.05149107588812283,0.04654349313550211,0.08114257349886982,11709,direct contact,vector
0.0271785952939857,0.00937836707456625,0.009884304744134473,0.953558732887314,3052468,vector,vector
0.43075944270628785,0.24643667658282095,0.21059973486334158,0.1122041458475495,28875,faecal-oral,vector
0.7450377804163139,0.18029603757493715,0.03692556757963443,0.037740614429114576,1678143,faecal-oral,vector
0.020923790045483934,0.007770868212332538,0.01631911932879417,0.9549862224133893,11024,vector,vector
0.033884310508909145,0.008789425612697944,0.010013280158854432,0.9473129837195382,3048158,vector,vector
0.3066017520947066,0.236866413947493,0.3498939506072054,0.10663788335059501,694009,direct contact,vector
0.6994134097055453,0.10187107341949021,0.09832847940114026,0.10038703747382414,3052556,direct contact,vector
0.6467640674867411,0.15682828321012132,0.11074525030963527,0.08566239899350225,3049953,direct contact,vector
0.16897286895547461,0.060879002971845064,0.02808164574320162,0.7420664823294789,40053,vector,vector
0.4383256509518093,0.1611174462974935,0.1141689718140497,0.28638793093664716,1972573,vector,vector
0.38245666910563253,0.29965148217271176,0.1885329059932503,0.12935894272840545,77763,vector,vector
0.11512062390457588,0.289647010969817,0.5028222113738801,0.09241015375172719,3052503,respiratory,vector
0.0435287407177127,0.015348112990950565,0.020862534941456713,0.92026061134988,37124,vector,vector
0.06756196477046804,0.019841095109358466,0.024590177400373413,0.8880067627198004,59302,vector,vector
0.4052518803541548,0.09662002636920967,0.10610853757827027,0.39201955569836544,2955935,direct contact,vector
0.6513883310005859,0.10608891535685527,0.0670628142076084,0.17545993943495033,3052342,direct contact,vector
0.1720972337598962,0.5816269382266627,0.17636437760425744,0.06991145040918387,2003649,faecal-oral,vector
0.11526721326242347,0.2818278563018981,0.5050922361114415,0.09781269432423687,3052470,respiratory,vector
