prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.07202293256553156,0.171373403085063,0.20260786253181542,0.022842329061240754,0.020824284512616073,0.5103291882437332,3047817,5,5
0.027659864747935123,0.16702726620147065,0.0245732155843268,0.14224877028775737,0.07815917128507874,0.5603317118934315,3051375,5,5
0.041530644366231835,0.19284032810667073,0.22149418212099714,0.015070143720835514,0.02671546275277143,0.502349238932493,3048170,5,5
0.06596663512495818,0.0842655736820893,0.02970328636089827,0.12104100808210294,0.44945453084795056,0.2495689659020009,3052461,4,4
0.6705997826029297,0.060169262889606216,0.044019016302044724,0.04038936089233678,0.019227022055276148,0.1655955552578064,72149,0,0
0.022533340309932287,0.06400029005453041,0.01717831532435306,0.011788150300133077,0.03635316238770104,0.8481467416233504,1972578,5,5
0.03136398405576513,0.2889568124823986,0.021138227005869262,0.023126835520026985,0.13102054940077695,0.5043935915351628,3048215,1,5
0.12480429088733899,0.3627089065559469,0.034043338891445195,0.13720809578233226,0.1759169663480217,0.1653184015349151,1714619,1,1
0.02510387806268181,0.03632613301592104,0.012309448732509474,0.025051802995806963,0.04384457367067075,0.8573641635224096,3052387,5,5
0.04895364396063432,0.015897766928409742,0.7161353499136561,0.017599239381815762,0.17347451663431168,0.02793948318117208,3052477,2,2
0.10601612098469489,0.15242261867152312,0.5007237727866934,0.14759681502519661,0.05693279810604929,0.03630787442584242,2955291,3,2
0.0646793396792887,0.020181653983305004,0.8438803080418027,0.02239426330543896,0.03098977674766715,0.017874658242497236,11709,2,2
0.02820634756386192,0.4767185448390768,0.02391256118892283,0.03289357580058587,0.032084382137057194,0.4061845884704954,59304,5,1
0.2445659765575932,0.07129789982718884,0.6117347764657161,0.016357961103211527,0.006239602747922479,0.049803783298367765,67605,0,2
0.051939659623031924,0.10734672139413085,0.02620102306255703,0.0865377140227226,0.3287937667562583,0.3991811151412995,3052462,4,4
0.1025700145068266,0.2531081225171508,0.1744164383675216,0.11874314689396244,0.08815398370630143,0.2630082940082367,1678143,2,1
0.45846668387057377,0.05032479588138845,0.419684638425221,0.016987394755705244,0.006731689079075513,0.04780479798803593,1803956,0,0
0.7607779324108197,0.04815381362065933,0.09560539952588301,0.025446427485709168,0.0061953141811174894,0.06382111277581139,2003651,0,0
0.03572809648608941,0.2407307576123126,0.1315718162893039,0.021614547687414512,0.0554881963525466,0.5148665855723328,3048287,1,5
0.05445093722538576,0.18039385892620077,0.07199234749766126,0.2642590994352953,0.24839324098977617,0.18051051592568082,1335626,3,3
0.03648204555906624,0.2722168674756045,0.019256711592220935,0.034177168351804066,0.09308584771936282,0.5447813593019415,3048448,1,5
0.020057603218465638,0.14633674710162858,0.07590864705489711,0.020998433897222557,0.09037316719691338,0.6463254015308726,11024,5,5
0.20286514780496048,0.04547961871258876,0.019628952888850776,0.6691541660080369,0.029711575859975164,0.033160538725588065,463676,3,3
0.059308797134154295,0.11545110171480875,0.03367910128218729,0.09315724383581295,0.5863685342891455,0.11203522174389115,3052299,4,4
0.020964866772528463,0.1036394521435009,0.015771293641815946,0.024803972075221847,0.11515636284392322,0.7196640525230096,1987017,5,5
0.04820657322683479,0.31604812471563803,0.053238018410903296,0.026783775214597526,0.04063533867235864,0.5150881697596673,60876,5,5
0.02889507559245017,0.17739756581416058,0.026851040327639537,0.022975185995947087,0.11871822262432051,0.6251629096454822,3052390,1,5
0.025037103240363585,0.07480580024476116,0.027563997870178564,0.01874793776980297,0.08011577006909974,0.7737293908057943,1933190,5,5
0.020740278645611183,0.3654943222547766,0.027311830470699766,0.02698108600948652,0.02681918650874832,0.5326532961106772,11020,5,5
0.09986138780782058,0.0747816737292469,0.12349899927684432,0.33554991909466575,0.1756976761107695,0.19061034398065327,3052345,4,3
