prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.03527085378334298,0.04451791969146404,0.035012199469093015,0.739756001073337,0.08626375817885025,0.05917926780391218,694009,3,3
0.09835656200454522,0.4221206188197772,0.03899855160659227,0.3009122719824413,0.05190650465698011,0.08770549092966336,12538,1,1
0.041463216923284724,0.19157557660460645,0.07173902572671897,0.4091023918128475,0.19079853910650676,0.09532124982603558,12475,2,3
0.01551196951181547,0.11892801537925365,0.0044648208172123885,0.03212485866944557,0.05970811283833033,0.7692622227839421,3052397,5,5
0.1407311295586005,0.17037030498652053,0.05751613423934925,0.2490514155671151,0.223268650163742,0.15906236548467248,3052230,2,4
0.054033750114093074,0.1470732916475368,0.09132373042032374,0.2030372435832874,0.10322569751917927,0.40130628671557994,3052789,5,5
0.058907453665687066,0.27842338851490056,0.11224260708692181,0.0919962787911761,0.04272048439987572,0.41570978754143917,11983,0,5
0.1316376449194875,0.2980948761403171,0.04645665564280014,0.1518376730491011,0.2457966768483486,0.12617647339994517,2748762,5,1
0.044131882227902236,0.12226245526181707,0.022966503181608644,0.05393733295352836,0.39462152991967575,0.3620802964554678,3052462,4,4
0.013394479766308068,0.12244399660639733,0.011318433512369072,0.022004097749674,0.1440642531895223,0.6867747391757293,1980456,4,5
0.01649755998359738,0.26850826965428354,0.033283046122914196,0.023225915441381608,0.04319774003651204,0.6152874687613112,60875,5,5
0.5175608770300675,0.1546968016763947,0.07420480511943828,0.09950400882330218,0.05143390241897332,0.10259960493182409,138948,0,0
0.17534182294521453,0.10727288078310411,0.04588535456417756,0.20271787938808924,0.3443817292068804,0.12440033311253386,3052514,5,4
0.0389455026253503,0.25313218625872097,0.015608371067875876,0.1411921996500779,0.25022091943057423,0.300900820967401,40058,5,1
0.040221085864045096,0.33884061296020684,0.0175819563481875,0.0223223198451582,0.11103278007545288,0.47000124490694967,3048158,1,1
0.6414558455074203,0.04054924909021826,0.1159967477860586,0.043606982384548014,0.011642793381744242,0.14674838185001032,2003649,0,0
0.03354942774529862,0.10056561738469141,0.022071578694439795,0.020417254820266052,0.09535363882627103,0.7280424825290331,3052396,5,5
0.023116441965979034,0.14147881496014345,0.02098101471568785,0.015948582419456948,0.10801548067911013,0.6904596652596227,1933190,5,5
0.03746418927483533,0.12850018809609876,0.05478575171316503,0.011302003813306913,0.04718210861102092,0.7207657584915731,3048447,5,5
0.0476375049890304,0.1164973000458296,0.018273556310107707,0.28435019247939314,0.38190261004930975,0.15133883612632903,3052556,3,4
0.025841108835762107,0.34505215245427756,0.015090518389471331,0.021230034085090763,0.1479209003784143,0.4448652858569838,3048215,1,1
0.04007407074656492,0.1851608226294656,0.015518848882842412,0.07801791097861514,0.5959941161747386,0.08523423058777314,2169991,4,4
0.04756106218202992,0.2763568349594935,0.14967330753623653,0.016986921156031728,0.04093370779071098,0.4684881663754974,3048184,1,5
0.7097513813305474,0.06315332084553635,0.1233624680129684,0.03177076094860848,0.014252363440170262,0.05770970542216912,2956252,0,0
0.12430117936624191,0.10818144978973479,0.5202760008646523,0.12089176405190682,0.093680842315668,0.032668763611796645,2955291,3,2
0.05768902792752008,0.019712895705641262,0.8371613152905227,0.013660300112517213,0.045342088773118586,0.026434372190680264,11723,2,2
0.06394392671375707,0.47405993481558245,0.12534507253715785,0.18236523892468887,0.09511328630222625,0.05917254070658715,11292,1,1
0.03091874404648066,0.20798447158646666,0.014453160531845824,0.061928232190300886,0.5533999955700009,0.131315396074905,3052317,4,4
0.023257289137504706,0.13327345919530084,0.01748801700282469,0.01900010615444026,0.06574152000075813,0.7412396085091713,3052429,5,5
0.02378891982253834,0.2152772769540644,0.034753480302878656,0.02468007390146574,0.050788743863850294,0.6507115051552025,332097,5,5
