prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.030940414110255523,0.17526203033848783,0.024663147052264217,0.06255354442920152,0.5862312136125841,0.12034965045720677,3052317,4,4
0.018320024971886298,0.23236244936907033,0.02350367124327021,0.020347078582108102,0.046954436785574045,0.6585123390480913,60877,5,5
0.02394893768129816,0.1547257956758026,0.07520078059429378,0.01606075185266089,0.034675420526985426,0.695388313668959,3048447,5,5
0.1433466915522191,0.08709959216296533,0.09565961267154374,0.23900676457178296,0.31338387155143055,0.12150346749005837,11137,3,4
0.02257679724562989,0.15831066066849336,0.30526634589429613,0.1150415348649068,0.15538098358086197,0.24342367774581147,194441,2,2
0.044330202878532766,0.07461308250990181,0.08550577789151895,0.3026487757582515,0.3973006162717457,0.09560154469004958,3052225,1,4
0.04384097487091827,0.04043129168779986,0.17966961370796966,0.0656361548835522,0.6391794990387482,0.031242465811011658,3052489,4,4
0.034027390067387885,0.08548918613234828,0.6700305653601832,0.07518979560429598,0.044734359361144574,0.09052870347464036,338478,2,2
0.07128085512909688,0.36232492437725006,0.06895824642116391,0.3935564643608102,0.05882916649926447,0.045050343212414204,2951619,1,1
0.01588319521444341,0.3285562095682871,0.010311053706734637,0.016691379287536556,0.04261134287041247,0.5859468193525861,11020,5,5
0.04243561027863762,0.26653563379756706,0.05037613536902261,0.04578116998201338,0.10702237538769353,0.4878490751850659,37124,5,5
0.05791055313907012,0.16324727688379526,0.2146800300349706,0.02378682818363073,0.022124956313636934,0.5182503554448968,3047817,5,5
0.6035894873721095,0.056216212808738356,0.08900328252860776,0.11966306639643032,0.04070474814313962,0.0908232027509746,1330524,0,0
0.0285879690327444,0.21412685908090026,0.030855309958500235,0.034593749963053436,0.06854056327510116,0.6232955486897005,2169701,5,5
0.03079751496243728,0.14173626229441325,0.030013403251725843,0.13265819358683698,0.4960261628479217,0.1687684630566653,3052310,4,4
0.04987880982386305,0.10141377089878145,0.04720064994853387,0.36698185062415084,0.11775715812249343,0.3167677605821778,3052558,5,3
0.23243467237364487,0.1486475269891143,0.08052229215337899,0.36739355408664254,0.10859696175600772,0.062404992641211354,694003,3,3
0.05071973843292677,0.0765592257269591,0.042061404003806646,0.32985842217341316,0.3143994574538967,0.18640175220899768,3052556,3,4
0.018960973403153725,0.10336996802036548,0.009879909500323142,0.017820680256666627,0.05540814921326302,0.7945603196062279,1972573,5,5
0.4393464542307052,0.05762622045020211,0.43556590951901886,0.020209733284658426,0.008579089964553751,0.038672592550861515,67605,0,0
0.08031879417144173,0.6107756296454718,0.07416817666216131,0.10101098107472971,0.06710866600915484,0.06661775243704024,90961,1,1
0.10791092109538836,0.22833328300951988,0.04346571590306499,0.24867391749693596,0.2736870014921794,0.09792916100291137,351073,4,4
0.15160528679698435,0.14243114847342164,0.0969260344125004,0.16291898928912557,0.2647989916275271,0.18131954940044093,3052514,5,4
0.021554443449476074,0.3749613815316972,0.020747844495691524,0.018228714438406027,0.08055044998417084,0.48395716610055817,3048443,1,1
0.6271554092680365,0.04722849329646039,0.07188525536278036,0.1606164351975395,0.052451612081377684,0.04066279479380503,138950,0,0
0.12745301075539237,0.28805565988689835,0.08592485108104658,0.1576691871034734,0.18445012396195726,0.15644716721123175,2748762,5,1
0.029245396118578817,0.3037233028759084,0.019912196300416612,0.026593972391848453,0.07979640833052339,0.5407287239827243,3048448,1,5
0.07445315681700163,0.10395346745303659,0.16521689798917905,0.136670530222296,0.15427839705160365,0.3654275504668834,95342,0,5
0.016580680587202853,0.14344721032144184,0.0034523967982727443,0.011845199506045552,0.041276987007551905,0.7833975257794852,3052381,5,5
0.014390862015722134,0.3083504804346671,0.04985276581097932,0.02481339136542148,0.05188022625048571,0.5507122741227243,11029,2,5
