prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.19488739271289346,0.074082093371216,0.09279131951056888,0.1973324901442529,0.13489123356055316,0.306015470700516,290028,3,5
0.029426237232223332,0.048552964251289694,0.03498176180394903,0.03849965832461157,0.7809225793874394,0.06761679900048732,3052459,5,4
0.3704463617102486,0.05497824118823122,0.061535465099052736,0.30937425454847733,0.06248643498166196,0.1411792424723281,138948,0,5
0.06296638080592211,0.1644996782479203,0.10477782908942979,0.1363611245618256,0.16100211446402554,0.3703928728308768,2748762,5,5
0.08246821660908106,0.1129864633581988,0.11328351673065022,0.1332625324292982,0.13921815150330208,0.4187811193694701,11318,1,5
0.00966683734374483,0.533466110550349,0.035997233708357244,0.013435278614426775,0.03970970161664437,0.3677248381664782,3048233,2,1
0.021953181300762407,0.04565511929273274,0.025119084473964264,0.02828255432982495,0.8262544241617755,0.05273563644093965,3052462,4,4
0.017358717732304827,0.16839706799571522,0.05808423992627662,0.029633122716315134,0.11569894734617335,0.6108279042832145,3048168,5,5
0.29553742189604004,0.08185919363005359,0.2238254683255241,0.061004354988535354,0.09657225380782491,0.2412013073520222,1678143,2,5
0.11477913488785275,0.0795568319800764,0.08448070281942927,0.058283455201076195,0.47241684766620695,0.19048302744535855,3052307,4,4
0.012787065308461137,0.5515355874183494,0.039791092856965214,0.018380577249664055,0.022337047859351422,0.3551686293072088,2083198,1,1
0.19965457950366633,0.0992957625754986,0.13893215607344114,0.05897077374505122,0.099281238822897,0.40386548927944577,3052676,4,5
0.09956884127604532,0.08347751446733809,0.4079907203720377,0.12588985705864633,0.09698638551326283,0.18608668131266964,338478,2,2
0.18198724500788196,0.06501436373230857,0.3748677349514332,0.07151942180662697,0.11466815769327919,0.1919430768084699,194440,2,5
0.044205617883957056,0.05583641296194931,0.03540668409327441,0.038731962532771044,0.043343485229375776,0.7824758372986724,3052396,5,5
0.013287262762259191,0.11683206743725248,0.034259723739397584,0.02078171567299454,0.05080411730078437,0.7640351130873121,3048225,5,5
0.5239030553824887,0.0499763818350053,0.07128204612091188,0.18167228758001694,0.048215282667907415,0.12495094641366979,2003649,0,0
0.011013510793641474,0.24376414504975497,0.048588373815805004,0.01950930190012613,0.04495953334055341,0.6321651351001191,3048287,1,5
0.023797796074297446,0.1814057540999134,0.05521288193011736,0.035862207546070474,0.09969829021758889,0.6040230701320123,3052466,1,5
0.05730634651141723,0.3334833605546215,0.06771159240599639,0.12961061626397227,0.14234151616622556,0.26954656809776734,3052223,4,1
0.14773935933340107,0.08484620805062734,0.13562681508248048,0.08922924281402879,0.1305994926726925,0.4119588820467699,1972578,5,5
0.0932412232008047,0.16235965893132567,0.287396599096728,0.04326510992802898,0.09940433695732744,0.3143330718857854,2846071,5,5
0.20647159706337054,0.0776818106630461,0.1290883369670361,0.1455521586879293,0.1289088383054476,0.3122972583131703,277944,3,5
0.011760409633088519,0.30110686427269995,0.04169994077833886,0.0201608462333793,0.04953779741964341,0.5757341416628498,3048170,5,5
0.02801210301013794,0.2612382037640677,0.17522338207926386,0.03723371267048192,0.04093319577806847,0.4573594026979801,59304,5,5
0.21091652213679735,0.07272084363770571,0.07390188597119327,0.2711115700003367,0.10596620397577478,0.2653829742781923,28876,0,5
0.36903090391893456,0.06389778656236984,0.08352302205123928,0.27079096333593633,0.055906331197686045,0.1568509929338336,138951,0,5
0.12517359991751956,0.11930304174239975,0.11069422007851927,0.13674167228755787,0.12629227716670835,0.3817951888072949,11569,1,5
0.030141777480736327,0.14091870002955562,0.046343218368714786,0.037958318222543246,0.11206184840453427,0.6325761374939156,3048440,5,5
0.2052614797151015,0.07796778021212261,0.1425037088849446,0.11044047097223131,0.12458872897381883,0.3392378312417814,694009,3,5
