prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.32931277624288113,0.08684167926568373,0.03012322055440105,0.33758009378179,0.015154456822714733,0.20098777333252937,11137,3,3
0.02076069632449177,0.2007065541197292,0.0654079944225382,0.04523288711419163,0.11883566217172535,0.5490562058473242,3052640,5,5
0.4059478901959411,0.05665681420662789,0.03268274301056632,0.25737059924504924,0.03501767646716937,0.21232427687464636,72149,0,0
0.0029405867248707574,0.2668705165347061,0.06381713008473776,0.019292285381170757,0.042104275353842174,0.6049752059206726,3047837,5,5
0.009792311293625905,0.24067358294815228,0.15612541172388641,0.03169759097344116,0.09657131135802217,0.46513979170287184,11569,1,5
0.09927047311924872,0.12802423794708884,0.44731698020418303,0.1017811871569506,0.14370158091748342,0.07990554065504536,11642,2,2
0.018743003238733603,0.10900385247705174,0.08571458824145718,0.06129223543243814,0.5610664318162675,0.1641798887940518,3052299,4,4
0.037935260558644386,0.17341487212824563,0.02305756323929346,0.12507116845591848,0.06966166851089417,0.5708594671070037,3052426,5,5
0.019550295620890907,0.03765412401265066,0.30195366964777604,0.038277507930185264,0.4661187332139218,0.13644566957457524,3052498,2,4
0.019772083692371076,0.15375272926138187,0.12870315391127976,0.03339782677456993,0.12200851531519422,0.5423656910452029,3052676,4,5
0.014562235086754399,0.26411623364068637,0.07601634516520495,0.036942029913835356,0.08891945432492528,0.5194437018685939,38767,1,1
0.03247090871948709,0.21816172370613607,0.05920797077409181,0.0701812066012092,0.31876779330485466,0.3012103968942209,3052300,4,4
0.009490360877966418,0.047943781354892724,0.7550022599672119,0.01672461501267668,0.09159240417092994,0.0792465786163225,11723,2,2
0.02107237063305182,0.10012352519730615,0.23685276840619132,0.07166560683887606,0.25016206264806573,0.320123666276509,3052501,2,5
0.03978654383909517,0.2203260820592354,0.05314301922926941,0.11529789381932434,0.03112434118127718,0.5403221198717983,332097,5,5
0.026524965622826496,0.2344673703637351,0.0950824081428084,0.06310018239255609,0.06276185446901306,0.5180632190090607,11024,5,5
0.45371833578715487,0.1127176089539199,0.04760555931975936,0.20145483156772612,0.0276843747539761,0.15681928961746372,1239572,0,0
0.41909581718208466,0.05439061499341089,0.16174433095454205,0.14904748592590347,0.13748791184348005,0.0782338391005786,1714619,1,0
0.0033187605759092517,0.26496140204670765,0.07610999774914594,0.018036945115687743,0.04629474096955481,0.5912781535429947,3048184,1,5
0.018926361145073907,0.17209575086810466,0.14735646401053756,0.07609340757499182,0.3181982639505929,0.26732975245069907,3052310,4,4
0.029434403486128316,0.13304242942689462,0.20495053740159375,0.09439584978418698,0.22610735036941343,0.3120694295317831,3052514,5,4
0.02886148689702183,0.14895590638525155,0.2706262437906147,0.05219634719349485,0.2746791168911863,0.22468089884243067,1933191,5,4
0.23000432202692528,0.0885426489148086,0.01653375471453933,0.47022412530390734,0.010608349819410072,0.1840867992204092,290028,3,3
0.006320700540609134,0.2616922034004895,0.036172131248071664,0.02882481298707785,0.03792921334751027,0.6290609384762418,3047385,5,5
0.004537715914943583,0.23688778687953577,0.11805955561122634,0.018506681147258494,0.07465789879982279,0.5473503616472131,3047375,5,5
0.5876535072813168,0.0629321443036723,0.019743746679711748,0.1717511748490016,0.01436169256033681,0.1435577343259604,1330491,0,0
0.27489629239392305,0.1358366486041224,0.048682644679743835,0.10658679246262544,0.05196395040059183,0.3820336714589935,1239565,0,5
0.6100756025266014,0.06661799200145876,0.010135151838072653,0.23486010426972667,0.010051264603796186,0.0682598847603443,77763,1,0
0.06031824095225962,0.08418489161126139,0.05047726908926301,0.3277894418569375,0.19950163055848452,0.27772852593179387,3052558,5,3
0.059814421013600676,0.1856382865284558,0.0457748651861617,0.09586467568953513,0.057798813188109505,0.5551089383941369,2955935,3,5
