prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.041794668137459794,0.0907369839189119,0.03770506581885445,0.15013014735229696,0.24270530712898267,0.4369278276434939,3052557,3,5
0.026591506304253477,0.09860215190525844,0.19951739063383223,0.12446899606118832,0.2793800190007278,0.27143993609473976,3052514,5,2
0.6334168340591398,0.03916177254174907,0.011315742702884879,0.16458142623569572,0.01176676168323826,0.1397574627772922,138949,0,0
0.01936472452643468,0.2442699040891197,0.0991319929597049,0.057667031032267564,0.07505387818296799,0.5045124692095052,11024,5,5
0.1619595210152527,0.025073856302588623,0.03384098774914165,0.7238262835681022,0.016191048050085827,0.03910830331482884,1714619,1,3
0.018074678730448088,0.12494706901297443,0.19801842100450906,0.06315927666644035,0.1577256667941279,0.43807488779150056,3052503,2,5
0.06875082245876282,0.22259550345631887,0.05296003435247979,0.1552551337052648,0.08318017383353497,0.4172583321936383,3052223,4,1
0.03958220365068875,0.20477252556162703,0.049162399203283434,0.09337596852506501,0.05563177718306133,0.5574751258762737,3052381,5,5
0.0034653595193363156,0.11238003065272194,0.7295909282190818,0.014742078908476862,0.04418071239086555,0.09564089030951736,3052610,2,2
0.014554355715644634,0.08445410782817217,0.3093780365132284,0.04105911524894416,0.2818241151324988,0.26873026956151197,3052489,4,2
0.015339927119997805,0.10315636038060744,0.0869722659163762,0.06217239480599116,0.5863676987639395,0.1459913530130881,3052303,1,4
0.024557115596889195,0.139356294825723,0.13768007750770184,0.0863001652669671,0.16369926280094294,0.44840708400177576,3052499,4,5
0.05667244462139836,0.04443004354416503,0.6647802466328323,0.07133192733471574,0.0979340741076961,0.06485126375919226,12475,2,2
0.017581733437854956,0.053880674571998514,0.3286316227835898,0.20456672766809914,0.12236112768524324,0.2729781138532145,3052480,2,2
0.007443559009521359,0.2629422493633111,0.09241627565811796,0.035067584128467354,0.10213462614865955,0.4999957056919226,3048175,5,5
0.012382645165848284,0.2612041072865013,0.044278481966466554,0.036392792831765455,0.030900851787458442,0.6148411209619599,3047385,5,5
0.05358085762230611,0.19147758047493132,0.06578547858577256,0.5684828789638324,0.03187692188960974,0.08879628246354808,67605,0,3
0.015593761246421652,0.24973226192380693,0.0780719633299037,0.06035186930380225,0.05890779394332647,0.5373423502527394,249583,1,1
0.006947457244207946,0.2569525195997488,0.10918866701545428,0.033241160682706106,0.09092036659929925,0.5027498288585839,3048184,1,5
0.01675078382758295,0.06595691802553758,0.3676526189719276,0.04947910428066914,0.25271238226674053,0.24744819262754247,3052470,4,2
0.07534447569782873,0.18541168729990656,0.030978131118667193,0.13187860808477356,0.049304483828916654,0.5270826139699074,3052413,5,5
0.027873251139774877,0.2231729455247063,0.1331872220112589,0.07074151552142031,0.08292944056821873,0.4620956252346211,11034,5,5
0.13927086503790323,0.13460898479948077,0.04683160616367864,0.179816956751054,0.14770935508498792,0.35176223216289537,3049953,3,5
0.005880677917893705,0.26446632285913074,0.059622338608822156,0.033142986445216585,0.029606222157250426,0.6072814520116859,3048459,5,5
0.0217669709119836,0.23885178861742395,0.07552082433149968,0.08838652441058918,0.04264843813200096,0.5328254535965025,60877,5,5
0.4959343782514615,0.0577150140390117,0.020557954906306256,0.11214694143928612,0.0596225808597896,0.25402313050414493,72149,0,0
0.7352891086131009,0.030803067352495727,0.0077268330643754735,0.11481635092833482,0.008647386808832612,0.10271725323286042,2003652,0,0
0.023443637551480784,0.22688379915982446,0.23825938748878425,0.09650779484541974,0.11326824421294378,0.301637136741547,11318,1,1
0.05131488419046718,0.21125923728786106,0.028888568432749007,0.08620660176875064,0.025133186122197178,0.5971975221979747,3052384,5,5
0.7789746140174256,0.024163038787159214,0.007847590471364076,0.09980766991559159,0.008802956683474436,0.0804041301249852,147712,3,0
