prob_gastrointestinal,prob_neural,prob_other,prob_respiratory,prob_systemic,prob_viraemic,taxid,true,pred
0.1857407362921962,0.1461799669764782,0.059397916312823894,0.3951939799305935,0.04546541516124672,0.16802198532666152,1335626,3,3
0.047760957429272395,0.17398692112147346,0.16140844623785358,0.0534881849829292,0.25976115334657973,0.30359433688189164,1933191,5,4
0.2965006553737267,0.10256431279596527,0.02060599285211391,0.2749598605964022,0.022386229920135694,0.2829829484616561,72149,0,3
0.009286510010059285,0.17873574513812926,0.028787055630656633,0.04586393992526316,0.0555399823211351,0.6817867669747563,3052463,5,5
0.014237268529703362,0.39974666112847296,0.0935020028490843,0.032932616666857685,0.12819828823244395,0.3313831625934378,12538,1,1
0.04878655610716781,0.16715411184894868,0.30080610465959284,0.06537526534080662,0.3031782009466627,0.11469976109682109,11676,2,4
0.004572222545299959,0.11534648031581107,0.04765952944583926,0.03250689283934814,0.10929753565956436,0.6906173391941376,3052464,4,5
0.132630865311543,0.19777155684831735,0.10770161494371096,0.20454550337160698,0.02876932788767033,0.3285811316371512,59304,5,3
0.07290516468707657,0.4104705791638645,0.17381906507725164,0.0840596603085162,0.04382699307946858,0.2149185376838223,12092,2,1
0.01843617064261313,0.09532407482000108,0.0693229553495453,0.09158141117724823,0.27452188402568284,0.45081350398490944,3052505,4,5
0.019903210953097352,0.4545940611646275,0.07200989698843105,0.03930607350009281,0.10886063039149566,0.30532612700225537,11292,1,1
0.017015340863968196,0.10302181605518343,0.2296941667441433,0.03761931672165514,0.47905034988946027,0.13359900972558958,3052489,4,4
0.012633292032662894,0.13388657428920206,0.5643595891590089,0.021442683125949935,0.14201455863382595,0.12566330275934992,11709,2,2
0.11164394426458746,0.265377687365223,0.17368735600389382,0.1970226268938538,0.0902949507852147,0.1619734346872275,3052230,2,1
0.04484069457855598,0.3299828407973116,0.06902045215465973,0.09273906870657685,0.020209419069629062,0.44320752469326663,332097,5,1
0.003172743287803877,0.30685649903870366,0.025000456289047967,0.0195800625211229,0.09162409179698866,0.553766147066333,3048170,5,5
0.38479301757053874,0.12158030876173868,0.02259838179663933,0.27940374613899394,0.03579982842158839,0.15582471731050082,1330524,0,0
0.5870240316738184,0.07612831970167812,0.013476083271915936,0.22632826730525984,0.04036236922383898,0.056680928823488796,77763,1,0
0.01547693193770278,0.2426935291286186,0.02679341125162891,0.0684509724436436,0.05123199789499345,0.5953531573434124,3048215,1,5
0.1244621895034628,0.153662430737913,0.06450241012097456,0.28958907143174417,0.09303335099411611,0.274750547211789,351073,4,3
0.028532992416562604,0.2728592197819525,0.07783084143367877,0.06849169447295812,0.030418885062863433,0.5218663668319844,37124,5,5
0.0285458300264334,0.4108437965982234,0.04908822936806309,0.07348416590422392,0.013065458424026902,0.42497251967902916,60876,5,1
0.562288973849417,0.04583315717408003,0.013688268571827495,0.24455624090566502,0.01658282439746239,0.11705053510154803,147712,3,0
0.02564580716440954,0.3419300200919757,0.07149910756944362,0.06467038168071905,0.022821086878028463,0.47343359661542384,59300,5,1
0.027040518674381602,0.32905624161475044,0.07452080279102738,0.05376484932259302,0.03528027076320565,0.48033731683404174,11024,5,1
0.5473865305825009,0.04088553746807467,0.029517142927660608,0.1939953015528307,0.027722511400293134,0.16049297606863977,95342,0,0
0.6066037756583784,0.047752519358679184,0.012462663086157774,0.19189275128491187,0.0180154356193229,0.12327285499254967,2003651,0,0
0.00991114068102323,0.30541482695498234,0.11706074619128701,0.039793365047070865,0.09504492494752458,0.4327749961781114,11569,1,1
0.023367040222215016,0.49087845099275046,0.1267844795081653,0.07597752805912494,0.03654571246190323,0.24644678875584114,2846071,5,1
0.06909623875572217,0.11515479582856547,0.04059087967385732,0.3329062524983393,0.16426723863116818,0.27798459461234754,3052556,3,3
