prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.033088670507814506,0.009486882892515246,0.005710392305618667,0.9517140542940515,3048360,vector,vector
0.5775618575796426,0.056514797234757205,0.18748936842726016,0.17843397675834008,95342,faecal-oral,direct contact
0.021363799687683212,0.0075764330034837945,0.004825785467634824,0.9662339818411984,3048168,vector,vector
0.04432550543119571,0.02682366104680978,0.8498587465300451,0.07899208699194965,3052299,respiratory,respiratory
0.013067112576463811,0.061557382646945775,0.916676339595612,0.00869916518097828,3052477,respiratory,respiratory
0.9758860686119156,0.009447428752354705,0.004237260726681949,0.010429241909047786,249583,direct contact,direct contact
0.05144520713753155,0.0626872254755536,0.7675298623535853,0.11833770503332952,2846071,respiratory,respiratory
0.011049026965908634,0.05001639425691697,0.9290604615088467,0.00987411726832754,3052501,respiratory,respiratory
0.04308038672578337,0.9238523907786318,0.017031420228893368,0.016035802266691584,1803956,faecal-oral,faecal-oral
0.00931701069612262,0.0155156842230417,0.017056528554581625,0.9581107765262542,3052389,vector,vector
0.04511687009732099,0.03357132151135484,0.04120500403125092,0.8801068043600735,3047395,vector,vector
0.022508492050827847,0.0047337057477752345,0.005808089754503792,0.9669497124468932,3052464,vector,vector
0.3677326477289385,0.1498168552502687,0.30479770566268327,0.17765279135810996,3052505,direct contact,direct contact
0.24467076715467298,0.6989655824631756,0.019322157903514624,0.03704149247863704,72149,faecal-oral,faecal-oral
0.015758111919699926,0.017622087579985204,0.01636366965670232,0.9502561308436126,1933191,vector,vector
0.7613863002492879,0.16340031773136007,0.04141138914536852,0.033801992873983784,138950,direct contact,direct contact
0.20581690080257292,0.18822739084634385,0.5741844555808686,0.03177125277021475,3052789,respiratory,respiratory
0.19295877553172613,0.30162552804104964,0.35430084007497004,0.15111485635225372,693997,faecal-oral,respiratory
0.009815872003885276,0.01264590225549926,0.03117575705941886,0.9463624686811968,3052390,vector,vector
0.950575811767257,0.015899150712637516,0.002159337512683251,0.0313657000074221,138948,direct contact,direct contact
0.042159115013346085,0.017556663692145327,0.017786654185048913,0.9224975671094597,2083198,vector,vector
0.0036113281392095623,0.007477969013509177,0.023994523302938317,0.9649161795443432,3052401,vector,vector
0.005503276449318752,0.0038148975308196307,0.024098406565812237,0.9665834194540495,3052440,vector,vector
0.8424989191641661,0.0255039716425985,0.10632361964043975,0.025673489552795796,194443,direct contact,direct contact
0.0889900176492721,0.021273091423173855,0.024619844985931203,0.8651170459416226,332097,vector,vector
0.16027058027925853,0.29519245826813856,0.1487489203984034,0.3957880410541994,2747210,vector,vector
0.03551086907630704,0.0029749362494275967,0.005504834327889518,0.956009360346376,3052468,vector,vector
0.9128937444752873,0.06673371007438508,0.011264038444046411,0.009108507006281654,463676,direct contact,direct contact
0.9738186502807774,0.007687552681621419,0.0042527826378036615,0.014241014399797719,3052342,direct contact,direct contact
0.8757476342820392,0.09173332784877017,0.01729005924296589,0.015228978626224935,3049954,direct contact,direct contact
