prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.191137284112413,0.2646599456572919,0.01790639513193349,0.5262963750983614,2748762,vector,vector
0.8762662335116161,0.07828242443988705,0.026839459876216682,0.018611882172280186,3049954,direct contact,direct contact
0.12144454466828974,0.025780556902937395,0.01345637793774278,0.8393185204910301,3048184,direct contact,vector
0.06850211915088592,0.9168732132577191,0.006843434525205079,0.00778123306618977,1330491,faecal-oral,faecal-oral
0.3971748625533367,0.07830716966787739,0.018583390897003622,0.5059345768817824,204269,vector,vector
0.621049413814181,0.05466275147204131,0.041184111773652304,0.28310372294012526,194441,direct contact,direct contact
0.18730051610476925,0.1155293857302607,0.05431177168873677,0.6428583264762334,40058,vector,vector
0.20137143397846566,0.06187335461941418,0.04177416310156368,0.6949810483005564,11569,vector,vector
0.14212820315959024,0.3270331956476161,0.4659901943305603,0.06484840686223324,290028,respiratory,respiratory
0.11476381736086572,0.8657590911538062,0.012374300686457184,0.007102790798870692,12092,faecal-oral,faecal-oral
0.8542178939012662,0.10810890805391768,0.015742417733750694,0.021930780311065365,3052461,direct contact,direct contact
0.02056903392575694,0.017979061195222752,0.0047956081044133935,0.9566562967746067,3048168,vector,vector
0.21227950096724343,0.6762369962757774,0.07256831425589697,0.038915188501082276,77763,vector,faecal-oral
0.006359840933187015,0.01632083995232799,0.03745747589380554,0.9398618432206794,3052396,vector,vector
0.3008692262501036,0.35888781467871256,0.2553741235511431,0.08486883552004075,693997,faecal-oral,direct contact
0.07536574632519716,0.9139990969810934,0.004792065318501338,0.005843091375208405,2003652,faecal-oral,faecal-oral
0.5138253833137377,0.24790934480082746,0.19045720368349783,0.04780806820193673,277944,respiratory,direct contact
0.9008789011388993,0.06690351682687368,0.01694341382721086,0.015274168207016327,11709,direct contact,direct contact
0.037230664600049104,0.041746031403506245,0.03169369171933718,0.8893296122771074,11024,vector,vector
0.2151119559053438,0.09189956529546751,0.19540740423440958,0.49758107456477924,40057,vector,vector
0.012741713181440356,0.026161700672541633,0.024702954194326766,0.9363936319516912,3052389,vector,vector
0.846036959070109,0.144177944046389,0.005761553473852317,0.004023543409649802,463676,direct contact,direct contact
0.5721692537841991,0.19097768089586578,0.026479869665457102,0.21037319565447812,3052514,vector,direct contact
0.8376618614241174,0.13478862875326658,0.002727966461314198,0.024821543361302056,138948,direct contact,direct contact
0.034757532824843396,0.018721359692781544,0.019253804804586463,0.9272673026777885,3048440,vector,vector
0.03457761227046647,0.043836270094573714,0.9126524218644639,0.00893369577049636,3052496,respiratory,respiratory
0.008496465348722428,0.013849161773253698,0.02605957624482277,0.9515947966332011,3052431,vector,vector
0.32767178680482956,0.09694916187929896,0.06881940519904471,0.5065596461168269,3048300,respiratory,vector
0.017203359185264062,0.03292591158150061,0.9416766472600464,0.00819408197318877,3052307,respiratory,respiratory
0.8272210075471055,0.11777320449828618,0.02501294947096824,0.02999283848364002,3049952,direct contact,direct contact
