prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.770935665015618,0.1000931941365553,0.11579830809527336,0.013172832752553472,3048148,direct contact,direct contact
0.018729566699554064,0.0875069641326214,0.8858369007004253,0.007926568467398715,3052489,respiratory,respiratory
0.25208880231189057,0.2591448842940942,0.02709904967216607,0.46166726372184924,3047817,vector,vector
0.2759799709096032,0.18568822010308295,0.15592397357567853,0.3824078354116354,11983,faecal-oral,vector
0.793818159765333,0.05309376168702639,0.04558394242756726,0.10750413612007337,3049953,direct contact,direct contact
0.02284442735736767,0.010849208205651956,0.002212118721411225,0.964094245715569,3048360,vector,vector
0.004491264522962867,0.01679554775063908,0.03237300853486175,0.9463401791915367,3052390,vector,vector
0.7098576315748457,0.11156818513947632,0.07898019588067384,0.09959398740500408,3048300,respiratory,direct contact
0.08544711176422465,0.055140133987778076,0.01234039131260836,0.8470723629353891,3048447,vector,vector
0.018782427494140348,0.08749936755468597,0.8860720772768969,0.007646127674276665,3052474,respiratory,respiratory
0.36508769547901565,0.07842174406585158,0.028133324401012433,0.5283572360541202,3052514,vector,vector
0.08274107940681596,0.6420601675153188,0.028678794316788405,0.24651995876107682,1348384,faecal-oral,faecal-oral
0.017760179181994247,0.020684148752262217,0.015694005717841516,0.9458616663479019,2083198,vector,vector
0.32889050882089893,0.622133446609217,0.0219391558080491,0.027036888761834844,72149,faecal-oral,faecal-oral
0.08043433631417775,0.8839671714581454,0.01303162377062374,0.022566868457053163,2003649,faecal-oral,faecal-oral
0.02584609735854354,0.03443695182199162,0.03151339752097665,0.9082035532984885,11024,vector,vector
0.8945594812592264,0.09632748770439556,0.005238029100329747,0.0038750019360483086,138951,direct contact,direct contact
0.7689810956265387,0.06023159581711211,0.026920525235771944,0.1438667833205774,3052465,vector,direct contact
0.17091007940359085,0.07743702154941652,0.023744024727534577,0.7279088743194583,3048170,vector,vector
0.10735877431156705,0.06926996417173927,0.771992226591214,0.0513790349254797,3052303,respiratory,respiratory
0.7053778879986777,0.1151716110131702,0.12364920014932407,0.055801300838828394,3052556,direct contact,direct contact
0.8818250389083412,0.04864322417191863,0.028519658368107288,0.04101207855163324,3052460,direct contact,direct contact
0.0035761126832196156,0.007446936502524483,0.025642320818412723,0.9633346299958431,3052397,vector,vector
0.022349103027720283,0.04692471668331671,0.9156894808656406,0.015036699423322338,2169991,respiratory,respiratory
0.005086824699759096,0.0037937951853433054,0.003541040646684026,0.9875783394682134,3052463,vector,vector
0.9717564362285794,0.019273302886461122,0.0019462134051785168,0.007024047479780799,90961,direct contact,direct contact
0.38093287954307176,0.12450787113176295,0.4057551341381919,0.08880411518697362,3052314,direct contact,direct contact
0.0018991961979630144,0.010666184635824038,0.018694382946556107,0.9687402362196569,3052401,vector,vector
0.02789309935457092,0.01875705683055682,0.021439599137996323,0.931910244676876,60875,vector,vector
0.9690881579555909,0.0200092202549284,0.001936106321499104,0.008966515467981565,3052342,direct contact,direct contact
