prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.8245346882068381,0.13588501596663588,0.0033314035918261113,0.03624889223469994,138948,direct contact,direct contact
0.9027892757141713,0.08449453908561128,0.004463631431717117,0.008252553768500174,138951,direct contact,direct contact
0.885683674166524,0.0703092552745823,0.0207949451839715,0.023212125374922263,3052345,direct contact,direct contact
0.885683674166524,0.0703092552745823,0.0207949451839715,0.023212125374922263,2955465,direct contact,direct contact
0.7492951427125787,0.11492030115646196,0.0806099848163546,0.05517457131460483,3052460,direct contact,direct contact
0.8801286443097022,0.06851909221357357,0.030709721627876902,0.020642541848847628,3052225,direct contact,direct contact
0.004024111245161715,0.010595642712065907,0.02183815437961666,0.9635420916631559,3052456,vector,vector
0.1618218040199908,0.3621149673795215,0.434709614369282,0.04135361423120575,694003,respiratory,respiratory
0.06493538479049633,0.03357752860334275,0.07076023304858124,0.8307268535575797,1972572,vector,vector
0.07717624041470095,0.0436582821943233,0.03594004930923615,0.8432254280817397,3048170,vector,vector
0.034363120550338855,0.022531231999423165,0.025908362390348168,0.9171972850598901,60877,vector,vector
0.03752814631542803,0.054265390505372005,0.8987494267554705,0.009457036423729368,3052498,respiratory,respiratory
0.11281148450312611,0.594741319448377,0.036482486400634506,0.25596470964786217,1348384,faecal-oral,faecal-oral
0.022196430907398895,0.046103959699616615,0.922983174521016,0.008716434871968406,3052501,respiratory,respiratory
0.31374393253448474,0.043358777356861306,0.014099211968628265,0.6287980781400256,204269,vector,vector
0.12763280079179598,0.21942972358039914,0.6085408685123155,0.044396607115489296,11137,respiratory,respiratory
0.11282442821131343,0.8306023122932054,0.019489279669527102,0.03708397982595395,2003649,faecal-oral,faecal-oral
0.8943615197419343,0.07063634959968343,0.01587599801341018,0.019126132644972167,3052458,direct contact,direct contact
0.03387337344022652,0.02240241196264663,0.03413793520118071,0.909586279395946,1972573,vector,vector
0.21009726389383745,0.7288207600340171,0.01463058897976508,0.046451387092380204,1330524,faecal-oral,faecal-oral
0.007458410553036833,0.012887801352104739,0.03941029566958196,0.940243492425276,3052396,vector,vector
0.006453026544064752,0.005547639854709944,0.04094822705705046,0.947051106544175,3052440,vector,vector
0.04719671210180262,0.027838647463987173,0.030682384569086275,0.8942822558651237,11021,vector,vector
0.03772080007137893,0.05478954346781793,0.8980705045860317,0.009419151874771313,3052499,respiratory,respiratory
0.006493725200397939,0.004951840095282439,0.003651909330982089,0.9849025253733373,3047375,vector,vector
0.008499665290899133,0.008086645362351423,0.01977905841831012,0.9636346309284395,3052428,vector,vector
0.7973321227113163,0.09946853074945075,0.08259850126709395,0.020600845272139127,694009,direct contact,direct contact
0.06620993359303169,0.075797944699498,0.021561686374737404,0.836430435332733,1972579,vector,vector
0.14253244666785872,0.8094204396473711,0.021032907433919425,0.027014206250850492,1803956,faecal-oral,faecal-oral
0.055370612500250764,0.007131018495763826,0.0055631905715006185,0.9319351784324846,3048225,vector,vector
