prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.023117043699391517,0.06023413355011909,0.8888062168164091,0.027842605934080444,3052477,respiratory,respiratory
0.020897761973858515,0.02617888285943378,0.02689425477418623,0.9260291003925213,3048447,vector,vector
0.6896082432240428,0.06409374440732032,0.04374596963895568,0.20255204272968105,3052223,direct contact,direct contact
0.11463513190677174,0.05408801581320378,0.09006143222144525,0.7412154200585793,3052684,vector,vector
0.16865914146879032,0.05189023467271021,0.7206828884445924,0.05876773541390693,3052314,direct contact,respiratory
0.1783503979850974,0.7236148926572976,0.05340238247116022,0.04463232688644528,1330491,faecal-oral,faecal-oral
0.16819301687358573,0.026404828511686386,0.06989256252763429,0.7355095920870938,3052428,vector,vector
0.012951030645273047,0.021714884531341176,0.008273882446725415,0.9570602023766601,11033,vector,vector
0.17134405419759022,0.059866980385693186,0.5955768411037828,0.17321212431293337,3052310,respiratory,respiratory
0.009922754373035433,0.008844497547766448,0.0061981793685510975,0.9750345687106469,2083198,vector,vector
0.5949912477852876,0.21849850666252274,0.1361340074164137,0.05037623813577594,463676,direct contact,direct contact
0.1594354747992518,0.09030427323959193,0.0797934316422377,0.6704668203189185,3052444,vector,vector
0.17311651111999238,0.6912029872849221,0.06769970173860416,0.06798079985648105,2003652,faecal-oral,faecal-oral
0.15420525784230238,0.6817309333876637,0.12072763309589511,0.043336175674139235,2003649,faecal-oral,faecal-oral
0.14227360217165355,0.013445145343242997,0.030749795473635277,0.8135314570114679,1933190,vector,vector
0.014605463567017432,0.00599645722351882,0.028365625749452974,0.9510324534600108,3048225,vector,vector
0.027757090971905287,0.006110141414038848,0.010781966381013397,0.9553508012330422,3048233,direct contact,vector
0.8983616913798185,0.042704968202041,0.03518942235432945,0.023743918063811122,2951618,direct contact,direct contact
0.7986261149234287,0.07544411833472077,0.06668756504608467,0.059242201695765835,3052560,direct contact,direct contact
0.01692119649202645,0.014172914098078868,0.012005535520921458,0.9569003538889735,3048448,vector,vector
0.04154103321164908,0.010755731421488328,0.03518596663635515,0.9125172687305075,3048168,vector,vector
0.07680121971994094,0.048093023970719594,0.053360943499541506,0.8217448128097977,1972577,vector,vector
0.01726716258179348,0.015106068233600781,0.9582058323047891,0.009420936879816343,3052489,respiratory,respiratory
0.0077196213010174534,0.011164885488177902,0.009899585815688321,0.9712159073951162,60876,vector,vector
0.109686874708888,0.0609490733501774,0.06387579175998336,0.7654882601809513,11020,vector,vector
0.9078677071284724,0.021695960259398368,0.030381062774438746,0.040055269837690526,3052342,direct contact,direct contact
0.8292289059296911,0.08293082313784475,0.07841860698659836,0.009421663945865877,194441,direct contact,direct contact
0.1504979145435253,0.7095859109783308,0.04630245181587486,0.09361372266226885,1239573,faecal-oral,faecal-oral
0.0953724122015782,0.026511980931127412,0.8606550277426014,0.017460579124692694,2169991,respiratory,respiratory
