prob_direct contact,prob_faecal-oral,prob_respiratory,prob_vector,taxid,true,pred
0.0037948682864050796,0.0042785628280083395,0.9864717199686481,0.005454848916938445,3052474,respiratory,respiratory
0.027645594925614896,0.0163484737652708,0.020084081070219237,0.9359218502388952,3052418,vector,vector
0.6161815989693686,0.040417750915385624,0.025801658087028924,0.31759899202821684,2951619,direct contact,direct contact
0.16838738046216215,0.008958158497250112,0.029208481037465484,0.7934459800031222,3046277,vector,vector
0.7128028492755831,0.07294945710630624,0.03390451270576193,0.18034318091234897,3052462,direct contact,direct contact
0.2749126035744862,0.5544160482914361,0.04346804378004451,0.12720330435403315,2003651,faecal-oral,faecal-oral
0.27613715836231906,0.03032215634594529,0.02874438265752973,0.664796302634206,1972577,vector,vector
0.0008559192241199777,0.005943629308976056,0.991459695083533,0.0017407563833710346,3052456,vector,respiratory
0.021731338191078628,0.013188067300336075,0.9516474392803047,0.013433155228280778,3052477,respiratory,respiratory
0.04174668077130109,0.02638722580624501,0.023116723082875292,0.9087493703395785,3052426,vector,vector
0.50743180921753,0.0723982543021434,0.011577137920654238,0.4085927985596724,3051375,direct contact,direct contact
0.07590810686272073,0.01379087382866729,0.007815892044780257,0.9024851272638316,3048215,vector,vector
0.5725518715987776,0.41377542332396045,0.0004414858587506828,0.013231219218510984,1330524,faecal-oral,faecal-oral
0.25700892614142334,0.6222682031290586,0.011548249255556977,0.10917462147396104,1239573,faecal-oral,faecal-oral
0.12958961685130818,0.01031388740378403,0.014625743699433,0.8454707520454744,3048360,vector,vector
0.23424604308452088,0.004955109861501447,0.012509375839100735,0.7482894712148764,3048170,vector,vector
0.7816204403562897,0.0679136770249272,0.016767812071366208,0.13369807054741642,3052461,direct contact,direct contact
0.9830199193944925,0.01300113510118813,0.000265017697210995,0.0037139278071084956,194441,direct contact,direct contact
0.8449378233982856,0.11289266748283629,0.0007588094071427229,0.04141069971173544,338079,direct contact,direct contact
0.16279957966537836,0.10675542868315796,0.03504885818662689,0.6953961334648366,48543,vector,vector
0.4858315800973761,0.04597999238474536,0.046064122032096075,0.4221243054857824,1972573,vector,direct contact
0.05366167960213794,0.03597461939919196,0.022807085089119113,0.8875566159095508,3052397,vector,vector
0.4042901748589296,0.050610360073652806,0.00261536259034465,0.5424841024770727,2846071,respiratory,vector
0.09661624540217084,0.012490901858476554,0.046346256358963854,0.8445465963803886,3048447,vector,vector
0.18675807852590723,0.004897963955691228,0.00817737623777859,0.8001665812806227,3047837,vector,vector
0.025390955294067964,0.18266235287616164,0.7001958395007767,0.0917508523289935,694009,direct contact,respiratory
0.6842540682637825,0.017686440929470162,0.014531208698740538,0.28352828210800674,11723,direct contact,direct contact
0.2157459757418811,0.598568282541546,0.08221968488070916,0.10346605683586384,2003650,faecal-oral,faecal-oral
0.1471813462396303,0.03130467715975169,0.734107241328056,0.08740673527256193,3052310,respiratory,respiratory
